Frequency,	Imag,	phase,	LinMag,	Real
1896970985.49274635,	0.16531532,	47.05650699,	0.22583259,	0.15385449
1896973986.99349666,	0.13224454,	25.60499680,	0.30600518,	0.27595389
1896976988.49424720,	0.23738669,	79.96198404,	0.24107702,	0.04202010
1896979989.99499750,	0.25471312,	53.60253208,	0.31644525,	0.18777333
1896982991.49574780,	0.15565482,	28.65692625,	0.32457573,	0.28481746
1896985992.99649835,	0.28282583,	68.90579461,	0.30313920,	0.10910054
1896988994.49724865,	0.19172621,	56.78489307,	0.22916764,	0.12553433
1896991995.99799895,	0.24385720,	73.11535786,	0.25484312,	0.07401809
1896994997.49874926,	0.30462986,	95.21282708,	0.30589502,	-0.02779225
1896997998.99949980,	0.24309485,	68.67274912,	0.26096624,	0.09491194
1897001000.50025010,	0.18509682,	107.54714674,	0.19412983,	-0.05852830
1897004002.00100040,	0.22265413,	48.86371942,	0.29563172,	0.19448200
1897007003.50175095,	0.25953674,	62.58023835,	0.29238417,	0.13464466
1897010005.00250125,	0.25525048,	63.92836734,	0.28416568,	0.12488925
1897013006.50325155,	0.17738287,	57.68861890,	0.20988189,	0.11218612
1897016008.00400209,	0.16986541,	69.81169629,	0.18098447,	0.06245894
1897019009.50475240,	0.24103560,	50.11648505,	0.31411442,	0.20141923
1897022011.00550270,	0.15414579,	76.01284680,	0.15885588,	0.03839615
1897025012.50625324,	0.05215880,	131.98033440,	0.07016491,	-0.04693159
1897028014.00700355,	0.24574414,	62.99381100,	0.27582028,	0.12524633
1897031015.50775385,	0.17493682,	55.75978245,	0.21161221,	0.11906653
1897034017.00850415,	0.16578251,	56.69441062,	0.19836286,	0.10892191
1897037018.50925469,	0.27681220,	83.41343358,	0.27865138,	0.03196250
1897040020.01000500,	0.18931282,	62.52544718,	0.21337854,	0.09844317
1897043021.51075530,	0.07975705,	37.99124764,	0.12957226,	0.10211652
1897046023.01150584,	0.13009733,	81.99770894,	0.13137661,	0.01828929
1897049024.51225614,	0.18278275,	60.92364899,	0.20914007,	0.10163678
1897052026.01300645,	0.16765667,	43.64076871,	0.24293328,	0.17580619
1897055027.51375699,	0.18177168,	51.46000884,	0.23239305,	0.14479499
1897058029.01450729,	0.20602448,	49.82331381,	0.26964487,	0.17396054
1897061030.51525760,	0.19218951,	53.21707513,	0.23996398,	0.14368682
1897064032.01600790,	0.22620250,	80.82999402,	0.22913083,	0.03651530
1897067033.51675844,	0.23360002,	47.96086194,	0.31453336,	0.21062352
1897070035.01750874,	0.19668144,	44.31099052,	0.28155568,	0.20146963
1897073036.51825905,	0.19990091,	68.31591273,	0.21512412,	0.07948593
1897076038.01900959,	0.14396347,	44.76529799,	0.20443423,	0.14514777
1897079039.51975989,	0.22306016,	71.04762236,	0.23584562,	0.07659845
1897082041.02051020,	0.09887028,	75.83922734,	0.10196880,	0.02494602
1897085042.52126074,	0.12251908,	82.61754701,	0.12354318,	0.01587430
1897088044.02201104,	0.23184137,	56.87006532,	0.27684757,	0.15130815
1897091045.52276134,	0.13679706,	53.77050838,	0.16958533,	0.10022848
1897094047.02351165,	0.22158049,	50.50539954,	0.28713870,	0.18262179
1897097048.52426219,	0.13848461,	51.91906026,	0.17593385,	0.10851143
1897100050.02501249,	0.17464896,	79.12367275,	0.17784360,	0.03355726
1897103051.52576280,	0.15056749,	68.76065249,	0.16154006,	0.05852027
1897106053.02651334,	0.16831636,	64.67886242,	0.18620615,	0.07963876
1897109054.52726364,	0.21676852,	47.54207702,	0.29381454,	0.19833909
1897112056.02801394,	0.20241307,	55.75975250,	0.24484893,	0.13776773
1897115057.52876449,	0.18704011,	48.33556518,	0.25037128,	0.16643851
1897118059.02951479,	0.16808648,	41.59557285,	0.25319246,	0.18934983
1897121060.53026509,	0.14929326,	78.00346025,	0.15262660,	0.03172384
1897124062.03101540,	0.05591549,	52.48060423,	0.07049824,	0.04293554
1897127063.53176594,	0.13308854,	65.41281460,	0.14635904,	0.06089669
1897130065.03251624,	-0.00733214,	-4.36121594,	0.09641964,	0.09614045
1897133066.53326654,	0.04532561,	37.13344059,	0.07508301,	0.05985856
1897136068.03401709,	0.26708734,	83.45687557,	0.26883845,	0.03063441
1897139069.53476739,	0.01099170,	7.59927225,	0.08311696,	0.08238696
1897142071.03551769,	0.14529355,	61.25571963,	0.16571365,	0.07969190
1897145072.53626823,	0.08445931,	38.26725661,	0.13637197,	0.10706978
1897148074.03701854,	-0.01936718,	-53.84251324,	0.02398714,	0.01415257
1897151075.53776884,	0.03759741,	25.21386137,	0.08825720,	0.07984841
1897154077.03851914,	0.20059150,	47.32692423,	0.27282705,	0.18492606
1897157078.53926969,	0.22693372,	72.53202719,	0.23790472,	0.07141249
1897160080.04001999,	0.11165556,	31.73374032,	0.21228400,	0.18054786
1897163081.54077029,	0.13450906,	62.98114106,	0.15098837,	0.06859156
1897166083.04152083,	0.03820002,	56.12697962,	0.04600888,	0.02564324
1897169084.54227114,	0.14579880,	45.94403698,	0.20287564,	0.14107174
1897172086.04302144,	0.00520508,	3.93260623,	0.07589456,	0.07571585
1897175087.54377198,	0.11833990,	28.87662191,	0.24504814,	0.21457925
1897178089.04452228,	0.18950078,	67.05002639,	0.20578995,	0.08024311
1897181090.54527259,	0.07424399,	20.50452029,	0.21195535,	0.19852683
1897184092.04602313,	0.14831503,	37.60150539,	0.24307325,	0.19258052
1897187093.54677343,	0.25420922,	102.30081231,	0.26018234,	-0.05543035
1897190095.04752374,	0.17049243,	54.25052295,	0.21007488,	0.12273462
1897193096.54827404,	0.20882377,	50.13870928,	0.27204823,	0.17436419
1897196098.04902458,	0.04155238,	16.26034601,	0.14840009,	0.14246398
1897199099.54977488,	0.17156778,	66.61713514,	0.18691880,	0.07418310
1897202101.05052519,	-0.02028342,	-12.08694491,	0.09686643,	0.09471899
1897205102.55127573,	0.19262834,	90.33980159,	0.19263173,	-0.00114243
1897208104.05202603,	0.25047639,	70.59483825,	0.26556226,	0.08823203
1897211105.55277634,	0.21399809,	73.81326693,	0.22283152,	0.06211846
1897214107.05352688,	0.12821631,	50.34190336,	0.16654356,	0.10628892
1897217108.55427718,	0.16920163,	67.67637186,	0.18291017,	0.06947617
1897220110.05502748,	0.12234268,	57.27054490,	0.14543259,	0.07863145
1897223111.55577779,	0.19781297,	103.74623083,	0.20364586,	-0.04839073
1897226113.05652833,	0.28829032,	73.67991491,	0.30039415,	0.08441170
1897229114.55727863,	0.14110237,	62.53282459,	0.15902887,	0.07335053
1897232116.05802894,	0.09295825,	40.86652628,	0.14207302,	0.10744071
1897235117.55877948,	0.03113369,	13.56392514,	0.13274925,	0.12904672
1897238119.05952978,	0.33947393,	85.62295755,	0.34046693,	0.02598427
1897241120.56028008,	0.18720296,	52.69987465,	0.23533565,	0.14261109
1897244122.06103063,	0.11730498,	64.07773499,	0.13042756,	0.05701658
1897247123.56178093,	0.09080112,	27.33342780,	0.19775145,	0.17567240
1897250125.06253123,	0.07580398,	30.28981054,	0.15029317,	0.12977594
1897253126.56328154,	-0.00092085,	-0.36993216,	0.14262392,	0.14262095
1897256128.06403208,	0.15891460,	70.30344420,	0.16879039,	0.05688889
1897259129.56478238,	0.11941233,	53.56629181,	0.14842228,	0.08814685
1897262131.06553268,	0.12375805,	41.21006910,	0.18784756,	0.14131756
1897265132.56628323,	0.20863040,	55.70357723,	0.25253837,	0.14229892
1897268134.06703353,	0.21276313,	70.54714236,	0.22564382,	0.07514642
1897271135.56778383,	0.25223759,	70.85046795,	0.26701255,	0.08758938
1897274137.06853437,	0.19662045,	52.08133500,	0.24923876,	0.15316774
1897277138.56928468,	0.21642388,	58.25208749,	0.25450513,	0.13391626
1897280140.07003498,	0.04832323,	21.48075045,	0.13196267,	0.12279663
1897283141.57078528,	0.05472437,	56.73211697,	0.06545077,	0.03590329
1897286143.07153583,	0.07087033,	74.92847417,	0.07339497,	0.01908450
1897289144.57228613,	0.20481442,	82.70554106,	0.20648556,	0.02621720
1897292146.07303643,	0.20310926,	63.75686665,	0.22645048,	0.10013214
1897295147.57378697,	0.07562981,	22.49305217,	0.19768809,	0.18264915
1897298149.07453728,	0.25597742,	71.18728661,	0.27042409,	0.08720521
1897301150.57528758,	0.13914564,	46.69452924,	0.19121101,	0.13114931
1897304152.07603812,	0.12522219,	53.80559971,	0.15516653,	0.09163000
1897307153.57678842,	0.15910538,	51.42611542,	0.20351037,	0.12689346
1897310155.07753873,	0.12139925,	60.59280832,	0.13935481,	0.06842504
1897313156.57828903,	0.10480732,	49.23182707,	0.13838546,	0.09036571
1897316158.07903957,	0.17400745,	47.22156425,	0.23707204,	0.16101106
1897319159.57978988,	0.14693895,	106.26747322,	0.15306707,	-0.04287742
1897322161.08054018,	0.18040927,	65.22807739,	0.19869236,	0.08325353
1897325162.58129072,	0.08777700,	47.09349610,	0.11983770,	0.08158599
1897328164.08204102,	0.09496403,	28.96774724,	0.19607816,	0.17154731
1897331165.58279133,	0.11630175,	87.20834198,	0.11643993,	0.00567113
1897334167.08354187,	0.14726052,	49.86426068,	0.19261840,	0.12416194
1897337168.58429217,	0.21197495,	92.13446090,	0.21212212,	-0.00790044
1897340170.08504248,	0.06446300,	25.70398103,	0.14862758,	0.13392042
1897343171.58579278,	0.11359244,	59.89465604,	0.13130485,	0.06586139
1897346173.08654332,	0.00246773,	2.19915434,	0.06430902,	0.06426165
1897349174.58729362,	0.14473715,	91.83152993,	0.14481113,	-0.00462828
1897352176.08804393,	0.10223464,	52.10452879,	0.12955318,	0.07957452
1897355177.58879447,	0.12730415,	40.93762368,	0.19428718,	0.14676908
1897358179.08954477,	0.04747513,	119.90535262,	0.05476740,	-0.02730531
1897361180.59029508,	0.17010596,	49.72433646,	0.22296026,	0.14413618
1897364182.09104562,	0.06264812,	127.00417123,	0.07844825,	-0.04721589
1897367183.59179592,	-0.00261242,	-2.68429516,	0.05578211,	0.05572091
1897370185.09254622,	0.05647278,	72.20005819,	0.05931206,	0.01813136
1897373186.59329677,	0.09350619,	29.96293114,	0.18722223,	0.16219974
1897376188.09404707,	0.12166990,	49.25572040,	0.16059273,	0.10481633
1897379189.59479737,	0.10727041,	49.70310216,	0.14064500,	0.09096194
1897382191.09554768,	0.10095013,	54.75902369,	0.12360245,	0.07132066
1897385192.59629822,	0.15540878,	62.00043428,	0.17601063,	0.08263081
1897388194.09704852,	0.06757814,	57.28314849,	0.08032090,	0.04341247
1897391195.59779882,	0.19129242,	49.09968748,	0.25308255,	0.16570452
1897394197.09854937,	0.00642556,	23.12551454,	0.01636058,	0.01504595
1897397198.59929967,	0.07053259,	23.62767264,	0.17598322,	0.16123042
1897400200.10004997,	0.07246721,	47.13044614,	0.09887674,	0.06726896
1897403201.60080051,	0.09125339,	84.06012283,	0.09174597,	0.00949431
1897406203.10155082,	0.00477651,	3.75359929,	0.07296184,	0.07280532
1897409204.60230112,	0.13844489,	59.90192336,	0.16002076,	0.08024748
1897412206.10305142,	0.01780829,	103.73186053,	0.01833228,	-0.00435169
1897415207.60380197,	0.09699929,	52.15375000,	0.12283677,	0.07536585
1897418209.10455227,	0.11947327,	74.06212860,	0.12424942,	0.03411825
1897421210.60530257,	0.08455914,	60.95803793,	0.09672033,	0.04695289
1897424212.10605311,	0.12345061,	61.03170274,	0.14110451,	0.06834053
1897427213.60680342,	0.16775909,	67.72746146,	0.18128446,	0.06870911
1897430215.10755372,	0.05120783,	27.20821610,	0.11199688,	0.09960452
1897433216.60830426,	0.08935066,	61.80563135,	0.10137932,	0.04789810
1897436218.10905456,	0.11316595,	74.97979920,	0.11716909,	0.03036549
1897439219.60980487,	0.13476764,	51.25197890,	0.17279982,	0.10815481
1897442221.11055517,	0.10719983,	133.83281215,	0.14860718,	-0.10291886
1897445222.61130571,	0.06147406,	27.27830932,	0.13413114,	0.11921453
1897448224.11205602,	0.13230991,	69.84868248,	0.14093724,	0.04855297
1897451225.61280632,	0.05647646,	18.81906311,	0.17507704,	0.16571777
1897454227.11355686,	0.16821675,	74.72945096,	0.17437336,	0.04592597
1897457228.61430716,	0.11729016,	49.64316003,	0.15391878,	0.09966950
1897460230.11505747,	0.10008036,	28.61540195,	0.20896750,	0.18344301
1897463231.61580801,	0.09184352,	60.07972745,	0.10596674,	0.05285562
1897466233.11655831,	-0.00377669,	-2.10849982,	0.10264976,	0.10258026
1897469234.61730862,	0.07448086,	37.83161678,	0.12143428,	0.09591082
1897472236.11805892,	0.18284339,	86.00399203,	0.18328898,	0.01277285
1897475237.61880946,	0.12366607,	34.33590775,	0.21924911,	0.18104385
1897478239.11955976,	0.08283280,	42.07657081,	0.12360832,	0.09174827
1897481240.62031007,	0.07909910,	33.35378427,	0.14386698,	0.12017088
1897484242.12106061,	0.02795497,	15.11315957,	0.10721961,	0.10351118
1897487243.62181091,	0.11191706,	82.47867057,	0.11288833,	0.01477655
1897490245.12256122,	0.07887780,	54.50781623,	0.09687830,	0.05624675
1897493246.62331176,	0.14497782,	68.08923180,	0.15626548,	0.05831236
1897496248.12406206,	0.06597095,	51.06771674,	0.08480764,	0.05329325
1897499249.62481236,	0.00437578,	2.01027997,	0.12474132,	0.12466455
1897502251.12556267,	-0.05056993,	-34.28887947,	0.08976395,	0.07416366
1897505252.62631321,	0.05945850,	101.93610921,	0.06077247,	-0.01256901
1897508254.12706351,	0.02985974,	132.28154802,	0.04035930,	-0.02715270
1897511255.62781382,	-0.04036425,	-12.15560905,	0.19169271,	0.18739483
1897514257.12856436,	0.03203207,	27.39052674,	0.06962692,	0.06182115
1897517258.62931466,	0.11284472,	49.16370731,	0.14915088,	0.09752975
1897520260.13006496,	0.08064257,	79.65618058,	0.08197483,	0.01471896
1897523261.63081551,	0.07198372,	61.28525252,	0.08207740,	0.03943402
1897526263.13156581,	0.04733527,	24.14936875,	0.11570110,	0.10557517
1897529264.63231611,	0.20892990,	77.93528449,	0.21364894,	0.04465613
1897532266.13306642,	0.03129220,	44.18060167,	0.04490056,	0.03220028
1897535267.63381696,	0.07519326,	49.14683840,	0.09941091,	0.06502693
1897538269.13456726,	0.14084600,	67.86814358,	0.15204908,	0.05728287
1897541270.63531756,	0.03072005,	24.84966827,	0.07310140,	0.06633320
1897544272.13606811,	0.07492673,	60.15442202,	0.08638383,	0.04299013
1897547273.63681841,	0.04931218,	73.20067769,	0.05151050,	0.01488759
1897550275.13756871,	0.07914746,	94.50140253,	0.07939235,	-0.00623099
1897553276.63831925,	-0.07179268,	-63.42925749,	0.08027065,	0.03590526
1897556278.13906956,	-0.00885064,	-4.05907540,	0.12503559,	0.12472195
1897559279.63981986,	0.05559801,	28.09344289,	0.11806482,	0.10415451
1897562281.14057040,	0.09851646,	95.18084413,	0.09892058,	-0.00893249
1897565282.64132070,	0.18705998,	64.70551951,	0.20689645,	0.08840080
1897568284.14207101,	0.16056363,	52.36494002,	0.20275333,	0.12380724
1897571285.64282131,	0.11219498,	49.68151938,	0.14714874,	0.09521049
1897574287.14357185,	0.07109026,	20.84688337,	0.19976368,	0.18668611
1897577288.64432216,	0.11838386,	97.82747938,	0.11949726,	-0.01627442
1897580290.14507246,	0.10333031,	40.62560124,	0.15869786,	0.12044857
1897583291.64582300,	-0.07527754,	-73.13961179,	0.07865874,	0.02281423
1897586293.14657330,	0.04764996,	29.10184729,	0.09797191,	0.08560359
1897589294.64732361,	0.03096600,	9.86673305,	0.18071032,	0.17803743
1897592296.14807415,	0.11820537,	60.15086416,	0.13628509,	0.06783154
1897595297.64882445,	-0.01653925,	-9.34316078,	0.10187582,	0.10052431
1897598299.14957476,	0.00559506,	169.83057894,	0.03168941,	-0.03119157
1897601300.65032506,	-0.10091535,	-91.32415744,	0.10094231,	-0.00233266
1897604302.15107560,	0.11752833,	105.84491430,	0.12217029,	-0.03335670
1897607303.65182590,	0.06873258,	31.93832663,	0.12992776,	0.11025904
1897610305.15257621,	0.11207800,	42.33916322,	0.16640685,	0.12300310
1897613306.65332675,	0.02939167,	106.56368867,	0.03066412,	-0.00874176
1897616308.15407705,	0.08830739,	91.30644445,	0.08833035,	-0.00201391
1897619309.65482736,	0.02889455,	150.60243709,	0.05886436,	-0.05128467
1897622311.15557790,	0.12982340,	82.67443186,	0.13089179,	0.01668965
1897625312.65632820,	0.13267606,	56.09323314,	0.15986100,	0.08917736
1897628314.15707850,	0.09806120,	23.00347473,	0.25093265,	0.23097877
1897631315.65782881,	0.15498711,	101.30825245,	0.15805553,	-0.03099270
1897634317.15857935,	0.04204660,	125.50105793,	0.05164764,	-0.02999272
1897637318.65932965,	0.07323308,	42.85676646,	0.10766911,	0.07892752
1897640320.16007996,	-0.00001101,	-0.00672992,	0.09375621,	0.09375621
1897643321.66083050,	0.14430714,	111.20092947,	0.15478318,	-0.05597574
1897646323.16158080,	0.07638393,	47.14097192,	0.10420308,	0.07087861
1897649324.66233110,	0.06188224,	69.93853965,	0.06587947,	0.02259850
1897652326.16308165,	0.03820970,	68.13991255,	0.04116999,	0.01532929
1897655327.66383195,	0.13295951,	100.33034256,	0.13515027,	-0.02423558
1897658329.16458225,	-0.02767796,	-20.77778060,	0.07802225,	0.07294794
1897661330.66533256,	0.08478647,	56.97621987,	0.10112354,	0.05511102
1897664332.16608310,	-0.01346509,	-125.79102475,	0.01659988,	-0.00970812
1897667333.66683340,	0.07603774,	28.29236555,	0.16042703,	0.14126250
1897670335.16758370,	0.18309008,	75.37119866,	0.18922428,	0.04778969
1897673336.66833425,	0.08065461,	77.38591051,	0.08264951,	0.01804927
1897676338.16908455,	0.11626235,	39.90894896,	0.18121553,	0.13900408
1897679339.66983485,	0.05154304,	147.36089980,	0.09556589,	-0.08047456
1897682341.17058539,	0.03791401,	34.92861920,	0.06621893,	0.05429064
1897685342.67133570,	-0.03655976,	-83.67680106,	0.03678354,	0.00405122
1897688344.17208600,	0.13540325,	28.48658466,	0.28389223,	0.24952106
1897691345.67283630,	0.09552356,	28.87735175,	0.19779743,	0.17320241
1897694347.17358684,	0.13431747,	55.92482601,	0.16215979,	0.09085491
1897697348.67433715,	0.01115755,	8.08444844,	0.07933831,	0.07854984
1897700350.17508745,	-0.03403303,	-131.94570799,	0.04575694,	-0.03058513
1897703351.67583799,	0.07981497,	89.29164636,	0.07982107,	0.00098681
1897706353.17658830,	0.01609646,	171.05563087,	0.10353061,	-0.10227165
1897709354.67733860,	0.04904825,	57.14000766,	0.05839085,	0.03168217
1897712356.17808914,	0.04885598,	119.77716081,	0.05628806,	-0.02795423
1897715357.67883944,	-0.00463046,	-177.21704563,	0.09537001,	-0.09525753
1897718359.17958975,	0.02378202,	14.28992901,	0.09635033,	0.09336916
1897721360.68034005,	0.07759307,	29.47603953,	0.15769040,	0.13727920
1897724362.18109059,	-0.00990695,	-14.82528968,	0.03871832,	0.03742941
1897727363.68184090,	0.06211293,	97.70047843,	0.06267815,	-0.00839853
1897730365.18259120,	0.01911666,	5.24265509,	0.20921341,	0.20833820
1897733366.68334174,	0.01664966,	11.34395234,	0.08464565,	0.08299202
1897736368.18409204,	0.05056648,	16.76830158,	0.17527247,	0.16781975
1897739369.68484235,	0.00887858,	6.32814892,	0.08055131,	0.08006050
1897742371.18559289,	0.11552392,	48.20840648,	0.15494633,	0.10325981
1897745372.68634319,	0.03045695,	14.63695693,	0.12052924,	0.11661763
1897748374.18709350,	0.01408268,	138.50415506,	0.02125476,	-0.01591990
1897751375.68784404,	0.09972446,	96.26877319,	0.10032433,	-0.01095467
1897754377.18859434,	0.10352100,	52.69865954,	0.13013991,	0.07886570
1897757378.68934464,	0.09610973,	40.20114867,	0.14889815,	0.11372589
1897760380.19009495,	0.07793534,	46.35690841,	0.10769711,	0.07432867
1897763381.69084549,	-0.03108461,	-18.68051183,	0.09705122,	0.09193850
1897766383.19159579,	-0.07686160,	-117.66125935,	0.08677987,	-0.04028697
1897769384.69234610,	0.17185156,	88.38332234,	0.17191999,	0.00485031
1897772386.19309664,	0.05022646,	149.46407127,	0.09885569,	-0.08514547
1897775387.69384694,	0.08676884,	50.26205053,	0.11283682,	0.07213402
1897778389.19459724,	0.02924070,	24.80788892,	0.06969089,	0.06325980
1897781390.69534779,	-0.02567703,	-11.86722832,	0.12486126,	0.12219257
1897784392.19609809,	0.09286721,	38.31241429,	0.14979813,	0.11753792
1897787393.69684839,	0.09098350,	67.64339794,	0.09837815,	0.03742009
1897790395.19759870,	0.13790978,	75.82326493,	0.14224178,	0.03483696
1897793396.69834924,	0.12426353,	82.25505312,	0.12540753,	0.01690036
1897796398.19909954,	-0.03529388,	-10.16661441,	0.19995261,	0.19681308
1897799399.69984984,	0.07606012,	48.40723952,	0.10170069,	0.06751215
1897802401.20060039,	0.09384438,	52.84872489,	0.11774055,	0.07110605
1897805402.70135069,	0.13558567,	75.30732311,	0.14016917,	0.03555171
1897808404.20210099,	0.09139844,	51.32050596,	0.11707930,	0.07317027
1897811405.70285153,	0.15062618,	48.90322042,	0.19987542,	0.13138469
1897814407.20360184,	0.01491106,	10.98312227,	0.07826511,	0.07683156
1897817408.70435214,	0.01048324,	49.82405759,	0.01372031,	0.00885148
1897820410.20510244,	0.13058287,	115.70914032,	0.14492978,	-0.06287095
1897823411.70585298,	-0.00847915,	-5.16389742,	0.09420751,	0.09382515
1897826413.20660329,	0.02205195,	170.41661454,	0.13245779,	-0.13060926
1897829414.70735359,	0.18537857,	89.18060207,	0.18539753,	0.00265132
1897832416.20810413,	0.10743529,	41.79982575,	0.16118593,	0.12016057
1897835417.70885444,	0.10428564,	140.78551852,	0.16495016,	-0.12780087
1897838419.20960474,	0.10901213,	94.76434478,	0.10939011,	-0.00908569
1897841420.71035528,	0.08152836,	79.54795854,	0.08290398,	0.01503981
1897844422.21110558,	0.16826808,	47.84984644,	0.22696338,	0.15230964
1897847423.71185589,	0.07026432,	49.12027618,	0.09293175,	0.06082135
1897850425.21260619,	0.17232357,	71.00742801,	0.18224484,	0.05931078
1897853426.71335673,	-0.00908802,	-161.86529290,	0.02919825,	-0.02774790
1897856428.21410704,	-0.07189648,	-106.74192709,	0.07507893,	-0.02162734
1897859429.71485734,	0.07803255,	46.56810624,	0.10745442,	0.07387404
1897862431.21560788,	0.07688034,	25.52896017,	0.17839022,	0.16097355
1897865432.71635818,	-0.00704178,	-7.34457904,	0.05508432,	0.05463237
1897868434.21710849,	0.05938655,	27.22540159,	0.12980888,	0.11542783
1897871435.71785903,	0.02426073,	99.97672728,	0.02463323,	-0.00426766
1897874437.21860933,	0.07040627,	35.39044194,	0.12156930,	0.09910626
1897877438.71935964,	0.03625073,	26.93519663,	0.08002678,	0.07134543
1897880440.22010994,	0.17891274,	55.10718051,	0.21812680,	0.12477793
1897883441.72086048,	-0.01577258,	-169.11928571,	0.08355674,	-0.08205458
1897886443.22161078,	-0.03052301,	-156.49557506,	0.07653331,	-0.07018328
1897889444.72236109,	0.04409320,	79.96635892,	0.04477805,	0.00780152
1897892446.22311163,	0.01630346,	9.38020941,	0.10003035,	0.09869280
1897895447.72386193,	-0.18618928,	-74.45375359,	0.19325980,	0.05179673
1897898449.22461224,	0.05155966,	55.92724383,	0.06224556,	0.03487277
1897901450.72536278,	0.00085874,	0.69146987,	0.07115728,	0.07115210
1897904452.22611308,	0.09445205,	36.02621561,	0.16059031,	0.12987709
1897907453.72686338,	0.07081977,	66.80030171,	0.07705026,	0.03035295
1897910455.22761393,	0.06358445,	23.20521837,	0.16137137,	0.14831634
1897913456.72836423,	0.10401893,	64.10171597,	0.11563172,	0.05050503
1897916458.22911453,	0.08909156,	63.05951674,	0.09993696,	0.04527791
1897919459.72986484,	0.02149472,	18.07545573,	0.06927765,	0.06585871
1897922461.23061538,	0.00489664,	37.84892130,	0.00798043,	0.00630160
1897925462.73136568,	0.08148210,	43.27802935,	0.11885841,	0.08653317
1897928464.23211598,	0.14761235,	48.54966509,	0.19693993,	0.13036844
1897931465.73286653,	0.02632735,	24.35709618,	0.06383589,	0.05815404
1897934467.23361683,	0.06892735,	33.23893972,	0.12574959,	0.10517595
1897937468.73436713,	0.11698907,	79.03215986,	0.11916573,	0.02267223
1897940470.23511767,	0.15615082,	67.52481139,	0.16898613,	0.06460058
1897943471.73586798,	0.11454500,	73.68299306,	0.11935228,	0.03353221
1897946473.23661828,	0.01086397,	12.83325019,	0.04891158,	0.04768980
1897949474.73736858,	0.03185655,	19.50058214,	0.09543135,	0.08995722
1897952476.23811912,	-0.00172010,	-1.06999501,	0.09211272,	0.09209666
1897955477.73886943,	-0.01930906,	-17.90066795,	0.06282073,	0.05977963
1897958479.23961973,	-0.04027534,	-81.24119372,	0.04075056,	0.00620530
1897961480.74037027,	0.06312372,	120.13043841,	0.07298511,	-0.03663636
1897964482.24112058,	0.07060982,	54.95868744,	0.08624223,	0.04951744
1897967483.74187088,	0.10103565,	41.20345324,	0.15337835,	0.11539806
1897970485.24262142,	-0.00849330,	-141.83229901,	0.01374398,	-0.01080559
1897973486.74337172,	0.13806240,	82.44733320,	0.13927065,	0.01830538
1897976488.24412203,	0.12969647,	47.28110806,	0.17653202,	0.11975966
1897979489.74487233,	0.06696045,	75.38632973,	0.06919911,	0.01745895
1897982491.24562287,	0.02292304,	26.69462201,	0.05102681,	0.04558805
1897985492.74637318,	-0.00372326,	-20.38340860,	0.01068978,	0.01002042
1897988494.24712348,	-0.00451042,	-3.81796556,	0.06773743,	0.06758710
1897991495.74787402,	-0.02693711,	-18.30015366,	0.08578835,	0.08144958
1897994497.24862432,	0.09788016,	50.10975915,	0.12756865,	0.08181220
1897997498.74937463,	-0.00717407,	-164.97599657,	0.02767522,	-0.02672921
1898000500.25012517,	0.14238167,	93.05820639,	0.14258473,	-0.00760696
1898003501.75087547,	0.01957393,	143.97222391,	0.03327896,	-0.02691376
1898006503.25162578,	-0.02739220,	-155.62272112,	0.06636621,	-0.06044949
1898009504.75237608,	0.03543274,	120.38402096,	0.04107407,	-0.02077498
1898012506.25312662,	0.01795956,	49.93172318,	0.02346802,	0.01510636
1898015507.75387692,	0.06070501,	127.79126444,	0.07681763,	-0.04707281
1898018509.25462723,	0.10905971,	58.96662814,	0.12727726,	0.06561617
1898021510.75537777,	0.03492458,	16.16554165,	0.12544138,	0.12048160
1898024512.25612807,	0.08609124,	127.54432522,	0.10858012,	-0.06616601
1898027513.75687838,	-0.05745167,	-59.73488509,	0.06651789,	0.03352514
1898030515.25762892,	-0.00016674,	-0.24905717,	0.03835811,	0.03835775
1898033516.75837922,	0.14323226,	72.96705116,	0.14980315,	0.04388058
1898036518.25912952,	0.00426466,	1.51814096,	0.16097042,	0.16091391
1898039519.75987983,	-0.02936794,	-40.76898954,	0.04497313,	0.03406034
1898042521.26063037,	0.15394263,	60.27616543,	0.17726640,	0.08789222
1898045522.76138067,	0.05034196,	74.35968096,	0.05227764,	0.01409392
1898048524.26213098,	0.04977830,	38.72021089,	0.07957933,	0.06208858
1898051525.76288152,	0.09912412,	71.13202763,	0.10475288,	0.03387588
1898054527.26363182,	0.05144426,	34.27264423,	0.09135390,	0.07549187
1898057528.76438212,	0.00234484,	9.71814070,	0.01389113,	0.01369179
1898060530.26513267,	-0.00681365,	-5.69744466,	0.06863386,	0.06829481
1898063531.76588297,	0.01311756,	124.53111183,	0.01592288,	-0.00902594
1898066533.26663327,	0.03557887,	19.02041287,	0.10916944,	0.10320906
1898069534.76738357,	0.10930423,	24.28388978,	0.26578015,	0.24226364
1898072536.26813412,	0.06499198,	57.93378604,	0.07669257,	0.04071601
1898075537.76888442,	0.12399738,	108.92094948,	0.13108005,	-0.04250445
1898078539.26963472,	0.04278024,	139.09980146,	0.06533893,	-0.04938651
1898081540.77038526,	0.09282088,	81.42489290,	0.09387023,	0.01399659
1898084542.27113557,	0.10269249,	100.23822922,	0.10435410,	-0.01854804
1898087543.77188587,	0.08719447,	65.20663111,	0.09604755,	0.04027725
