Frequency,	Imag,	phase,	LinMag,	Real
1880573038.92246127,	-0.10035183,	-123.41020916,	0.12021785,	-0.06619550
1880576040.42321157,	-0.04652191,	-145.44306315,	0.08201668,	-0.06754590
1880579041.92396188,	0.05623904,	113.93879227,	0.06153206,	-0.02496728
1880582043.42471242,	-0.13939393,	-120.29868192,	0.16144634,	-0.08145093
1880585044.92546272,	-0.06531803,	-149.47511015,	0.12860093,	-0.11077794
1880588046.42621303,	-0.08946548,	-131.59620881,	0.11963152,	-0.07942058
1880591047.92696357,	-0.01195095,	-174.53458950,	0.12547611,	-0.12490568
1880594049.42771387,	-0.08649905,	-114.80716016,	0.09529213,	-0.03998129
1880597050.92846417,	-0.07117885,	-154.60553992,	0.16597695,	-0.14993972
1880600052.42921472,	-0.07078733,	-137.16197241,	0.10411001,	-0.07634166
1880603053.92996502,	0.00789450,	174.43407725,	0.08139421,	-0.08101046
1880606055.43071532,	-0.09615508,	-130.33212454,	0.12613719,	-0.08163817
1880609056.93146563,	-0.05583635,	-146.69231400,	0.10168057,	-0.08497788
1880612058.43221617,	-0.04256625,	-151.37408156,	0.08884832,	-0.07798807
1880615059.93296647,	-0.01589032,	-172.28099907,	0.11830652,	-0.11723451
1880618061.43371677,	-0.07227481,	-131.65417451,	0.09673142,	-0.06429089
1880621062.93446732,	-0.08301595,	-143.11969855,	0.13832643,	-0.11064607
1880624064.43521762,	-0.06448469,	-155.45292045,	0.15521993,	-0.14119118
1880627065.93596792,	-0.05647893,	-151.62712251,	0.11885103,	-0.10457388
1880630067.43671846,	-0.00780406,	-174.12859804,	0.07628900,	-0.07588879
1880633068.93746877,	-0.09437595,	-114.84317843,	0.10400000,	-0.04369415
1880636070.43821907,	0.01489679,	147.59498546,	0.02779767,	-0.02346904
1880639071.93896937,	0.00783853,	174.40295692,	0.08036922,	-0.07998605
1880642073.43971991,	-0.04948863,	-128.92776315,	0.06361507,	-0.03997190
1880645074.94047022,	-0.08402491,	-138.36185208,	0.12646279,	-0.09451271
1880648076.44122052,	-0.02777442,	-127.84536769,	0.03517221,	-0.02157930
1880651077.94197106,	-0.05415978,	-140.89496435,	0.08586649,	-0.06663162
1880654079.44272137,	-0.02693837,	-161.92284129,	0.08681465,	-0.08252943
1880657080.94347167,	-0.13533920,	-123.04883464,	0.16146292,	-0.08805440
1880660082.44422221,	-0.07480455,	-126.25896860,	0.09276910,	-0.05486697
1880663083.94497251,	-0.01680119,	-174.16839608,	0.16535786,	-0.16450210
1880666085.44572282,	-0.09040283,	-122.45775045,	0.10713934,	-0.05749928
1880669086.94647312,	-0.10835507,	-120.22479414,	0.12540268,	-0.06312694
1880672088.44722366,	0.03955202,	163.26565655,	0.13736459,	-0.13154721
1880675089.94797397,	0.00067731,	179.72903183,	0.14321763,	-0.14321603
1880678091.44872427,	-0.06457430,	-149.23256544,	0.12623150,	-0.10846452
1880681092.94947481,	-0.02715630,	-159.23386153,	0.07659277,	-0.07161695
1880684094.45022511,	-0.07658280,	-147.53347566,	0.14266362,	-0.12036604
1880687095.95097542,	-0.05032679,	-164.35239787,	0.18658908,	-0.17967387
1880690097.45172596,	-0.08846027,	-135.60546810,	0.12644495,	-0.09034991
1880693098.95247626,	-0.07982744,	-127.96228853,	0.10125043,	-0.06228346
1880696100.45322657,	-0.13586336,	-115.41784302,	0.15042417,	-0.06456453
1880699101.95397687,	0.05943804,	141.91280853,	0.09635581,	-0.07583905
1880702103.45472741,	-0.11603300,	-112.65707594,	0.12573646,	-0.04843555
1880705104.95547771,	-0.06694664,	-156.37844994,	0.16707686,	-0.15307784
1880708106.45622802,	-0.04195016,	-161.90736478,	0.13508158,	-0.12840256
1880711107.95697856,	-0.05710835,	-125.78486517,	0.07039826,	-0.04116492
1880714109.45772886,	-0.07338414,	-148.28804804,	0.13960671,	-0.11876363
1880717110.95847917,	-0.03431405,	-162.93415112,	0.11692503,	-0.11177660
1880720112.45922971,	-0.00658446,	-176.44037363,	0.10605167,	-0.10584707
1880723113.95998001,	-0.06500875,	-126.89001558,	0.08128235,	-0.04879224
1880726115.46073031,	-0.00745996,	-177.05807688,	0.14535124,	-0.14515968
1880729116.96148086,	-0.06574723,	-138.11375271,	0.09847502,	-0.07331188
1880732118.46223116,	-0.09547828,	-130.97368653,	0.12645949,	-0.08292105
1880735119.96298146,	-0.06808884,	-142.63429928,	0.11219118,	-0.08916709
1880738121.46373177,	-0.10591762,	-156.93425988,	0.27034487,	-0.24873240
1880741122.96448231,	-0.04649912,	-143.01866736,	0.07729823,	-0.06174827
1880744124.46523261,	-0.05003788,	-154.62219062,	0.11675128,	-0.10548494
1880747125.96598291,	-0.04674386,	-147.65560249,	0.08737053,	-0.07381478
1880750127.46673346,	0.02838123,	170.57274306,	0.17327256,	-0.17093240
1880753128.96748376,	-0.05955298,	-151.35093998,	0.12421272,	-0.10900570
1880756130.46823406,	-0.11053529,	-135.67040277,	0.15818213,	-0.11315272
1880759131.96898460,	-0.05931998,	-142.83620328,	0.09819633,	-0.07825381
1880762133.46973491,	-0.01801101,	-173.71225448,	0.16445145,	-0.16346218
1880765134.97048521,	-0.06189822,	-140.16396046,	0.09662647,	-0.07419761
1880768136.47123551,	-0.10601051,	-110.51877567,	0.11319169,	-0.03967531
1880771137.97198605,	-0.07097257,	-135.68212265,	0.10158696,	-0.07268291
1880774139.47273636,	-0.06689688,	-148.81138482,	0.12918021,	-0.11050943
1880777140.97348666,	0.00360592,	177.98636616,	0.10262372,	-0.10256035
1880780142.47423720,	-0.06342826,	-135.22121554,	0.09004945,	-0.06391995
1880783143.97498751,	-0.08978920,	-117.99629168,	0.10168906,	-0.04773431
1880786145.47573781,	-0.06746042,	-159.04187840,	0.18860261,	-0.17612506
1880789146.97648835,	-0.02839537,	-149.40379939,	0.05578829,	-0.04802121
1880792148.47723865,	-0.09870031,	-128.62996965,	0.12634545,	-0.07887599
1880795149.97798896,	-0.16070828,	-132.10716438,	0.21661950,	-0.14524758
1880798151.47873926,	-0.04551116,	-163.48611397,	0.16011092,	-0.15350649
1880801152.97948980,	-0.01428278,	-172.02354602,	0.10292699,	-0.10193119
1880804154.48024011,	-0.08867395,	-143.54692184,	0.14924147,	-0.12004144
1880807155.98099041,	-0.08957937,	-111.09915958,	0.09601643,	-0.03456429
1880810157.48174095,	-0.12963663,	-131.53549100,	0.17318479,	-0.11483604
1880813158.98249125,	-0.12721661,	-129.10175452,	0.16393320,	-0.10339260
1880816160.48324156,	-0.08204276,	-136.12998910,	0.11838362,	-0.08534440
1880819161.98399210,	-0.09635985,	-142.60818732,	0.15867912,	-0.12607078
1880822163.48474240,	-0.06415482,	-157.67576202,	0.16889624,	-0.15623732
1880825164.98549271,	-0.04509169,	-136.29398673,	0.06525964,	-0.04717584
1880828166.48624301,	-0.12295248,	-136.89695032,	0.17993590,	-0.13137586
1880831167.98699355,	-0.05814201,	-127.16413000,	0.07295947,	-0.04407484
1880834169.48774385,	-0.07397340,	-150.22316518,	0.14895281,	-0.12928602
1880837170.98849416,	-0.05111047,	-165.07622390,	0.19846123,	-0.19176699
1880840172.48924470,	-0.09308051,	-144.42950296,	0.16001348,	-0.13015503
1880843173.98999500,	-0.02262660,	-167.07360451,	0.10114745,	-0.09858420
1880846175.49074531,	-0.04627333,	-145.83672832,	0.08240242,	-0.06818312
1880849176.99149585,	0.00509656,	178.10037561,	0.15374889,	-0.15366440
1880852178.49224615,	-0.05940907,	-157.52176409,	0.15538589,	-0.14358042
1880855179.99299645,	-0.03839439,	-162.31051597,	0.12635626,	-0.12038179
1880858181.49374676,	-0.12857153,	-135.31351101,	0.18283074,	-0.12998632
1880861182.99449730,	0.01837022,	174.01916973,	0.17630493,	-0.17534527
1880864184.49524760,	-0.06820673,	-152.34403081,	0.14694611,	-0.13015760
1880867185.99599791,	-0.03018641,	-147.43220174,	0.05607759,	-0.04725967
1880870187.49674845,	-0.09519903,	-139.74267756,	0.14731640,	-0.11242449
1880873188.99749875,	-0.04397098,	-166.73438898,	0.19162340,	-0.18651026
1880876190.49824905,	-0.09543805,	-142.46606263,	0.15665324,	-0.12422486
1880879191.99899960,	-0.05800856,	-149.67298007,	0.11488327,	-0.09916236
1880882193.49974990,	-0.08964212,	-145.17090664,	0.15695560,	-0.12883846
1880885195.00050020,	-0.09085730,	-153.53958633,	0.20390823,	-0.18254730
1880888196.50125074,	-0.00687131,	-177.67428898,	0.16932684,	-0.16918737
1880891198.00200105,	-0.01818363,	-173.78206283,	0.16788417,	-0.16689652
1880894199.50275135,	-0.08265103,	-139.79522568,	0.12803764,	-0.09778775
1880897201.00350165,	-0.04255503,	-166.56416323,	0.18314560,	-0.17813304
1880900202.50425219,	-0.01165731,	-171.95725995,	0.08331899,	-0.08249947
1880903204.00500250,	-0.08816809,	-140.22206003,	0.13780273,	-0.10590552
1880906205.50575280,	-0.06178287,	-160.38356183,	0.18402993,	-0.17334905
1880909207.00650334,	-0.09999301,	-148.78422821,	0.19293895,	-0.16500556
1880912208.50725365,	-0.02068139,	-175.33139730,	0.25409496,	-0.25325191
1880915210.00800395,	-0.06603067,	-145.34556726,	0.11612330,	-0.09552262
1880918211.50875449,	0.00766494,	177.29862887,	0.16263278,	-0.16245206
1880921213.00950479,	-0.03811404,	-163.66847936,	0.13554326,	-0.13007419
1880924214.51025510,	-0.06892432,	-152.95405312,	0.15158035,	-0.13500385
1880927216.01100540,	-0.00100220,	-179.62115133,	0.15157088,	-0.15156756
1880930217.51175594,	-0.11156202,	-133.45664592,	0.15368892,	-0.10570809
1880933219.01250625,	-0.05146609,	-158.86179212,	0.14271603,	-0.13311313
1880936220.51325655,	-0.02082302,	-169.38473256,	0.11303756,	-0.11110307
1880939222.01400709,	-0.02749680,	-172.08921414,	0.19978635,	-0.19788510
1880942223.51475739,	-0.01460585,	-173.10966201,	0.12174641,	-0.12086711
1880945225.01550770,	-0.11409667,	-149.59377774,	0.22543072,	-0.19442469
1880948226.51625824,	-0.03313834,	-170.18256317,	0.19434909,	-0.19150305
1880951228.01700854,	-0.08580483,	-151.95100881,	0.18247559,	-0.16104308
1880954229.51775885,	-0.07133836,	-141.52681235,	0.11466454,	-0.08977080
1880957231.01850915,	-0.12457602,	-143.53111200,	0.20958767,	-0.16854616
1880960232.51925969,	-0.14092682,	-147.42217571,	0.26172944,	-0.22054915
1880963234.02000999,	-0.05459014,	-157.07238669,	0.14012999,	-0.12905940
1880966235.52076030,	-0.03851260,	-148.93049055,	0.07462561,	-0.06391995
1880969237.02151084,	-0.00078981,	-179.60738374,	0.11526118,	-0.11525847
1880972238.52226114,	-0.04066454,	-171.10817870,	0.26308282,	-0.25992107
1880975240.02301145,	-0.09413848,	-145.08266071,	0.16446446,	-0.13485736
1880978241.52376199,	-0.05061280,	-159.47971879,	0.14438567,	-0.13522413
1880981243.02451229,	-0.06170586,	-150.72087791,	0.12617118,	-0.11005250
1880984244.52526259,	-0.06059369,	-149.44363648,	0.11918843,	-0.10263667
1880987246.02601290,	-0.05370240,	-161.88951799,	0.17275968,	-0.16420098
1880990247.52676344,	-0.05956268,	-165.23983701,	0.23378680,	-0.22607201
1880993249.02751374,	-0.08316340,	-150.29170826,	0.16780875,	-0.14575194
1880996250.52826405,	-0.07477298,	-158.54090520,	0.20438884,	-0.19022040
1880999252.02901459,	-0.08318467,	-160.32587966,	0.24708074,	-0.23265684
1881002253.52976489,	-0.07410699,	-151.29239047,	0.15428029,	-0.13531652
1881005255.03051519,	0.00774097,	177.35079864,	0.16747801,	-0.16729902
1881008256.53126574,	-0.01189419,	-176.58048669,	0.19941186,	-0.19905682
1881011258.03201604,	-0.07035901,	-157.98166161,	0.18767240,	-0.17398430
1881014259.53276634,	-0.06727729,	-154.42733910,	0.15585880,	-0.14059065
1881017261.03351664,	-0.11933091,	-139.70731842,	0.18452501,	-0.14074662
1881020262.53426719,	-0.05373047,	-161.41178334,	0.16855857,	-0.15976554
1881023264.03501749,	-0.04373978,	-166.99146718,	0.19431600,	-0.18932918
1881026265.53576779,	-0.00813796,	-177.63331586,	0.19707042,	-0.19690232
1881029267.03651833,	-0.07335858,	-155.00041124,	0.17358386,	-0.15732093
1881032268.53726864,	-0.07282637,	-159.60333089,	0.20896041,	-0.19585906
1881035270.03801894,	-0.01795600,	-172.91764203,	0.14563335,	-0.14452216
1881038271.53876948,	-0.07249896,	-164.54869701,	0.27212357,	-0.26228827
1881041273.03951979,	-0.06643088,	-156.42861041,	0.16612231,	-0.15226148
1881044274.54027009,	0.02527348,	171.31753525,	0.16742030,	-0.16550168
1881047276.04102039,	-0.08915985,	-159.58129140,	0.25556162,	-0.23950420
1881050277.54177093,	-0.09843256,	-152.21882818,	0.21118519,	-0.18684275
1881053279.04252124,	-0.04093288,	-166.88912630,	0.18045129,	-0.17574745
1881056280.54327154,	-0.06675275,	-149.38463147,	0.13107479,	-0.11280368
1881059282.04402208,	-0.07193750,	-155.36574910,	0.17258473,	-0.15687729
1881062283.54477239,	-0.00328921,	-179.11463394,	0.21286746,	-0.21284205
1881065285.04552269,	-0.04864774,	-167.17795537,	0.21920935,	-0.21374315
1881068286.54627323,	-0.07960967,	-158.57599975,	0.21794940,	-0.20288973
1881071288.04702353,	-0.04100192,	-171.56102306,	0.27938845,	-0.27636343
1881074289.54777384,	-0.00697476,	-177.76723286,	0.17902702,	-0.17889111
1881077291.04852438,	-0.08068374,	-159.14485096,	0.22663551,	-0.21178713
1881080292.54927468,	-0.08124623,	-156.39462108,	0.20289491,	-0.18591771
1881083294.05002499,	-0.02048408,	-175.22559002,	0.24610600,	-0.24525204
1881086295.55077529,	-0.01558947,	-175.72010859,	0.20889359,	-0.20831107
1881089297.05152583,	-0.03883626,	-167.82717023,	0.18417920,	-0.18003811
1881092298.55227613,	-0.05798202,	-163.25478336,	0.20124518,	-0.19271146
1881095300.05302644,	-0.08914825,	-159.95177105,	0.26005073,	-0.24429280
1881098301.55377698,	-0.08967256,	-154.10027365,	0.20529550,	-0.18467559
1881101303.05452728,	-0.09927172,	-159.84482061,	0.28810827,	-0.27046534
1881104304.55527759,	-0.01918475,	-174.98515477,	0.21947034,	-0.21863022
1881107306.05602813,	-0.07568456,	-155.61493059,	0.18331459,	-0.16696133
1881110307.55677843,	0.01344011,	175.30544734,	0.16421666,	-0.16366574
1881113309.05752873,	-0.05214707,	-167.28033475,	0.23683726,	-0.23102504
1881116310.55827904,	-0.07724126,	-156.36872026,	0.19269405,	-0.17653550
1881119312.05902958,	-0.03602858,	-169.35371835,	0.19501757,	-0.19166063
1881122313.55977988,	-0.09435154,	-148.18936735,	0.17899664,	-0.15211043
1881125315.06053019,	-0.12566094,	-150.91645971,	0.25851674,	-0.22592086
1881128316.56128073,	0.03111725,	169.80355851,	0.17578023,	-0.17300406
1881131318.06203103,	-0.06962556,	-161.22646000,	0.21634370,	-0.20483378
1881134319.56278133,	-0.10738495,	-157.39471618,	0.27937151,	-0.25790873
1881137321.06353188,	-0.01846875,	-173.09115354,	0.15353504,	-0.15242019
1881140322.56428218,	-0.03322548,	-173.60025628,	0.29808128,	-0.29622376
1881143324.06503248,	-0.05839166,	-167.85550047,	0.27755603,	-0.27134436
1881146325.56578278,	-0.08895349,	-160.32316163,	0.26418063,	-0.24875426
1881149327.06653333,	-0.01359516,	-177.26812543,	0.28524024,	-0.28491607
1881152328.56728363,	-0.03636713,	-171.55434346,	0.24761227,	-0.24492706
1881155330.06803393,	-0.01875067,	-175.03040712,	0.21645288,	-0.21563919
1881158331.56878447,	-0.02794497,	-174.10724363,	0.27219092,	-0.27075261
1881161333.06953478,	-0.00792442,	-177.64970813,	0.19323685,	-0.19307430
1881164334.57028508,	-0.07678738,	-163.13506578,	0.26467770,	-0.25329426
1881167336.07103562,	-0.07411889,	-164.45011430,	0.27648330,	-0.26636329
1881170337.57178593,	-0.01589867,	-174.79425887,	0.17522599,	-0.17450324
1881173339.07253623,	0.05600977,	166.86754365,	0.24651862,	-0.24007152
1881176340.57328653,	0.07544257,	151.33216161,	0.15726013,	-0.13798249
1881179342.07403707,	0.00313372,	178.93832274,	0.16912765,	-0.16909862
1881182343.57478738,	-0.03162484,	-172.61782720,	0.24613252,	-0.24409238
1881185345.07553768,	-0.08536888,	-153.65555778,	0.19237345,	-0.17239402
1881188346.57628822,	-0.07042626,	-165.68788615,	0.28489138,	-0.27604935
1881191348.07703853,	0.01430416,	175.83959755,	0.19716570,	-0.19664614
1881194349.57778883,	-0.00247563,	-179.54172870,	0.30952067,	-0.30951077
1881197351.07853937,	0.00362066,	179.25986445,	0.28029229,	-0.28026891
1881200352.57928967,	-0.05528132,	-162.70863173,	0.18598772,	-0.17758211
1881203354.08003998,	-0.03643719,	-172.70836667,	0.28708836,	-0.28476667
1881206355.58079028,	-0.06843054,	-164.96531270,	0.26379933,	-0.25476921
1881209357.08154082,	-0.09060477,	-161.14802647,	0.28040225,	-0.26536050
1881212358.58229113,	0.00292515,	179.35527064,	0.25995726,	-0.25994080
1881215360.08304143,	-0.00487323,	-178.60040641,	0.19951747,	-0.19945794
1881218361.58379197,	-0.07166845,	-167.37637956,	0.32793371,	-0.32000649
1881221363.08454227,	-0.00309656,	-179.47951340,	0.34087816,	-0.34086409
1881224364.58529258,	-0.04041604,	-171.95867763,	0.28891864,	-0.28607783
1881227366.08604312,	-0.03783504,	-171.06512077,	0.24360703,	-0.24065098
1881230367.58679342,	-0.02751543,	-175.01978475,	0.31695521,	-0.31575862
1881233369.08754373,	0.01844113,	174.50056910,	0.19242409,	-0.19153839
1881236370.58829403,	0.04369547,	171.09261856,	0.28220181,	-0.27879843
1881239372.08904457,	0.00031308,	179.93819218,	0.29022845,	-0.29022828
1881242373.58979487,	0.00226807,	179.57487406,	0.30567879,	-0.30567038
1881245375.09054518,	-0.08416732,	-164.17123001,	0.30857265,	-0.29687193
1881248376.59129572,	-0.01746877,	-176.65810133,	0.29966632,	-0.29915673
1881251378.09204602,	0.00447061,	179.06763904,	0.27474137,	-0.27470499
1881254379.59279633,	-0.04492581,	-170.94856187,	0.28556760,	-0.28201157
1881257381.09354687,	-0.00066097,	-179.87016190,	0.29167825,	-0.29167750
1881260382.59429717,	0.00738029,	178.47028910,	0.27646378,	-0.27636525
1881263384.09504747,	-0.00007513,	-179.98682282,	0.32665575,	-0.32665575
1881266385.59579802,	0.04045605,	172.27482296,	0.30096386,	-0.29823238
1881269387.09654832,	-0.07148830,	-168.02631963,	0.34458446,	-0.33708733
1881272388.59729862,	0.00441357,	179.25010075,	0.33722675,	-0.33719787
1881275390.09804892,	0.02942760,	173.86839425,	0.27550694,	-0.27393082
1881278391.59879947,	-0.02375861,	-175.57344203,	0.30782910,	-0.30691087
1881281393.09954977,	0.00837254,	178.61608275,	0.34666675,	-0.34656563
1881284394.60030007,	0.07947192,	166.24049786,	0.33413044,	-0.32454178
1881287396.10105061,	0.04663948,	171.37189847,	0.31088784,	-0.30736950
1881290397.60180092,	0.00275907,	179.42405154,	0.27447922,	-0.27446535
1881293399.10255122,	-0.04499079,	-171.16406647,	0.29289814,	-0.28942209
1881296400.60330176,	0.04290102,	171.21331010,	0.28084623,	-0.27755019
1881299402.10405207,	-0.00275905,	-179.51048703,	0.32294084,	-0.32292905
1881302403.60480237,	-0.00467266,	-179.20542890,	0.33695168,	-0.33691928
1881305405.10555267,	-0.03087443,	-174.56089825,	0.32572182,	-0.32425526
1881308406.60630321,	0.09674052,	160.74342047,	0.29333171,	-0.27692014
1881311408.10705352,	0.05316535,	172.55043205,	0.41005730,	-0.40659615
1881314409.60780382,	0.02720780,	174.70480646,	0.29481704,	-0.29355890
1881317411.10855436,	0.03012807,	175.34254448,	0.37104246,	-0.36981726
1881320412.60930467,	-0.00311343,	-179.55389907,	0.39988252,	-0.39987040
1881323414.11005497,	0.05041448,	172.66974385,	0.39513379,	-0.39190444
1881326415.61080551,	0.03428745,	172.94342702,	0.27910168,	-0.27698758
1881329417.11155581,	-0.00665111,	-178.83052257,	0.32587787,	-0.32580999
1881332418.61230612,	0.06683758,	169.51311061,	0.36721820,	-0.36108440
1881335420.11305642,	0.10613457,	163.26708406,	0.36863708,	-0.35302797
1881338421.61380696,	0.09972958,	163.54701526,	0.35211708,	-0.33769876
1881341423.11455727,	0.05381450,	170.21562134,	0.31666611,	-0.31205997
1881344424.61530757,	0.17713614,	152.48346150,	0.38340771,	-0.34003568
1881347426.11605811,	0.11128771,	161.74176430,	0.35521099,	-0.33732757
1881350427.61680841,	0.09885419,	161.54509556,	0.31227813,	-0.29621863
1881353429.11755872,	0.05989737,	168.74520897,	0.30689478,	-0.30099288
1881356430.61830926,	0.11236513,	162.99960062,	0.38431411,	-0.36752063
1881359432.11905956,	0.01694239,	177.36051278,	0.36790132,	-0.36751100
1881362433.61980987,	0.16359596,	156.24937156,	0.40619051,	-0.37178904
1881365435.12056017,	0.12728003,	159.45422609,	0.36266705,	-0.33959857
1881368436.62131071,	0.13869789,	161.48585200,	0.43679036,	-0.41418439
1881371438.12206101,	0.17463380,	156.23511018,	0.43335111,	-0.39660588
1881374439.62281132,	0.14534710,	158.61459272,	0.39860478,	-0.37116033
1881377441.12356186,	0.17995867,	153.06681660,	0.39730262,	-0.35420933
1881380442.62431216,	0.14576201,	155.15335113,	0.34689463,	-0.31478456
1881383444.12506247,	0.17248206,	149.61630305,	0.34101629,	-0.29418030
1881386445.62581301,	0.14961106,	155.61534706,	0.36237679,	-0.33005071
1881389447.12656331,	0.22081649,	141.88325209,	0.35773319,	-0.28144825
1881392448.62731361,	0.22357431,	149.90540436,	0.44587420,	-0.38576978
1881395450.12806392,	0.15184157,	156.33935662,	0.37835656,	-0.34655133
1881398451.62881446,	0.17523065,	156.96593541,	0.44784144,	-0.41213611
1881401453.12956476,	0.15028088,	152.09321582,	0.32108935,	-0.28374994
1881404454.63031506,	0.24358004,	141.68812016,	0.39290796,	-0.30829439
1881407456.13106561,	0.18794276,	149.95889938,	0.37541917,	-0.32498780
1881410457.63181591,	0.21421193,	148.35198594,	0.40825642,	-0.34754360
1881413459.13256621,	0.14419781,	156.61221621,	0.36326239,	-0.33341649
1881416460.63331675,	0.18068451,	147.90291890,	0.34004453,	-0.28806838
1881419462.13406706,	0.18752511,	154.65842507,	0.43812868,	-0.39596853
1881422463.63481736,	0.21873347,	149.49553865,	0.43091238,	-0.37126964
1881425465.13556766,	0.24044314,	138.81915591,	0.36517210,	-0.27484134
1881428466.63631821,	0.20716129,	146.60430298,	0.37637083,	-0.31422794
1881431468.13706851,	0.20381631,	143.51093913,	0.34273891,	-0.27555194
1881434469.63781881,	0.21433648,	148.92006314,	0.41519293,	-0.35559112
1881437471.13856935,	0.25837135,	138.55019751,	0.39031050,	-0.29255176
1881440472.63931966,	0.26495719,	129.43343754,	0.34304748,	-0.21789737
1881443474.14006996,	0.22253390,	142.92304995,	0.36911373,	-0.29448873
1881446475.64082050,	0.26824689,	138.36380542,	0.40374399,	-0.30174959
1881449477.14157081,	0.29603395,	132.13905343,	0.39922655,	-0.26785395
1881452478.64232111,	0.25781608,	143.04302487,	0.42882499,	-0.34266856
1881455480.14307165,	0.27038971,	139.81364042,	0.41902965,	-0.32011756
1881458481.64382195,	0.23619084,	137.04102732,	0.34658794,	-0.25364757
1881461483.14457226,	0.21075834,	147.92933583,	0.39693470,	-0.33636004
1881464484.64532256,	0.31320888,	133.12228741,	0.42911414,	-0.29332429
1881467486.14607310,	0.29824317,	129.43650085,	0.38616075,	-0.24529806
1881470487.64682341,	0.31383508,	127.45107264,	0.39532157,	-0.24038862
1881473489.14757371,	0.29925266,	132.63126525,	0.40674382,	-0.27547845
1881476490.64832425,	0.27799746,	124.82199035,	0.33863719,	-0.19337155
1881479492.14907455,	0.30599457,	134.33956060,	0.42783858,	-0.29902035
1881482493.64982486,	0.27033392,	127.65253177,	0.34144715,	-0.20858027
1881485495.15057540,	0.26136518,	141.71159267,	0.42181511,	-0.33108342
1881488496.65132570,	0.38026682,	128.92307931,	0.48878102,	-0.30708963
1881491498.15207601,	0.30381501,	137.63909559,	0.45089901,	-0.33317617
1881494499.65282631,	0.41797349,	119.34983331,	0.47952355,	-0.23503403
1881497501.15357685,	0.40119946,	121.94389954,	0.47279669,	-0.25015137
1881500502.65432715,	0.27530953,	128.96539723,	0.35408407,	-0.22266610
1881503504.15507746,	0.33012629,	128.03796015,	0.41915333,	-0.25827533
1881506505.65582800,	0.34020993,	128.10211553,	0.43233529,	-0.26677895
1881509507.15657830,	0.31413668,	125.42431550,	0.38549965,	-0.22344603
1881512508.65732861,	0.35066983,	121.73743926,	0.41232593,	-0.21689478
1881515510.15807915,	0.29386842,	121.70154670,	0.34540372,	-0.18150780
1881518511.65882945,	0.26631919,	120.75338683,	0.30989826,	-0.15846458
1881521513.15957975,	0.30170745,	115.14691803,	0.33329696,	-0.14163148
1881524514.66033006,	0.33766994,	112.23366917,	0.36479288,	-0.13803208
1881527516.16108060,	0.36923283,	111.41131828,	0.39660504,	-0.14478491
1881530517.66183090,	0.32304695,	116.22576089,	0.36011753,	-0.15913926
1881533519.16258120,	0.40832087,	114.76800238,	0.44968685,	-0.18839408
1881536520.66333175,	0.33758694,	119.24727346,	0.38691059,	-0.18903667
1881539522.16408205,	0.27591684,	119.84388611,	0.31810210,	-0.15829985
1881542523.66483235,	0.37237906,	113.17775779,	0.40507326,	-0.15943079
1881545525.16558289,	0.41814852,	120.87542257,	0.48719069,	-0.25001317
1881548526.66633320,	0.34491214,	102.43017566,	0.35319128,	-0.07602431
1881551528.16708350,	0.33609769,	112.02998643,	0.36256975,	-0.13599694
1881554529.66783380,	0.30254775,	117.02416283,	0.33963029,	-0.15431653
1881557531.16858435,	0.27735114,	114.18422576,	0.30403544,	-0.12455478
1881560532.66933465,	0.29816550,	119.37172553,	0.34214638,	-0.16781382
1881563534.17008495,	0.29590553,	118.69353985,	0.33732949,	-0.16196018
1881566535.67083549,	0.35530648,	112.12760254,	0.38355645,	-0.14447443
1881569537.17158580,	0.31226265,	110.20719018,	0.33274310,	-0.11493478
1881572538.67233610,	0.32598743,	117.25831634,	0.36671037,	-0.16795443
1881575540.17308664,	0.36198017,	112.04564034,	0.39053400,	-0.14658500
1881578541.67383695,	0.33298740,	106.86701518,	0.34795620,	-0.10095995
1881581543.17458725,	0.25583190,	121.33751937,	0.29952742,	-0.15577778
1881584544.67533755,	0.32886153,	117.74172119,	0.37157190,	-0.17296176
1881587546.17608809,	0.29884422,	116.85534913,	0.33497088,	-0.15131961
1881590547.67683840,	0.31014651,	111.71849258,	0.33384511,	-0.12353826
1881593549.17758870,	0.33689865,	99.54759671,	0.34163087,	-0.05666525
1881596550.67833924,	0.30025667,	99.85414304,	0.30475281,	-0.05215558
1881599552.17908955,	0.31964558,	117.08164745,	0.35900766,	-0.16344173
1881602553.67983985,	0.30507281,	115.30935433,	0.33746516,	-0.14426820
1881605555.18059039,	0.36602724,	108.20221037,	0.38530805,	-0.12035928
1881608556.68134069,	0.31388733,	101.99309397,	0.32089154,	-0.06667927
1881611558.18209100,	0.30321547,	113.63174076,	0.33097038,	-0.13267167
1881614559.68284154,	0.27482131,	102.67569412,	0.28168666,	-0.06181116
1881617561.18359184,	0.33256340,	119.98455829,	0.38395141,	-0.19188608
1881620562.68434215,	0.36218455,	94.85406212,	0.36348822,	-0.03075767
1881623564.18509245,	0.29482311,	103.25091492,	0.30288730,	-0.06942660
1881626565.68584299,	0.22525318,	113.37925634,	0.24540101,	-0.09737895
1881629567.18659329,	0.21893112,	121.49209969,	0.25674679,	-0.13411964
1881632568.68734360,	0.33450979,	99.05511442,	0.33873126,	-0.05331104
1881635570.18809414,	0.33549583,	96.95190559,	0.33798063,	-0.04090787
1881638571.68884444,	0.28194603,	96.23993069,	0.28362639,	-0.03082797
