Frequency,	Imag,	phase,	LinMag,	Real
1895683342.58079028,	-0.14874040,	-114.20545652,	0.16307804,	-0.06686361
1895686344.08154082,	-0.07545234,	-137.96282050,	0.11268057,	-0.08368904
1895689345.58229113,	-0.07827483,	-151.33784861,	0.16319361,	-0.14319639
1895692347.08304143,	-0.04847708,	-152.08265619,	0.10353984,	-0.09149028
1895695348.58379197,	-0.11859734,	-144.87507239,	0.20612677,	-0.16859098
1895698350.08454227,	-0.13068347,	-135.28831688,	0.18575139,	-0.13200535
1895701351.58529258,	-0.11835600,	-149.51637632,	0.23330939,	-0.20106001
1895704353.08604312,	0.03381883,	157.72819707,	0.08923155,	-0.08257455
1895707354.58679342,	-0.11356398,	-132.56152336,	0.15418337,	-0.10428677
1895710356.08754373,	-0.07853126,	-158.89752402,	0.21811989,	-0.20349233
1895713357.58829403,	-0.13278258,	-141.48917946,	0.21324971,	-0.16686589
1895716359.08904457,	-0.08057507,	-136.50901647,	0.11707402,	-0.08493517
1895719360.58979487,	-0.06776722,	-156.68984579,	0.17125550,	-0.15727699
1895722362.09054518,	-0.08710350,	-135.22189987,	0.12366281,	-0.08778081
1895725363.59129572,	-0.18701386,	-132.98274110,	0.25563740,	-0.17428796
1895728365.09204602,	-0.15842220,	-87.06839751,	0.15862980,	0.00811293
1895731366.59279633,	-0.11427736,	-138.33287769,	0.17189688,	-0.12841037
1895734368.09354687,	-0.06858579,	-146.68275750,	0.12486619,	-0.10434344
1895737369.59429717,	-0.18400452,	-138.67295298,	0.27864432,	-0.20924865
1895740371.09504747,	-0.04634345,	-162.41196155,	0.15336833,	-0.14619894
1895743372.59579802,	-0.10554507,	-151.82103349,	0.22350486,	-0.19701436
1895746374.09654832,	-0.07264524,	-155.08800043,	0.17246153,	-0.15641499
1895749375.59729862,	-0.10133323,	-138.92779526,	0.15423402,	-0.11627428
1895752377.09804892,	-0.05002723,	-165.26137319,	0.19664021,	-0.19017005
1895755378.59879947,	-0.10461633,	-149.27996324,	0.20479131,	-0.17605370
1895758380.09954977,	-0.22699714,	-93.77139055,	0.22748978,	-0.01496329
1895761381.60030007,	-0.03809403,	-165.60706212,	0.15325241,	-0.14844240
1895764383.10105061,	-0.15563093,	-122.22443936,	0.18396835,	-0.09809876
1895767384.60180092,	-0.12890933,	-148.09810263,	0.24393097,	-0.20708622
1895770386.10255122,	-0.21947913,	-127.96690650,	0.27839743,	-0.17127183
1895773387.60330176,	-0.08730825,	-143.11081256,	0.14544847,	-0.11632939
1895776389.10405207,	-0.05497355,	-160.38819259,	0.16378446,	-0.15428305
1895779390.60480237,	-0.08113417,	-149.61519238,	0.16040601,	-0.13837390
1895782392.10555267,	-0.08905187,	-122.38861366,	0.10545741,	-0.05648921
1895785393.60630321,	-0.08988020,	-150.02845044,	0.17991516,	-0.15585575
1895788395.10705352,	-0.09946662,	-96.19754577,	0.10005136,	-0.01080122
1895791396.60780382,	-0.09426164,	-144.70623936,	0.16314769,	-0.13316123
1895794398.10855436,	-0.17824949,	-140.22965833,	0.27864025,	-0.21416701
1895797399.60930467,	-0.11743248,	-136.25074991,	0.16982193,	-0.12267478
1895800401.11005497,	-0.17215675,	-146.47631204,	0.31171910,	-0.25986698
1895803402.61080551,	-0.16897394,	-130.16040047,	0.22110006,	-0.14259398
1895806404.11155581,	0.03300539,	159.87355514,	0.09591993,	-0.09006263
1895809405.61230612,	0.01199417,	177.11228131,	0.23807931,	-0.23777699
1895812407.11305642,	-0.02237094,	-167.08701416,	0.10010666,	-0.09757502
1895815408.61380696,	-0.03452528,	-163.20302951,	0.11947240,	-0.11437508
1895818410.11455727,	-0.11259613,	-158.16439346,	0.30272272,	-0.28100383
1895821411.61530757,	-0.02076509,	-162.05556790,	0.06739845,	-0.06411991
1895824413.11605811,	0.02174062,	167.71550009,	0.10218088,	-0.09984126
1895827414.61680841,	-0.24023040,	-130.36389149,	0.31528508,	-0.20419118
1895830416.11755872,	-0.08142294,	-149.30759278,	0.15951865,	-0.13717327
1895833417.61830926,	-0.04296514,	-171.80057890,	0.30125829,	-0.29817873
1895836419.11905956,	-0.17951520,	-140.10078412,	0.27986318,	-0.21470374
1895839420.61980987,	-0.15651101,	-137.14072362,	0.23009556,	-0.16866615
1895842422.12056017,	-0.09501532,	-158.05949394,	0.25429397,	-0.23587605
1895845423.62131071,	-0.07646970,	-126.13991469,	0.09469002,	-0.05584430
1895848425.12206101,	-0.21858448,	-129.45341915,	0.28308865,	-0.17988887
1895851426.62281132,	-0.13242674,	-134.03613808,	0.18420707,	-0.12804453
1895854428.12356186,	-0.22352713,	-131.87773526,	0.30020929,	-0.20040269
1895857429.62431216,	-0.11095174,	-148.55766641,	0.21269785,	-0.18146649
1895860431.12506247,	-0.06881196,	-162.28234904,	0.22611226,	-0.21538725
1895863432.62581301,	-0.04863601,	-160.78263982,	0.14776120,	-0.13952745
1895866434.12656331,	-0.14572571,	-152.10695795,	0.31149788,	-0.27530882
1895869435.62731361,	-0.11626706,	-158.22191285,	0.31337758,	-0.29101112
1895872437.12806392,	0.08295424,	150.07340409,	0.16627759,	-0.14410701
1895875438.62881446,	-0.00598581,	-178.22857289,	0.19363828,	-0.19354574
1895878440.12956476,	-0.12342808,	-151.88468104,	0.26191763,	-0.23101158
1895881441.63031506,	-0.23176417,	-128.99358900,	0.29819774,	-0.18763599
1895884443.13106561,	-0.11644835,	-139.78128320,	0.18034235,	-0.13770674
1895887444.63181591,	-0.20308292,	-135.17858464,	0.28810200,	-0.20435286
1895890446.13256621,	-0.16332668,	-124.67002903,	0.19858754,	-0.11296640
1895893447.63331675,	-0.13405462,	-143.24153536,	0.22400567,	-0.17946559
1895896449.13406706,	-0.06119910,	-167.48397467,	0.28239744,	-0.27568638
1895899450.63481736,	-0.10470339,	-143.32316617,	0.17529420,	-0.14058897
1895902452.13556766,	-0.15407595,	-151.62289674,	0.32418434,	-0.28522989
1895905453.63631821,	-0.11387341,	-159.10665942,	0.31930461,	-0.29830903
1895908455.13706851,	-0.17148179,	-153.05778417,	0.37847041,	-0.33739272
1895911456.63781881,	-0.20159042,	-128.41918841,	0.25729953,	-0.15988855
1895914458.13856935,	-0.01785300,	-176.93532258,	0.33393052,	-0.33345294
1895917459.63931966,	-0.07259864,	-163.89942364,	0.26178246,	-0.25151441
1895920461.14006996,	-0.13417226,	-157.79854718,	0.35508058,	-0.32875526
1895923462.64082050,	-0.25042126,	-129.01663517,	0.32230774,	-0.20290755
1895926464.14157081,	-0.08105078,	-165.03922302,	0.31395834,	-0.30331603
1895929465.64232111,	-0.14838508,	-153.92129509,	0.33754155,	-0.30317679
1895932467.14307165,	-0.23126948,	-130.91958218,	0.30606194,	-0.20047030
1895935468.64382195,	-0.13331196,	-154.05252033,	0.30468026,	-0.27396712
1895938470.14457226,	-0.13666528,	-146.30940578,	0.24637345,	-0.20499384
1895941471.64532256,	-0.24995214,	-133.79340039,	0.34627086,	-0.23964022
1895944473.14607310,	-0.05321346,	-168.18457482,	0.25988264,	-0.25437632
1895947474.64682341,	-0.07984668,	-165.72279303,	0.32377254,	-0.31377247
1895950476.14757371,	-0.21128814,	-148.17088445,	0.40063159,	-0.34038654
1895953477.64832425,	-0.16770734,	-135.52668549,	0.23938459,	-0.17081930
1895956479.14907455,	-0.15625791,	-151.54540562,	0.32795450,	-0.28833595
1895959480.64982486,	-0.10305227,	-160.91580510,	0.31518580,	-0.29786292
1895962482.15057540,	-0.17197493,	-148.07886628,	0.32524720,	-0.27606225
1895965483.65132570,	-0.09318503,	-155.79886699,	0.22731323,	-0.20733513
1895968485.15207601,	-0.07737392,	-160.52285712,	0.23205392,	-0.21877454
1895971486.65282631,	-0.14575526,	-143.38868079,	0.24439856,	-0.19617864
1895974488.15357685,	-0.08114225,	-164.11742559,	0.29650028,	-0.28518125
1895977489.65432715,	-0.11668161,	-160.06443225,	0.34221176,	-0.32170528
1895980491.15507746,	-0.16662470,	-132.96637513,	0.22770595,	-0.15519732
1895983492.65582800,	-0.14290322,	-148.29504787,	0.27191425,	-0.23133531
1895986494.15657830,	-0.18990353,	-141.14750742,	0.30272312,	-0.23574974
1895989495.65732861,	-0.13015628,	-156.75288696,	0.32976205,	-0.30298904
1895992497.15807915,	-0.10216210,	-158.27855858,	0.27604333,	-0.25644264
1895995498.65882945,	-0.15462722,	-152.47734806,	0.33461906,	-0.29674962
1895998500.15957975,	-0.18314101,	-143.08915407,	0.30494451,	-0.24382478
1896001501.66033006,	-0.19238944,	-146.77489627,	0.35112061,	-0.29372093
1896004503.16108060,	-0.07943428,	-166.29574549,	0.33529264,	-0.32574737
1896007504.66183090,	-0.07728005,	-162.79485978,	0.26126330,	-0.24957225
1896010506.16258120,	-0.12937765,	-150.19685355,	0.26030588,	-0.22587734
1896013507.66333175,	-0.05234379,	-171.65481418,	0.36065202,	-0.35683331
1896016509.16408205,	-0.17976169,	-155.59815739,	0.43511746,	-0.39624858
1896019510.66483235,	-0.09758139,	-166.26379428,	0.41095203,	-0.39919850
1896022512.16558289,	-0.15487102,	-157.67067009,	0.40763069,	-0.37706465
1896025513.66633320,	-0.16528319,	-151.19685742,	0.34305229,	-0.30060995
1896028515.16708350,	-0.03741643,	-175.05952410,	0.43446473,	-0.43285057
1896031516.66783380,	-0.26882848,	-135.14838014,	0.38116928,	-0.27022448
1896034518.16858435,	0.00597543,	178.96847873,	0.33192289,	-0.33186910
1896037519.66933465,	-0.24356820,	-145.07787790,	0.42547451,	-0.34885970
1896040521.17008495,	-0.14600395,	-146.09606522,	0.26174865,	-0.21724457
1896043522.67083549,	-0.20894499,	-147.71252720,	0.39116004,	-0.33067834
1896046524.17158580,	-0.01969592,	-176.62043390,	0.33411028,	-0.33352923
1896049525.67233610,	-0.11250570,	-159.83804982,	0.32641108,	-0.30640930
1896052527.17308664,	-0.18317893,	-150.13975805,	0.36791335,	-0.31907007
1896055528.67383695,	-0.14815724,	-146.80084626,	0.27058169,	-0.22641529
1896058530.17458725,	-0.29330817,	-142.31842594,	0.47983206,	-0.37974876
1896061531.67533755,	-0.16852415,	-156.97876590,	0.43092842,	-0.39660928
1896064533.17608809,	-0.19350561,	-148.29668603,	0.36821681,	-0.31327176
1896067534.67683840,	-0.04818452,	-172.28988019,	0.35915386,	-0.35590693
1896070536.17758870,	-0.13998584,	-157.62724486,	0.36777339,	-0.34009004
1896073537.67833924,	-0.02114142,	-176.46232406,	0.34262154,	-0.34196866
1896076539.17908955,	-0.11176490,	-162.53964418,	0.37249276,	-0.35533008
1896079540.67983985,	-0.07631497,	-172.10142250,	0.55534126,	-0.55007267
1896082542.18059039,	-0.11282453,	-167.62926235,	0.52663545,	-0.51440793
1896085543.68134069,	-0.15525259,	-150.86189620,	0.31884858,	-0.27849784
1896088545.18209100,	-0.18686678,	-158.98926201,	0.52118385,	-0.48653203
1896091546.68284154,	-0.05067397,	-171.46225857,	0.34132880,	-0.33754629
1896094548.18359184,	-0.17233877,	-157.62638913,	0.45275517,	-0.41867241
1896097549.68434215,	-0.15707774,	-161.62709303,	0.49834260,	-0.47293967
1896100551.18509245,	-0.04904958,	-172.74071266,	0.38817402,	-0.38506261
1896103552.68584299,	0.02814266,	176.91669798,	0.52321644,	-0.52245903
1896106554.18659329,	-0.11804333,	-164.99362979,	0.45589522,	-0.44034785
1896109555.68734360,	-0.26826560,	-143.70859298,	0.45323381,	-0.36531419
1896112557.18809414,	-0.21501642,	-155.45711261,	0.51764504,	-0.47087613
1896115558.68884444,	-0.08500629,	-169.62419527,	0.47198504,	-0.46426696
1896118560.18959475,	-0.23398398,	-154.79660978,	0.54947379,	-0.49716491
1896121561.69034529,	-0.01095476,	-178.65864000,	0.46797195,	-0.46784371
1896124563.19109559,	-0.20945267,	-150.23109106,	0.42185581,	-0.36618561
1896127564.69184589,	-0.06945511,	-171.12722135,	0.45030255,	-0.44491389
1896130566.19259620,	-0.18135731,	-158.74388263,	0.50024421,	-0.46621218
1896133567.69334674,	-0.10988154,	-168.94145102,	0.57286061,	-0.56222355
1896136569.19409704,	-0.13285762,	-166.76187148,	0.58016756,	-0.56475061
1896139570.69484734,	-0.26066852,	-154.17539415,	0.59838825,	-0.53862828
1896142572.19559789,	-0.02290073,	-178.03192486,	0.66683098,	-0.66643763
1896145573.69634819,	-0.06610574,	-173.91156565,	0.62326653,	-0.61975092
1896148575.19709849,	-0.10735174,	-168.97221834,	0.56121375,	-0.55085069
1896151576.69784903,	-0.05654152,	-174.55371482,	0.59572239,	-0.59303308
1896154578.19859934,	-0.04725851,	-175.50111687,	0.60248238,	-0.60062605
1896157579.69934964,	-0.05918238,	-174.59864274,	0.62871763,	-0.62592596
1896160581.20009994,	0.03418390,	177.25131308,	0.71282943,	-0.71200931
1896163582.70085049,	0.01168699,	178.91120831,	0.61504490,	-0.61493385
1896166584.20160079,	-0.04336543,	-175.84498466,	0.59851415,	-0.59694105
1896169585.70235109,	-0.01010718,	-178.86991491,	0.51247152,	-0.51237184
1896172587.20310163,	-0.07952274,	-173.12282819,	0.66412127,	-0.65934300
1896175588.70385194,	0.05881385,	173.89501038,	0.55301816,	-0.54988182
1896178590.20460224,	0.01053237,	179.14183887,	0.70322778,	-0.70314890
1896181591.70535278,	0.05384433,	174.94906789,	0.61158059,	-0.60920572
1896184593.20610309,	0.05024489,	175.46450200,	0.63539415,	-0.63340443
1896187594.70685339,	0.00193129,	179.84867878,	0.73125671,	-0.73125416
1896190596.20760369,	0.02182823,	178.44187860,	0.80277412,	-0.80247730
1896193597.70835423,	0.24346784,	161.78576283,	0.77892020,	-0.73989195
1896196599.20910454,	0.14675112,	170.05298958,	0.84956238,	-0.83679169
1896199600.70985484,	0.17682138,	167.37160990,	0.80878188,	-0.78921628
1896202602.21060538,	0.00375024,	179.67443634,	0.66000645,	-0.65999579
1896205603.71135569,	0.20992292,	165.84631077,	0.85849716,	-0.83243603
1896208605.21210599,	0.18324581,	165.10032330,	0.71266559,	-0.68870401
1896211606.71285653,	0.29992032,	157.11207985,	0.77114271,	-0.71042866
1896214608.21360683,	0.19190165,	163.63650320,	0.68115396,	-0.65356290
1896217609.71435714,	0.23691671,	165.19696164,	0.92727774,	-0.89650124
1896220611.21510744,	0.28828841,	160.22892500,	0.85226144,	-0.80202204
1896223612.71585798,	0.30321342,	159.67464716,	0.87293183,	-0.81857902
1896226614.21660829,	0.31417906,	158.21244463,	0.84646473,	-0.78599876
1896229615.71735859,	0.43916452,	150.24264979,	0.88482743,	-0.76814979
1896232617.21810913,	0.48768687,	144.72769120,	0.84453337,	-0.68949121
1896235618.71885943,	0.45090741,	151.67867290,	0.95044748,	-0.83667970
1896238620.21960974,	0.38612372,	151.48059770,	0.80871002,	-0.71057749
1896241621.72036028,	0.43733463,	152.56454228,	0.94918168,	-0.84242761
1896244623.22111058,	0.43336380,	149.46625271,	0.85300147,	-0.73471582
1896247624.72186088,	0.47351411,	150.91231575,	0.97401315,	-0.85116744
1896250626.22261119,	0.56336170,	143.36217864,	0.94404236,	-0.75752199
1896253627.72336173,	0.58639681,	137.50355712,	0.86803589,	-0.64001960
1896256629.22411203,	0.51264453,	142.49652118,	0.84204410,	-0.66800737
1896259630.72486234,	0.58771282,	143.74005932,	0.99368208,	-0.80124760
1896262632.22561288,	0.57008392,	132.85322244,	0.77763627,	-0.52888799
1896265633.72636318,	0.59765446,	135.60608947,	0.85429563,	-0.61043441
1896268635.22711348,	0.58288085,	136.02500390,	0.83946939,	-0.60411817
1896271636.72786403,	0.72168225,	126.41264088,	0.89676387,	-0.53231585
1896274638.22861433,	0.63411492,	131.74767490,	0.84992385,	-0.56592298
1896277639.72936463,	0.64677745,	130.14267033,	0.84607843,	-0.54546094
1896280641.23011517,	0.78617173,	129.44772091,	1.01808729,	-0.64686608
1896283642.73086548,	0.71398044,	130.63606380,	0.94085732,	-0.61273521
1896286644.23161578,	0.70566511,	129.05197741,	0.90868925,	-0.57249707
1896289645.73236608,	0.73460871,	124.76841558,	0.89426802,	-0.50996602
1896292647.23311663,	0.76610392,	123.74989264,	0.92138420,	-0.51189220
1896295648.73386693,	0.76503438,	117.22785816,	0.86036833,	-0.39364460
1896298650.23461723,	0.87296283,	113.71859358,	0.95350324,	-0.38354182
1896301651.73536777,	0.75301987,	115.79659859,	0.83636850,	-0.36396888
1896304653.23611808,	0.88369083,	118.37820614,	1.00438882,	-0.47737554
1896307654.73686838,	0.78038418,	112.03740699,	0.84189371,	-0.31588849
1896310656.23761892,	0.67875588,	120.55725306,	0.78822306,	-0.40073189
1896313657.73836923,	0.70252216,	113.15308238,	0.76406149,	-0.30042067
1896316659.23911953,	0.63449579,	117.02291754,	0.71225650,	-0.32361150
1896319660.73986983,	0.86496943,	107.33715177,	0.90613726,	-0.27002338
1896322662.24062037,	0.82531971,	104.40218788,	0.85209803,	-0.21193968
1896325663.74137068,	0.81099081,	105.34598940,	0.84097554,	-0.22256181
1896328665.24212098,	0.63323110,	108.07176707,	0.66609020,	-0.20662652
1896331666.74287152,	0.81173837,	98.90470356,	0.82164148,	-0.12718311
1896334668.24362183,	0.69211316,	101.75678347,	0.70694389,	-0.14404523
1896337669.74437213,	0.81965178,	100.78272349,	0.83438391,	-0.15610081
1896340671.24512267,	0.78762907,	99.04019643,	0.79753578,	-0.12531468
1896343672.74587297,	0.79459935,	99.03419202,	0.80458033,	-0.12633830
1896346674.24662328,	0.61389887,	114.15021553,	0.67278362,	-0.27525619
1896349675.74737358,	0.83943093,	98.26170645,	0.84823386,	-0.12188681
1896352677.24812412,	0.70301002,	102.47892600,	0.72002010,	-0.15558231
1896355678.74887443,	0.65047246,	100.98793597,	0.66262005,	-0.12629691
1896358680.24962473,	0.67038578,	100.44268045,	0.68167657,	-0.12355509
1896361681.75037527,	0.83734930,	94.58341792,	0.84003569,	-0.06712762
1896364683.25112557,	0.78763127,	87.43505293,	0.78842116,	0.03528328
1896367684.75187588,	0.64408833,	101.91426362,	0.65826901,	-0.13589817
1896370686.25262642,	0.66853666,	82.02782074,	0.67506077,	0.09362569
1896373687.75337672,	0.79126787,	96.75885685,	0.79680545,	-0.09377676
1896376689.25412702,	0.63910758,	97.01663249,	0.64393015,	-0.07866088
1896379690.75487733,	0.58957773,	89.57105278,	0.58959426,	0.00441398
1896382692.25562787,	0.60558856,	91.66422645,	0.60584411,	-0.01759501
1896385693.75637817,	0.70779228,	94.47375882,	0.70995540,	-0.05537830
1896388695.25712848,	0.71221566,	87.73565826,	0.71277221,	0.02816158
1896391696.75787902,	0.55695033,	87.94516085,	0.55730870,	0.01998287
1896394698.25862932,	0.59553611,	89.05375129,	0.59561734,	0.00983627
1896397699.75937962,	0.52598429,	84.85081941,	0.52811555,	0.04739796
1896400701.26013017,	0.72275603,	91.50136633,	0.72300424,	-0.01894328
1896403702.76088047,	0.58916438,	82.96759869,	0.59363021,	0.07267851
1896406704.26163077,	0.55862498,	86.03137180,	0.55996773,	0.03875551
1896409705.76238108,	0.54336041,	87.93305054,	0.54371417,	0.01961027
1896412707.26313162,	0.57919472,	84.61939190,	0.58175809,	0.05455225
1896415708.76388192,	0.49697053,	80.26582726,	0.50423003,	0.08525383
1896418710.26463222,	0.54575056,	74.59977770,	0.56607587,	0.15032703
1896421711.76538277,	0.62493563,	92.70003993,	0.62563018,	-0.02947165
1896424713.26613307,	0.48451871,	74.47549694,	0.50286520,	0.13459210
1896427714.76688337,	0.58295751,	87.64375615,	0.58345080,	0.02398719
1896430716.26763391,	0.52262551,	76.23889451,	0.53807029,	0.12799302
1896433717.76838422,	0.43456328,	72.29105985,	0.45617980,	0.13876155
1896436719.26913452,	0.49248570,	88.08970724,	0.49275956,	0.01642600
1896439720.76988482,	0.46303219,	63.71064677,	0.51644917,	0.22873771
1896442722.27063537,	0.40327916,	100.23519761,	0.40980046,	-0.07281716
1896445723.77138567,	0.40231878,	69.68202026,	0.42901189,	0.14896578
1896448725.27213597,	0.34435543,	64.86777644,	0.38036451,	0.16154410
1896451726.77288651,	0.50054038,	82.02909467,	0.50542347,	0.07008719
1896454728.27363682,	0.48379853,	80.08180802,	0.49113876,	0.08459466
1896457729.77438712,	0.37961635,	86.79316945,	0.38021172,	0.02126925
1896460731.27513766,	0.46667531,	70.31198502,	0.49565053,	0.16698383
1896463732.77588797,	0.35960650,	72.44755660,	0.37716690,	0.11374547
1896466734.27663827,	0.46375659,	68.28970016,	0.49916426,	0.18464774
1896469735.77738881,	0.40797150,	91.96264649,	0.40821097,	-0.01398039
1896472737.27813911,	0.42498258,	68.00526691,	0.45834145,	0.17165866
1896475738.77888942,	0.30899668,	75.69343008,	0.31888617,	0.07880000
1896478740.27963972,	0.44160587,	75.92772659,	0.45526857,	0.11069657
1896481741.78039026,	0.47775811,	77.71963649,	0.48894591,	0.10399660
1896484743.28114057,	0.37994310,	89.56424372,	0.37995409,	0.00288967
1896487744.78189087,	0.29224908,	77.92225120,	0.29886458,	0.06253407
1896490746.28264141,	0.39140460,	76.83926954,	0.40196206,	0.09152015
1896493747.78339171,	0.41074663,	76.27494463,	0.42282007,	0.10031955
1896496749.28414202,	0.37226504,	75.57741424,	0.38437872,	0.09573785
1896499750.78489256,	0.44262686,	78.13744252,	0.45228610,	0.09297405
1896502752.28564286,	0.39917347,	75.34236446,	0.41260154,	0.10440580
1896505753.78639316,	0.18284117,	51.28211921,	0.23434108,	0.14657710
1896508755.28714347,	0.41786671,	69.39774852,	0.44641699,	0.15708451
1896511756.78789401,	0.31996036,	62.54238379,	0.36057877,	0.16626011
1896514758.28864431,	0.36354327,	69.25644550,	0.38874355,	0.13768746
1896517759.78939462,	0.30416298,	80.89115590,	0.30804765,	0.04876717
1896520761.29014516,	0.26681536,	72.05646371,	0.28045661,	0.08640296
1896523762.79089546,	0.47032490,	80.32108568,	0.47711646,	0.08021598
1896526764.29164576,	0.31768793,	71.26990912,	0.33545292,	0.10771742
1896529765.79239631,	0.29712299,	86.63597895,	0.29763585,	0.01746513
1896532767.29314661,	0.28924710,	79.65688304,	0.29402494,	0.05278999
1896535768.79389691,	0.42012122,	64.83333743,	0.46418406,	0.19739555
1896538770.29464722,	0.14568287,	85.00202341,	0.14623890,	0.01274042
1896541771.79539776,	0.34788921,	68.84934536,	0.37301758,	0.13459276
1896544773.29614806,	0.18068673,	48.80615659,	0.24011982,	0.15814498
1896547774.79689836,	0.22857945,	52.95644096,	0.28637662,	0.17251958
1896550776.29764891,	0.42391911,	70.04454557,	0.45099781,	0.15392080
1896553777.79839921,	0.16492693,	35.67775354,	0.28278398,	0.22970827
1896556779.29914951,	0.25606421,	72.97463695,	0.26780050,	0.07841065
1896559780.79990005,	0.27579349,	55.58407347,	0.33431280,	0.18895237
1896562782.30065036,	0.28830540,	55.61012825,	0.34937074,	0.19733198
1896565783.80140066,	0.22453207,	68.14426812,	0.24192029,	0.09005986
1896568785.30215096,	0.29078734,	60.14479928,	0.33528416,	0.16690773
1896571786.80290151,	0.26408410,	58.75292442,	0.30889257,	0.16023172
1896574788.30365181,	0.25439963,	50.11925268,	0.33151687,	0.21256590
1896577789.80440211,	0.27427575,	71.58007485,	0.28908677,	0.09134535
1896580791.30515265,	0.29140452,	78.96038050,	0.29689862,	0.05685245
1896583792.80590296,	0.30352482,	64.97270269,	0.33497704,	0.14171204
1896586794.30665326,	0.23417334,	64.98365770,	0.25841608,	0.10927815
1896589795.80740380,	0.14922167,	56.03496849,	0.17991983,	0.10051884
1896592797.30815411,	0.30565065,	79.04551927,	0.31132344,	0.05916050
1896595798.80890441,	0.19333015,	74.81426398,	0.20032516,	0.05247496
1896598800.30965471,	0.22210735,	77.96661289,	0.22709753,	0.04734566
1896601801.81040525,	0.26335421,	56.20421207,	0.31690274,	0.17627224
1896604803.31115556,	0.17562079,	50.21749431,	0.22853039,	0.14623091
1896607804.81190586,	0.25102699,	65.77270496,	0.27527161,	0.11295977
1896610806.31265640,	0.23558809,	60.90602486,	0.26960608,	0.13109420
1896613807.81340671,	0.21900247,	76.17501583,	0.22553622,	0.05389344
1896616809.31415701,	0.36104849,	72.23110710,	0.37913504,	0.11570380
1896619810.81490755,	0.27212709,	50.49764354,	0.35267969,	0.22434306
1896622812.31565785,	0.30205649,	70.74358526,	0.31995744,	0.10552079
1896625813.81640816,	0.21052134,	68.40499868,	0.22641363,	0.08333005
1896628815.31715846,	0.14437495,	46.84058480,	0.19792212,	0.13538478
1896631816.81790900,	0.20397060,	53.69256831,	0.25311189,	0.14987203
1896634818.31865930,	0.30494508,	78.20528646,	0.31152249,	0.06367698
1896637819.81940961,	0.25929961,	84.28314265,	0.26059573,	0.02595859
1896640821.32016015,	0.20488657,	60.33850917,	0.23578249,	0.11668280
1896643822.82091045,	0.03999114,	17.85209544,	0.13045090,	0.12416983
1896646824.32166076,	0.26692888,	60.91011702,	0.30546022,	0.14850898
1896649825.82241130,	0.20535319,	80.38690009,	0.20827785,	0.03478119
1896652827.32316160,	0.20664057,	47.70117729,	0.27937807,	0.18802069
1896655828.82391190,	0.15244927,	53.73152337,	0.18908345,	0.11185604
1896658830.32466245,	0.11250903,	37.66058893,	0.18414440,	0.14577681
1896661831.82541275,	0.10005160,	37.60798427,	0.16395032,	0.12988220
1896664833.32616305,	0.25149208,	53.17585623,	0.31417704,	0.18830545
1896667834.82691336,	0.30570817,	64.73364560,	0.33804810,	0.14428802
1896670836.32766390,	0.11842647,	18.62253512,	0.37085683,	0.35143983
1896673837.82841420,	0.17881025,	56.96083560,	0.21330152,	0.11629459
1896676839.32916450,	0.27587649,	81.02645530,	0.27929493,	0.04356398
1896679840.82991505,	0.17134109,	41.82159316,	0.25695509,	0.19148929
1896682842.33066535,	0.25391433,	88.37711416,	0.25401622,	0.00719397
1896685843.83141565,	0.19067933,	46.36515536,	0.26345936,	0.18180272
1896688845.33216619,	0.15142718,	58.30551255,	0.17796921,	0.09350321
1896691846.83291650,	0.24886966,	69.67406331,	0.26539535,	0.09218778
1896694848.33366680,	0.14407699,	46.91411651,	0.19727640,	0.13475829
1896697849.83441710,	0.14367272,	105.12568459,	0.14882878,	-0.03883498
1896700851.33516765,	0.26762098,	46.96146410,	0.36615525,	0.24989733
1896703852.83591795,	0.21787089,	47.86146646,	0.29381471,	0.19712777
1896706854.33666825,	0.19749601,	84.66799200,	0.19835430,	0.01843244
1896709855.83741879,	0.19924875,	48.26936840,	0.26698839,	0.17771533
1896712857.33816910,	0.27781135,	72.31424946,	0.29159288,	0.08858479
1896715858.83891940,	0.12748343,	82.89243560,	0.12847065,	0.01589599
1896718860.33966994,	0.23530897,	91.30787849,	0.23537029,	-0.00537228
1896721861.84042025,	0.21929948,	91.32781008,	0.21935838,	-0.00508310
1896724863.34117055,	0.07351266,	47.56132116,	0.09961065,	0.06721734
1896727864.84192085,	0.12727232,	50.41902321,	0.16513328,	0.10521767
1896730866.34267139,	0.18353426,	44.80210853,	0.26045778,	0.18480647
1896733867.84342170,	0.24727017,	76.43383527,	0.25436709,	0.05966640
1896736869.34417200,	0.15610960,	76.52999944,	0.16052533,	0.03739216
1896739870.84492254,	0.19722064,	71.86447010,	0.20753013,	0.06459703
1896742872.34567285,	0.08044843,	28.39442223,	0.16917331,	0.14882089
1896745873.84642315,	0.11452611,	35.33686134,	0.19801100,	0.16153057
1896748875.34717369,	0.24427378,	99.20030133,	0.24745721,	-0.03956504
1896751876.84792399,	0.23571283,	75.65380010,	0.24329983,	0.06028490
1896754878.34867430,	0.17033866,	41.22936289,	0.25845111,	0.19437520
1896757879.84942460,	0.14695755,	94.71380694,	0.14745630,	-0.01211776
1896760881.35017514,	0.18675013,	46.58614084,	0.25708694,	0.17668641
1896763882.85092544,	0.11685885,	44.33829931,	0.16720552,	0.11958969
1896766884.35167575,	0.09290193,	59.21921669,	0.10813469,	0.05533844
