Frequency,	Imag,	phase,	LinMag,	Real
1769987493.09154582,	-0.02645825,	-93.36254238,	0.02650388,	-0.00155455
1769997498.09404707,	0.04326665,	77.65438784,	0.04429085,	0.00946974
1770007503.09654832,	0.02713952,	63.05513800,	0.03044448,	0.01379540
1770017508.09904957,	-0.00291075,	-6.29199874,	0.02655906,	0.02639907
1770027513.10155082,	0.04336663,	133.33473156,	0.05962222,	-0.04091631
1770037518.10405207,	-0.01889142,	-29.78686511,	0.03802811,	0.03300381
1770047523.10655332,	0.02113057,	46.54812828,	0.02910738,	0.02001845
1770057528.10905456,	0.00686738,	121.89157744,	0.00808832,	-0.00427317
1770067533.11155581,	0.01863569,	122.87499950,	0.02218913,	-0.01204444
1770077538.11405706,	0.01536172,	130.67985239,	0.02025640,	-0.01320377
1770087543.11655831,	0.01606495,	77.16417279,	0.01647670,	0.00366043
1770097548.11905956,	0.02797475,	46.90743406,	0.03830840,	0.02617150
1770107553.12156081,	-0.00622908,	-18.37244534,	0.01976276,	0.01875540
1770117558.12406206,	-0.00318189,	-163.73526953,	0.01136082,	-0.01090614
1770127563.12656331,	0.02491052,	81.71023642,	0.02517354,	0.00362951
1770137568.12906456,	0.02059828,	146.74977162,	0.03756778,	-0.03141733
1770147573.13156581,	0.03377322,	41.36034992,	0.05111017,	0.03836168
1770157578.13406706,	0.06647669,	104.84456262,	0.06877199,	-0.01761922
1770167583.13656831,	0.00943685,	165.96781732,	0.03892015,	-0.03775876
1770177588.13906956,	0.03658482,	54.74509861,	0.04480182,	0.02586029
1770187593.14157081,	0.01188736,	13.35180545,	0.05147615,	0.05008477
1770197598.14407206,	-0.00575364,	-161.66841929,	0.01829366,	-0.01736530
1770207603.14657330,	-0.02017391,	-25.32936727,	0.04715501,	0.04262169
1770217608.14907455,	0.01262403,	50.35439642,	0.01639472,	0.01046044
1770227613.15157580,	0.03673691,	90.93569067,	0.03674180,	-0.00060000
1770237618.15407705,	0.01876073,	49.98624837,	0.02449533,	0.01574980
1770247623.15657830,	-0.01420711,	-34.18806768,	0.02528356,	0.02091450
1770257628.15907955,	0.00027529,	1.09349989,	0.01442537,	0.01442274
1770267633.16158080,	-0.01453567,	-118.82609003,	0.01659158,	-0.00799968
1770277638.16408205,	-0.01655815,	-106.26973640,	0.01724891,	-0.00483245
1770287643.16658330,	0.06385478,	67.62416755,	0.06905409,	0.02628754
1770297648.16908455,	-0.00405339,	-24.05004211,	0.00994613,	0.00908271
1770307653.17158580,	0.02910717,	54.21955102,	0.03587882,	0.02097766
1770317658.17408705,	-0.00039389,	-174.86087337,	0.00439732,	-0.00437965
1770327663.17658830,	-0.03264555,	-51.97454856,	0.04144219,	0.02552886
1770337668.17908955,	-0.01053951,	-143.58025167,	0.01775236,	-0.01428513
1770347673.18159080,	0.01086409,	12.93182795,	0.04854559,	0.04731433
1770357678.18409204,	-0.00969100,	-9.44456362,	0.05905785,	0.05825732
1770367683.18659329,	-0.01710248,	-69.53521768,	0.01825457,	0.00638238
1770377688.18909454,	0.02496857,	69.27330102,	0.02669638,	0.00944813
1770387693.19159579,	0.04016782,	138.70575190,	0.06086714,	-0.04573133
1770397698.19409704,	-0.03774533,	-40.97147303,	0.05756642,	0.04346473
1770407703.19659829,	-0.00315490,	-176.47689367,	0.05134011,	-0.05124309
1770417708.19909954,	0.02542683,	31.67214628,	0.04842671,	0.04121435
1770427713.20160079,	0.02060561,	40.45102670,	0.03175967,	0.02416787
1770437718.20410204,	-0.00905259,	-36.16387955,	0.01534086,	0.01238518
1770447723.20660329,	0.00157602,	175.00606095,	0.01810466,	-0.01803593
1770457728.20910454,	-0.02059807,	-146.43284688,	0.03725366,	-0.03104118
1770467733.21160579,	0.02142408,	85.81433676,	0.02148138,	0.00156790
1770477738.21410704,	0.00882283,	12.67685985,	0.04020387,	0.03922383
1770487743.21660829,	-0.00328985,	-66.30995735,	0.00359259,	0.00144346
1770497748.21910953,	0.00572674,	13.98593453,	0.02369518,	0.02299274
1770507753.22161078,	0.01266604,	59.04414518,	0.01476980,	0.00759725
1770517758.22411203,	0.03197503,	30.63692668,	0.06274583,	0.05398738
1770527763.22661328,	-0.02334360,	-92.27234928,	0.02336197,	-0.00092629
1770537768.22911453,	0.00552670,	116.23822705,	0.00616157,	-0.00272406
1770547773.23161578,	0.02341309,	139.26521826,	0.03587891,	-0.02718683
1770557778.23411703,	-0.00599621,	-17.32238752,	0.02013856,	0.01922516
1770567783.23661828,	0.00138483,	5.47547551,	0.01451309,	0.01444687
1770577788.23911953,	-0.02459816,	-136.13179587,	0.03549509,	-0.02558968
1770587793.24162078,	-0.01609103,	-125.79213648,	0.01983745,	-0.01160186
1770597798.24412203,	-0.02169623,	-52.32434961,	0.02741211,	0.01675403
1770607803.24662328,	-0.01661313,	-100.80968716,	0.01691325,	-0.00317204
1770617808.24912453,	0.02650017,	39.40194039,	0.04174856,	0.03225961
1770627813.25162578,	0.06880093,	115.44343375,	0.07619067,	-0.03273302
1770637818.25412703,	0.04287215,	58.22371328,	0.05043125,	0.02655730
1770647823.25662827,	0.03275395,	45.24707620,	0.04612261,	0.03247267
1770657828.25912952,	-0.01138702,	-20.21824854,	0.03294883,	0.03091863
1770667833.26163077,	-0.02470507,	-47.17013827,	0.03368679,	0.02290108
1770677838.26413202,	-0.01105237,	-143.33750708,	0.01851007,	-0.01484816
1770687843.26663327,	0.01241952,	73.89100000,	0.01292710,	0.00358682
1770697848.26913452,	-0.00495834,	-12.64821997,	0.02264448,	0.02209496
1770707853.27163577,	0.01777561,	57.26152792,	0.02113256,	0.01142860
1770717858.27413702,	0.02532204,	38.81526616,	0.04039818,	0.03147709
1770727863.27663827,	-0.01427727,	-126.28025913,	0.01771083,	-0.01048013
1770737868.27913952,	-0.01648519,	-71.61967949,	0.01737141,	0.00547761
1770747873.28164077,	0.00381638,	104.11493630,	0.00393518,	-0.00095967
1770757878.28414202,	-0.00738211,	-34.07289951,	0.01317651,	0.01091444
1770767883.28664327,	-0.00757361,	-12.26550269,	0.03565023,	0.03483647
1770777888.28914452,	0.02273179,	135.72625382,	0.03256296,	-0.02331549
1770787893.29164576,	0.04508311,	82.25095687,	0.04549859,	0.00613477
1770797898.29414701,	0.07267649,	63.02237714,	0.08155051,	0.03699478
1770807903.29664826,	-0.02004369,	-45.10145832,	0.02829600,	0.01997283
1770817908.29914951,	0.04368056,	52.70844686,	0.05490523,	0.03326549
1770827913.30165076,	0.01512682,	29.05980412,	0.03114293,	0.02722245
1770837918.30415201,	0.00569708,	148.54206268,	0.01091661,	-0.00931212
1770847923.30665326,	-0.00733323,	-99.04783977,	0.00742562,	-0.00116775
1770857928.30915451,	0.03115874,	74.72814142,	0.03229933,	0.00850762
1770867933.31165576,	-0.01054266,	-132.13502304,	0.01421675,	-0.00953773
1770877938.31415701,	-0.01823317,	-14.89534409,	0.07093119,	0.06854769
1770887943.31665826,	0.00110242,	177.72472136,	0.02776825,	-0.02774636
1770897948.31915951,	-0.03130490,	-46.59359853,	0.04309014,	0.02961020
1770907953.32166076,	-0.02128468,	-32.48091933,	0.03963489,	0.03343482
1770917958.32416201,	-0.00374831,	-10.17643356,	0.02121524,	0.02088149
1770927963.32666326,	-0.02743957,	-93.11462377,	0.02748016,	-0.00149310
1770937968.32916450,	0.05221041,	73.32175010,	0.05450328,	0.01564227
1770947973.33166575,	-0.01658546,	-123.46179451,	0.01988059,	-0.01096178
1770957978.33416700,	-0.00652519,	-22.03601790,	0.01739174,	0.01612124
1770967983.33666825,	-0.03999958,	-107.97785464,	0.04205277,	-0.01297956
1770977988.33916950,	0.01481479,	19.35094199,	0.04470994,	0.04218413
1770987993.34167075,	-0.00239653,	-165.93914066,	0.00986421,	-0.00956866
1770997998.34417200,	-0.05713389,	-69.46058264,	0.06101238,	0.02140630
1771008003.34667325,	-0.00449335,	-170.27374674,	0.02659716,	-0.02621486
1771018008.34917450,	-0.01661131,	-102.14441031,	0.01699157,	-0.00357463
1771028013.35167575,	0.01134428,	99.00544956,	0.01148586,	-0.00179786
1771038018.35417700,	0.02410997,	99.34493221,	0.02443425,	-0.00396758
1771048023.35667825,	0.00757901,	170.37174258,	0.04531408,	-0.04467577
1771058028.35917950,	0.02333124,	134.84179382,	0.03290462,	-0.02320275
1771068033.36168075,	0.00587242,	8.96120703,	0.03770032,	0.03724015
1771078038.36418199,	-0.03236150,	-100.88286852,	0.03295417,	-0.00622181
1771088043.36668324,	0.03265114,	48.24650267,	0.04376730,	0.02914584
1771098048.36918449,	-0.00385157,	-161.46614921,	0.01211701,	-0.01148858
1771108053.37168574,	0.00896046,	127.47409366,	0.01129049,	-0.00686917
1771118058.37418699,	0.06630497,	83.96523168,	0.06667446,	0.00700962
1771128063.37668824,	-0.01345168,	-37.86904081,	0.02191331,	0.01729872
1771138068.37918949,	-0.01706838,	-92.60022747,	0.01708597,	-0.00077514
1771148073.38169074,	-0.02733159,	-123.64689470,	0.03283200,	-0.01819133
1771158078.38419199,	0.00217571,	4.62732575,	0.02696901,	0.02688110
1771168083.38669324,	-0.01567346,	-58.70891340,	0.01834141,	0.00952628
1771178088.38919449,	0.01655615,	44.72130952,	0.02352866,	0.01671800
1771188093.39169574,	0.02835914,	140.09629639,	0.04420760,	-0.03391270
1771198098.39419699,	0.00240621,	14.59356878,	0.00954995,	0.00924185
1771208103.39669824,	0.03458165,	44.20919229,	0.04959506,	0.03554967
1771218108.39919949,	-0.01624434,	-66.11718460,	0.01776550,	0.00719267
1771228113.40170073,	0.03203114,	139.54859251,	0.04936960,	-0.03756812
1771238118.40420198,	0.04911320,	101.34572022,	0.05009210,	-0.00985455
1771248123.40670323,	0.05910094,	57.79888596,	0.06984418,	0.03721945
1771258128.40920448,	0.00391160,	170.10037086,	0.02275209,	-0.02241332
1771268133.41170597,	0.02009270,	124.66471255,	0.02442897,	-0.01389454
1771278138.41420722,	-0.01552488,	-34.41968202,	0.02746549,	0.02265682
1771288143.41670847,	-0.01753599,	-113.09869768,	0.01906437,	-0.00747926
1771298148.41920972,	-0.00974215,	-125.89206305,	0.01202552,	-0.00705008
1771308153.42171097,	0.02433552,	69.12350245,	0.02604538,	0.00928140
1771318158.42421222,	0.00516479,	26.90854725,	0.01141219,	0.01017659
1771328163.42671347,	0.03647780,	111.16976747,	0.03911767,	-0.01412667
1771338168.42921472,	0.04593771,	107.99645844,	0.04830079,	-0.01492293
1771348173.43171596,	-0.04072298,	-91.13832037,	0.04073102,	-0.00080917
1771358178.43421721,	-0.04829189,	-86.94999588,	0.04836040,	0.00257313
1771368183.43671846,	0.00320948,	3.28039287,	0.05608787,	0.05599597
1771378188.43921971,	0.02571395,	135.76702478,	0.03686178,	-0.02641181
1771388193.44172096,	0.02342030,	79.48583995,	0.02382025,	0.00434668
1771398198.44422221,	0.06068356,	73.85501941,	0.06317511,	0.01756703
1771408203.44672346,	0.02590269,	106.17522976,	0.02697033,	-0.00751328
1771418208.44922471,	-0.02033067,	-83.25199892,	0.02047249,	0.00240557
1771428213.45172596,	-0.00133282,	-4.65998890,	0.01640550,	0.01635127
1771438218.45422721,	0.02973292,	78.16144064,	0.03037910,	0.00623242
1771448223.45672846,	0.01138277,	29.36432437,	0.02321302,	0.02023060
1771458228.45922971,	-0.00895896,	-126.29010918,	0.01111491,	-0.00657863
1771468233.46173096,	-0.02511156,	-54.88812932,	0.03069758,	0.01765647
1771478238.46423221,	-0.03128961,	-71.24017693,	0.03304514,	0.01062738
1771488243.46673346,	0.01366052,	23.34706434,	0.03447016,	0.03164778
1771498248.46923470,	0.02427935,	63.61633081,	0.02710237,	0.01204375
1771508253.47173595,	0.00687200,	153.83777856,	0.01558580,	-0.01398902
1771518258.47423720,	0.02814420,	54.71072511,	0.03448005,	0.01991929
1771528263.47673845,	0.02359847,	65.75704338,	0.02588084,	0.01062685
1771538268.47923970,	0.04166928,	151.74449971,	0.08802051,	-0.07753245
1771548273.48174095,	0.02592409,	36.07314862,	0.04402737,	0.03558582
1771558278.48424220,	0.04236284,	88.30824188,	0.04238131,	0.00125120
1771568283.48674345,	0.01568785,	25.14345323,	0.03692247,	0.03342395
1771578288.48924470,	0.03545168,	74.14122572,	0.03685443,	0.01007111
1771588293.49174595,	-0.02389276,	-50.60862833,	0.03091597,	0.01961971
1771598298.49424720,	-0.00429395,	-171.93662088,	0.03061236,	-0.03030971
1771608303.49674845,	-0.00977515,	-27.51057378,	0.02116234,	0.01876942
1771618308.49924970,	-0.00595181,	-158.21805658,	0.01603936,	-0.01489420
1771628313.50175095,	-0.04034103,	-135.87346407,	0.05794083,	-0.04159016
1771638318.50425219,	0.00121339,	15.43029444,	0.00456048,	0.00439610
1771648323.50675344,	-0.01096429,	-148.00254571,	0.02069196,	-0.01754827
1771658328.50925469,	-0.03765567,	-134.84088723,	0.05310589,	-0.03744711
1771668333.51175594,	0.02142914,	117.00936860,	0.02405249,	-0.01092311
1771678338.51425719,	-0.01787594,	-21.88000246,	0.04796799,	0.04451268
1771688343.51675844,	0.05812024,	105.24334903,	0.06023960,	-0.01583815
1771698348.51925969,	-0.00016142,	-1.15991560,	0.00797401,	0.00797238
1771708353.52176094,	0.01714621,	63.78149578,	0.01911259,	0.00844386
1771718358.52426219,	0.02112764,	89.46908240,	0.02112855,	0.00019578
1771728363.52676344,	-0.01816547,	-122.11141279,	0.02144643,	-0.01140022
1771738368.52926469,	0.03211416,	105.92882294,	0.03339648,	-0.00916543
1771748373.53176594,	-0.01457655,	-34.96774572,	0.02543390,	0.02084244
1771758378.53426719,	0.01378938,	42.35052758,	0.02046921,	0.01512751
1771768383.53676844,	-0.02715329,	-124.07005796,	0.03277985,	-0.01836347
1771778388.53926969,	0.01812663,	107.39462232,	0.01899531,	-0.00567867
1771788393.54177093,	-0.01779290,	-127.04199166,	0.02229145,	-0.01342837
1771798398.54427218,	0.03114066,	122.62226336,	0.03697348,	-0.01993233
1771808403.54677343,	-0.01235549,	-38.54325325,	0.01982890,	0.01550894
1771818408.54927468,	0.01611915,	111.73576387,	0.01735292,	-0.00642625
1771828413.55177593,	0.03330863,	52.84261822,	0.04179359,	0.02524360
1771838418.55427718,	0.01583161,	53.77750655,	0.01962446,	0.01159653
1771848423.55677843,	0.05693615,	73.75317737,	0.05930445,	0.01659195
1771858428.55927968,	0.04188522,	31.83881350,	0.07939854,	0.06745188
1771868433.56178093,	0.04369220,	77.81327022,	0.04469951,	0.00943600
1771878438.56428218,	-0.00767113,	-103.58592108,	0.00789195,	-0.00185385
1771888443.56678343,	0.04545076,	130.14257160,	0.05945608,	-0.03833085
1771898448.56928468,	0.02392527,	37.08857717,	0.03967384,	0.03164798
1771908453.57178593,	0.03412081,	63.23505723,	0.03821512,	0.01720946
1771918458.57428718,	0.06080567,	52.15483988,	0.07700121,	0.04724253
1771928463.57678842,	-0.02152428,	-131.07877172,	0.02855410,	-0.01876278
1771938468.57928967,	0.03451679,	97.21005246,	0.03479190,	-0.00436664
1771948473.58179092,	-0.01085127,	-17.01912090,	0.03707417,	0.03545059
1771958478.58429217,	0.02780173,	57.31598085,	0.03303196,	0.01783744
1771968483.58679342,	-0.01261472,	-83.67832931,	0.01269189,	0.00139751
1771978488.58929467,	0.03742193,	127.41826127,	0.04711778,	-0.02863013
1771988493.59179592,	0.01034078,	10.96662517,	0.05435730,	0.05336464
1771998498.59429717,	-0.04080919,	-71.12511740,	0.04312832,	0.01395212
1772008503.59679842,	0.04069801,	92.76062549,	0.04074530,	-0.00196243
1772018508.59929967,	0.00899126,	116.38959688,	0.01003721,	-0.00446127
1772028513.60180092,	0.02853653,	35.83578288,	0.04874173,	0.03951484
1772038518.60430217,	0.02286779,	112.42554835,	0.02473862,	-0.00943735
1772048523.60680342,	0.03602478,	72.97029827,	0.03767679,	0.01103431
1772058528.60930467,	0.02588147,	87.25071957,	0.02591129,	0.00124285
1772068533.61180592,	0.00455977,	122.09404246,	0.00538231,	-0.00285968
1772078538.61430716,	0.00335713,	167.69190460,	0.01574874,	-0.01538676
1772088543.61680841,	0.01714730,	28.42124610,	0.03602750,	0.03168518
1772098548.61930966,	0.01371895,	35.69883135,	0.02351049,	0.01909276
1772108553.62181091,	-0.00887239,	-27.08263472,	0.01948797,	0.01735113
1772118558.62431216,	0.06734309,	75.89358835,	0.06943698,	0.01692343
1772128563.62681341,	0.01151043,	47.39660595,	0.01563796,	0.01058564
1772138568.62931466,	-0.05519065,	-99.71024558,	0.05599284,	-0.00944407
1772148573.63181591,	0.03456536,	63.20474750,	0.03872335,	0.01745662
1772158578.63431716,	0.01148603,	171.34525675,	0.07632931,	-0.07546015
1772168583.63681841,	-0.01921902,	-31.51745315,	0.03676464,	0.03134115
1772178588.63931966,	0.01736805,	72.91435251,	0.01816995,	0.00533835
1772188593.64182091,	-0.01409749,	-51.15251786,	0.01810113,	0.01135392
1772198598.64432216,	0.01284573,	12.18386525,	0.06086595,	0.05949497
1772208603.64682341,	0.01283152,	18.85537066,	0.03970388,	0.03757327
1772218608.64932466,	0.05163076,	80.94550774,	0.05228224,	0.00822785
1772228613.65182590,	0.03401526,	31.95512327,	0.06427009,	0.05453078
1772238618.65432715,	0.01682250,	156.84361435,	0.04277898,	-0.03933249
1772248623.65682840,	-0.01131459,	-51.94157581,	0.01436988,	0.00885852
1772258628.65932965,	0.00121754,	40.77940780,	0.00186411,	0.00141156
1772268633.66183090,	0.00942224,	30.12882488,	0.01877142,	0.01623538
1772278638.66433215,	0.01188474,	40.57808404,	0.01827061,	0.01387690
1772288643.66683340,	0.01231114,	16.68286764,	0.04288488,	0.04107978
1772298648.66933465,	-0.00882666,	-23.31418310,	0.02230233,	0.02048131
1772308653.67183590,	-0.01779597,	-92.34801366,	0.01781092,	-0.00072970
1772318658.67433715,	-0.00119724,	-177.02633970,	0.02307850,	-0.02304742
1772328663.67683840,	0.03792233,	70.00462813,	0.04035492,	0.01379913
1772338668.67933965,	0.00747714,	8.48575703,	0.05067066,	0.05011594
1772348673.68184090,	0.04138612,	134.48134951,	0.05800611,	-0.04064355
1772358678.68434215,	-0.03308126,	-62.14480277,	0.03741669,	0.01748252
1772368683.68684339,	-0.02235188,	-73.61250286,	0.02329836,	0.00657322
1772378688.68934464,	0.02875552,	133.71019973,	0.03978108,	-0.02748917
1772388693.69184589,	-0.01256216,	-169.10958557,	0.06649069,	-0.06529322
1772398698.69434714,	0.01895094,	96.97114307,	0.01909208,	-0.00231720
1772408703.69684839,	0.04702261,	70.76321155,	0.04980339,	0.01640887
1772418708.69934964,	0.00528554,	81.02167372,	0.00535110,	0.00083510
1772428713.70185089,	0.04956532,	121.05988840,	0.05786093,	-0.02985241
1772438718.70435214,	-0.00804957,	-167.00472534,	0.03579646,	-0.03487966
1772448723.70685339,	0.00295891,	20.56565667,	0.00842321,	0.00788640
1772458728.70935464,	0.00380443,	5.92033263,	0.03688409,	0.03668736
1772468733.71185589,	0.04238311,	112.20916309,	0.04577948,	-0.01730413
1772478738.71435714,	-0.01375289,	-63.23880867,	0.01540265,	0.00693540
1772488743.71685839,	-0.02751880,	-50.74364282,	0.03553920,	0.02248890
1772498748.71935964,	0.03035911,	71.00935294,	0.03210662,	0.01044794
1772508753.72186089,	-0.05354000,	-90.35148945,	0.05354101,	-0.00032845
1772518758.72436213,	0.00373204,	17.64231745,	0.01231396,	0.01173480
1772528763.72686338,	0.01598556,	17.20300818,	0.05404941,	0.05163139
1772538768.72936463,	0.00795379,	34.42095149,	0.01407081,	0.01160711
1772548773.73186588,	0.05236683,	85.20043581,	0.05255110,	0.00439696
1772558778.73436713,	-0.00776699,	-151.64188134,	0.01635220,	-0.01438987
1772568783.73686838,	0.01261911,	160.42058159,	0.03765626,	-0.03547889
1772578788.73936963,	0.02008079,	33.73237043,	0.03616112,	0.03007305
1772588793.74187088,	0.02061960,	19.46431124,	0.06187991,	0.05834343
1772598798.74437213,	-0.00215190,	-6.38344332,	0.01935477,	0.01923478
1772608803.74687338,	0.02575523,	123.58568831,	0.03091644,	-0.01710246
1772618808.74937463,	-0.00831201,	-31.77957725,	0.01578271,	0.01341657
1772628813.75187588,	0.04806440,	117.43743854,	0.05415619,	-0.02495408
1772638818.75437713,	-0.00984817,	-168.04757826,	0.04755286,	-0.04652191
1772648823.75687838,	0.02406580,	107.20521350,	0.02519316,	-0.00745201
1772658828.75937962,	0.02267641,	149.67528829,	0.04491267,	-0.03876762
1772668833.76188087,	0.01179393,	14.52540366,	0.04702352,	0.04552049
1772678838.76438212,	-0.00904128,	-160.66755742,	0.02731103,	-0.02577106
1772688843.76688337,	0.04127705,	122.59176975,	0.04899180,	-0.02638942
1772698848.76938462,	-0.00401284,	-9.04249067,	0.02553234,	0.02521503
1772708853.77188587,	0.06505669,	58.38744776,	0.07639239,	0.04004279
1772718858.77438712,	0.01832402,	139.13761302,	0.02800792,	-0.02118191
1772728863.77688837,	-0.00150823,	-14.97534193,	0.00583674,	0.00563851
1772738868.77938962,	0.00723410,	57.69174808,	0.00855919,	0.00457467
1772748873.78189087,	0.00094008,	176.44164781,	0.01514662,	-0.01511742
1772758878.78439212,	-0.03597703,	-90.33773126,	0.03597766,	-0.00021207
1772768883.78689337,	-0.01828697,	-122.06206300,	0.02157822,	-0.01145453
1772778888.78939462,	0.01011235,	76.33024108,	0.01040715,	0.00245947
1772788893.79189587,	0.00683744,	7.76025061,	0.05063713,	0.05017339
1772798898.79439712,	0.03338374,	111.93558641,	0.03598920,	-0.01344427
1772808903.79689836,	0.01161108,	82.63536220,	0.01170766,	0.00150073
1772818908.79939961,	-0.01446066,	-66.33112464,	0.01578880,	0.00633842
1772828913.80190086,	0.05310043,	60.51956632,	0.06099825,	0.03001884
1772838918.80440211,	0.03143483,	128.96915307,	0.04043145,	-0.02542741
1772848923.80690336,	0.04008082,	45.89908241,	0.05581391,	0.03884226
1772858928.80940461,	0.07869720,	88.55551089,	0.07872222,	0.00198446
1772868933.81190586,	0.03909780,	86.06840530,	0.03919003,	0.00268708
1772878938.81440711,	0.07325375,	68.11162791,	0.07894472,	0.02943055
1772888943.81690836,	-0.00526788,	-14.62904917,	0.02085795,	0.02018176
1772898948.81940961,	-0.00511190,	-131.72972962,	0.00684973,	-0.00455930
1772908953.82191086,	-0.02707321,	-68.57061935,	0.02908382,	0.01062589
1772918958.82441211,	0.04079412,	104.23533184,	0.04208643,	-0.01034927
1772928963.82691336,	0.02717825,	83.08088913,	0.02737764,	0.00329813
1772938968.82941461,	0.01927789,	46.59881813,	0.02653309,	0.01823095
1772948973.83191585,	-0.00286224,	-99.10108344,	0.00289874,	-0.00045851
1772958978.83441710,	0.01633252,	28.86897151,	0.03382817,	0.02962421
1772968983.83691835,	0.02250158,	100.98089342,	0.02292125,	-0.00436608
1772978988.83941960,	-0.02823712,	-63.29532693,	0.03160866,	0.01420468
1772988993.84192085,	-0.01420338,	-107.98072267,	0.01493269,	-0.00460968
1772998998.84442210,	0.01866043,	33.05813875,	0.03420857,	0.02867080
1773009003.84692335,	0.00938721,	146.99599805,	0.01723381,	-0.01445283
1773019008.84942460,	0.01940997,	85.20841154,	0.01947804,	0.00162703
1773029013.85192585,	-0.00391524,	-5.37889547,	0.04176634,	0.04158243
1773039018.85442710,	0.00103661,	5.21309023,	0.01140886,	0.01136167
1773049023.85692835,	0.02983429,	102.16368281,	0.03051947,	-0.00643061
1773059028.85942960,	0.02213155,	123.15536413,	0.02643549,	-0.01445787
1773069033.86193085,	0.02918637,	128.52239765,	0.03730533,	-0.02323452
1773079038.86443233,	0.02424689,	91.83855775,	0.02425938,	-0.00077832
1773089043.86693358,	-0.03317536,	-73.08957813,	0.03467467,	0.01008604
1773099048.86943483,	-0.02952703,	-84.44830165,	0.02966619,	0.00287002
1773109053.87193608,	0.01421394,	156.75977293,	0.03602231,	-0.03309941
1773119058.87443733,	0.01214557,	22.68161979,	0.03149702,	0.02906110
1773129063.87693858,	-0.02564221,	-106.13190010,	0.02669326,	-0.00741671
1773139068.87943983,	-0.00702668,	-16.82809654,	0.02427166,	0.02323229
1773149073.88194108,	0.01158456,	167.16202304,	0.05213694,	-0.05083364
1773159078.88444233,	-0.01493243,	-110.38286781,	0.01592986,	-0.00554824
1773169083.88694358,	0.03063653,	124.81802455,	0.03731750,	-0.02130724
1773179088.88944483,	0.04315067,	82.36636984,	0.04353650,	0.00578331
1773189093.89194608,	0.05616390,	100.81122226,	0.05717879,	-0.01072524
1773199098.89444733,	0.00534764,	9.80693987,	0.03139598,	0.03093720
1773209103.89694858,	0.01989440,	95.23887455,	0.01997786,	-0.00182414
1773219108.89944982,	0.05373416,	109.93025984,	0.05715742,	-0.01948360
1773229113.90195107,	0.02132754,	154.48997160,	0.04952187,	-0.04469398
1773239118.90445232,	0.00695614,	15.95579199,	0.02530466,	0.02432977
1773249123.90695357,	0.03823584,	102.42845620,	0.03915338,	-0.00842660
1773259128.90945482,	0.03161149,	147.91904679,	0.05951889,	-0.05043027
1773269133.91195607,	-0.07520581,	-95.87039887,	0.07560228,	-0.00773250
1773279138.91445732,	0.02908400,	46.14428670,	0.04033356,	0.02794489
1773289143.91695857,	0.02537499,	104.92933078,	0.02626147,	-0.00676568
1773299148.91945982,	-0.01137900,	-128.50199288,	0.01454025,	-0.00905191
1773309153.92196107,	-0.04000763,	-46.33362796,	0.05530709,	0.03818722
1773319158.92446232,	-0.02040242,	-152.72457961,	0.04452069,	-0.03957061
1773329163.92696357,	-0.00956934,	-171.25213495,	0.06292033,	-0.06218839
1773339168.92946482,	-0.03556793,	-52.43239286,	0.04487305,	0.02735897
1773349173.93196607,	-0.02316937,	-136.56381049,	0.03369863,	-0.02446994
1773359178.93446732,	0.02854560,	30.55897087,	0.05614516,	0.04834695
1773369183.93696856,	-0.00995787,	-90.46862933,	0.00995820,	-0.00008145
1773379188.93946981,	-0.02560984,	-123.13216762,	0.03058213,	-0.01671534
1773389193.94197106,	-0.06382574,	-93.66697416,	0.06395668,	-0.00409048
1773399198.94447231,	0.01395159,	40.66952192,	0.02140816,	0.01623768
1773409203.94697356,	0.02998443,	49.53676187,	0.03941054,	0.02557587
1773419208.94947481,	-0.01953397,	-75.58358015,	0.02016906,	0.00502144
1773429213.95197606,	0.01756429,	99.03756025,	0.01778508,	-0.00279371
1773439218.95447731,	0.02075546,	52.53507871,	0.02614941,	0.01590605
1773449223.95697856,	-0.02265081,	-31.41122753,	0.04346088,	0.03709163
1773459228.95947981,	0.04424629,	101.51717435,	0.04515550,	-0.00901582
1773469233.96198106,	0.02996619,	124.95748751,	0.03656298,	-0.02094943
1773479238.96448231,	0.00079171,	174.11876824,	0.00772653,	-0.00768586
1773489243.96698356,	-0.03762428,	-63.59866942,	0.04200538,	0.01867794
1773499248.96948481,	-0.03571426,	-101.72502448,	0.03647535,	-0.00741234
1773509253.97198605,	0.03620762,	67.35557263,	0.03923193,	0.01510473
1773519258.97448730,	-0.01036887,	-14.26014299,	0.04209429,	0.04079725
1773529263.97698855,	0.00196526,	5.79655965,	0.01945864,	0.01935914
1773539268.97948980,	0.06825695,	81.01139190,	0.06910561,	0.01079693
1773549273.98199105,	0.06435003,	65.37003532,	0.07079069,	0.02950246
1773559278.98449230,	-0.03814320,	-59.42704509,	0.04430196,	0.02253353
1773569283.98699355,	0.01668957,	17.45335482,	0.05564503,	0.05308321
1773579288.98949480,	0.02342931,	75.49200312,	0.02420101,	0.00606272
1773589293.99199605,	0.03205765,	62.48659585,	0.03614562,	0.01669769
1773599298.99449730,	-0.02037247,	-26.02250988,	0.04643570,	0.04172813
1773609303.99699855,	-0.01198764,	-16.06817448,	0.04331094,	0.04161891
1773619308.99949980,	0.04327180,	105.59945064,	0.04492667,	-0.01208126
1773629314.00200105,	0.00167048,	10.83761929,	0.00888428,	0.00872582
