Frequency,	Imag,	phase,	LinMag,	Real
1833524261.39369678,	0.06424885,	60.02434036,	0.07417000,	0.03705771
1833534266.39619803,	0.02904684,	27.84518689,	0.06218760,	0.05498708
1833544271.39869928,	0.08177335,	92.52756780,	0.08185298,	-0.00360972
1833554276.40120053,	0.06676658,	94.23773078,	0.06694962,	-0.00494724
1833564281.40370178,	0.06029466,	52.35278156,	0.07615014,	0.04651235
1833574286.40620303,	0.02146315,	124.66570384,	0.02609550,	-0.01484279
1833584291.40870428,	0.07158908,	120.26805978,	0.08288875,	-0.04177976
1833594296.41120553,	0.03313309,	32.62081075,	0.06146265,	0.05176733
1833604301.41370678,	0.08326928,	107.96158777,	0.08753545,	-0.02699412
1833614306.41620803,	0.07207793,	57.40456758,	0.08555291,	0.04608766
1833624311.41870928,	0.07216012,	84.54768301,	0.07248808,	0.00688762
1833634316.42121053,	0.04110458,	47.31726935,	0.05591554,	0.03790728
1833644321.42371178,	0.06522555,	81.21210349,	0.06600035,	0.01008334
1833654326.42621303,	0.07109758,	102.00030559,	0.07268602,	-0.01511265
1833664331.42871427,	0.09217901,	72.45369369,	0.09667704,	0.02914586
1833674336.43121552,	0.05484429,	92.09925938,	0.05488112,	-0.00201034
1833684341.43371677,	0.04427563,	30.23958131,	0.08791530,	0.07595241
1833694346.43621802,	0.05785821,	69.29368815,	0.06185364,	0.02187008
1833704351.43871927,	0.04305555,	109.30635608,	0.04562108,	-0.01508320
1833714356.44122052,	0.03452983,	114.94839636,	0.03808347,	-0.01606368
1833724361.44372177,	0.03910356,	63.23506464,	0.04379577,	0.01972260
1833734366.44622302,	0.06965017,	56.35058776,	0.08366952,	0.04636209
1833744371.44872427,	0.02427309,	19.94311716,	0.07116392,	0.06689634
1833754376.45122552,	0.03564890,	111.90910962,	0.03842400,	-0.01433735
1833764381.45372677,	0.04963361,	46.03028994,	0.06896364,	0.04787994
1833774386.45622802,	0.08472834,	59.73205149,	0.09810181,	0.04944768
1833784391.45872927,	0.07140173,	69.57686516,	0.07619101,	0.02658689
1833794396.46123052,	0.03732121,	127.24929896,	0.04688538,	-0.02837898
1833804401.46373177,	0.07302147,	74.60545553,	0.07573893,	0.02010598
1833814406.46623301,	0.02517715,	29.55437437,	0.05104345,	0.04440208
1833824411.46873426,	0.03618376,	38.05542993,	0.05869951,	0.04622086
1833834416.47123551,	0.07520543,	94.59128111,	0.07544754,	-0.00603937
1833844421.47373676,	0.07989389,	76.17108334,	0.08227885,	0.01966658
1833854426.47623801,	0.05387524,	71.21437505,	0.05690665,	0.01832554
1833864431.47873926,	0.08194763,	87.05264532,	0.08205618,	0.00421919
1833874436.48124051,	0.02689809,	63.62824807,	0.03002251,	0.01333580
1833884441.48374176,	0.05691139,	75.71352796,	0.05872760,	0.01449222
1833894446.48624301,	0.02454432,	43.05952506,	0.03594880,	0.02626580
1833904451.48874426,	0.04008403,	64.87706437,	0.04427223,	0.01879630
1833914456.49124551,	0.02287551,	135.93509052,	0.03289203,	-0.02363465
1833924461.49374676,	0.05619571,	45.08352082,	0.07935714,	0.05603212
1833934466.49624801,	0.02119785,	46.26221665,	0.02933912,	0.02028386
1833944471.49874926,	0.02913617,	29.04802251,	0.06000745,	0.05245930
1833954476.50125074,	0.01537378,	67.31495737,	0.01666284,	0.00642628
1833964481.50375199,	0.03180283,	118.30722020,	0.03612244,	-0.01712923
1833974486.50625324,	0.06038800,	97.37602616,	0.06089188,	-0.00781734
1833984491.50875449,	0.05884831,	65.82801559,	0.06450399,	0.02641290
1833994496.51125574,	0.02418515,	24.80455198,	0.05764899,	0.05233053
1834004501.51375699,	0.08134951,	92.59641301,	0.08143311,	-0.00368896
1834014506.51625824,	0.02836879,	39.88501892,	0.04423989,	0.03394672
1834024511.51875949,	0.09776611,	98.91832684,	0.09896253,	-0.01534180
1834034516.52126074,	0.04425947,	38.67381957,	0.07082807,	0.05529661
1834044521.52376199,	0.07391685,	75.09154469,	0.07649171,	0.01967943
1834054526.52626324,	0.02271778,	16.44218472,	0.08026133,	0.07697911
1834064531.52876449,	0.05260381,	51.81342625,	0.06692582,	0.04137516
1834074536.53126574,	0.04811460,	94.08116206,	0.04823692,	-0.00343300
1834084541.53376698,	0.06256637,	82.28978513,	0.06313717,	0.00847066
1834094546.53626823,	0.07455097,	68.82448073,	0.07994929,	0.02887978
1834104551.53876948,	0.06174981,	78.25100147,	0.06307121,	0.01284285
1834114556.54127073,	0.04625278,	45.54129386,	0.06480201,	0.04538700
1834124561.54377198,	0.02449149,	114.26245109,	0.02686435,	-0.01103902
1834134566.54627323,	0.02236034,	56.55616922,	0.02679725,	0.01476848
1834144571.54877448,	0.02287051,	41.73819140,	0.03435414,	0.02563488
1834154576.55127573,	0.02590984,	58.07493856,	0.03052740,	0.01614318
1834164581.55377698,	0.04519828,	82.07247347,	0.04563439,	0.00629391
1834174586.55627823,	-0.00317956,	-70.17035340,	0.00337997,	0.00114657
1834184591.55877948,	0.05461591,	64.91188002,	0.06030532,	0.02557016
1834194596.56128073,	0.03050308,	39.68576279,	0.04776730,	0.03675972
1834204601.56378198,	0.02077894,	37.35472511,	0.03424641,	0.02722227
1834214606.56628323,	0.05428499,	71.70704695,	0.05717434,	0.01794564
1834224611.56878447,	0.06216550,	56.39975465,	0.07463572,	0.04130304
1834234616.57128572,	0.03025281,	43.23356332,	0.04416637,	0.03217818
1834244621.57378697,	0.05415647,	78.97669929,	0.05517446,	0.01054981
1834254626.57628822,	0.02014687,	60.45629200,	0.02315786,	0.01141885
1834264631.57878947,	0.08588850,	103.75877982,	0.08842582,	-0.02103073
1834274636.58129072,	0.06377873,	111.31055001,	0.06845971,	-0.02487982
1834284641.58379197,	0.07383070,	82.25798620,	0.07450988,	0.01003744
1834294646.58629322,	0.04330902,	53.45966657,	0.05390463,	0.03209420
1834304651.58879447,	0.04833103,	117.16140921,	0.05432137,	-0.02479764
1834314656.59129572,	0.02259813,	21.84028000,	0.06074432,	0.05638437
1834324661.59379697,	0.02768302,	82.53127729,	0.02791989,	0.00362917
1834334666.59629822,	0.04667751,	130.31561436,	0.06121705,	-0.03960728
1834344671.59879947,	0.07802480,	59.98021604,	0.09011325,	0.04508357
1834354676.60130072,	0.07229561,	81.40634456,	0.07311650,	0.01092550
1834364681.60380197,	0.05392103,	96.93536784,	0.05431848,	-0.00655894
1834374686.60630321,	0.02301405,	62.80112812,	0.02587519,	0.01182704
1834384691.60880446,	0.02924998,	86.58515620,	0.02930201,	0.00174537
1834394696.61130571,	0.03066945,	117.23342951,	0.03449301,	-0.01578458
1834404701.61380696,	0.06029509,	85.98131986,	0.06044371,	0.00423600
1834414706.61630821,	0.03436119,	139.75545846,	0.05318648,	-0.04059692
1834424711.61880946,	0.11549179,	66.09302287,	0.12633035,	0.05119574
1834434716.62131071,	0.03147271,	23.89850582,	0.07768780,	0.07102720
1834444721.62381196,	0.06298684,	53.17553574,	0.07868678,	0.04716214
1834454726.62631321,	0.03535330,	102.49799386,	0.03621138,	-0.00783634
1834464731.62881446,	0.04019747,	66.06209716,	0.04398042,	0.01784489
1834474736.63131571,	0.05757085,	83.29811192,	0.05796695,	0.00676494
1834484741.63381696,	0.06762156,	80.77629478,	0.06850736,	0.01098102
1834494746.63631821,	0.07906269,	53.71794913,	0.09807883,	0.05803919
1834504751.63881946,	0.01652265,	12.09126844,	0.07887852,	0.07712861
1834514756.64132070,	0.04072776,	62.49893378,	0.04591618,	0.02120249
1834524761.64382195,	0.04745555,	51.81647297,	0.06037336,	0.03732175
1834534766.64632320,	0.02452721,	61.12372725,	0.02800982,	0.01352650
1834544771.64882445,	0.01441883,	15.77280677,	0.05304480,	0.05104751
1834554776.65132570,	0.07375779,	72.16544220,	0.07748116,	0.02373012
1834564781.65382695,	0.04731278,	71.35919670,	0.04993218,	0.01596003
1834574786.65632820,	0.00641037,	4.63515264,	0.07932600,	0.07906657
1834584791.65882945,	0.06045595,	78.72890454,	0.06164487,	0.01204858
1834594796.66133070,	0.02418124,	28.20016992,	0.05117144,	0.04509749
1834604801.66383195,	0.03878294,	37.86150051,	0.06318963,	0.04988800
1834614806.66633320,	0.05499540,	62.36531163,	0.06207696,	0.02879331
1834624811.66883445,	-0.00381711,	-20.53137375,	0.01088364,	0.01019232
1834634816.67133570,	0.04125210,	40.75010923,	0.06319631,	0.04787523
1834644821.67383695,	0.03613391,	71.57997580,	0.03808518,	0.01203418
1834654826.67633820,	0.03051953,	51.73068676,	0.03887303,	0.02407634
1834664831.67883944,	0.03775869,	34.45917713,	0.06673282,	0.05502318
1834674836.68134069,	-0.00778475,	-85.94555164,	0.00780428,	0.00055180
1834684841.68384194,	0.07092836,	73.22350596,	0.07408141,	0.02138279
1834694846.68634319,	0.05300786,	42.97216854,	0.07776483,	0.05689935
1834704851.68884444,	0.03089475,	26.21434068,	0.06994028,	0.06274677
1834714856.69134569,	-0.01130253,	-17.45497616,	0.03768058,	0.03594550
1834724861.69384694,	0.00712063,	72.94271520,	0.00744826,	0.00218478
1834734866.69634819,	0.00744592,	172.18845160,	0.05478352,	-0.05427515
1834744871.69884944,	0.02254414,	33.28469276,	0.04107901,	0.03434017
1834754876.70135069,	0.00865721,	65.58184260,	0.00950764,	0.00393039
1834764881.70385194,	0.07209054,	78.80280158,	0.07348943,	0.01427065
1834774886.70635319,	0.03114606,	55.24785718,	0.03790785,	0.02160852
1834784891.70885444,	0.01819394,	120.62830378,	0.02114369,	-0.01077200
1834794896.71135569,	0.07736842,	66.40702717,	0.08442538,	0.03379013
1834804901.71385694,	0.01851157,	42.57043161,	0.02736391,	0.02015205
1834814906.71635818,	0.02176855,	144.48941444,	0.03747685,	-0.03050646
1834824911.71885943,	0.08681104,	100.02116899,	0.08815599,	-0.01534020
1834834916.72136068,	0.00314572,	9.60284689,	0.01885724,	0.01859300
1834844921.72386193,	0.02820491,	84.41838689,	0.02833927,	0.00275638
1834854926.72636318,	0.01535710,	43.23488146,	0.02241942,	0.01633371
1834864931.72886443,	0.02175853,	72.65840297,	0.02279467,	0.00679436
1834874936.73136568,	0.02012311,	21.62871135,	0.05459477,	0.05075086
1834884941.73386693,	-0.01070227,	-31.43462345,	0.02052109,	0.01750933
1834894946.73636818,	0.03332018,	45.36569792,	0.04682395,	0.03289753
1834904951.73886943,	0.01317929,	46.00676876,	0.01831928,	0.01272409
1834914956.74137068,	0.02785997,	51.05687502,	0.03582030,	0.02251480
1834924961.74387193,	0.01527501,	18.33132771,	0.04856741,	0.04610280
1834934966.74637318,	0.04244537,	102.25660008,	0.04343541,	-0.00922091
1834944971.74887443,	0.00431458,	8.39849695,	0.02954035,	0.02922356
1834954976.75137567,	0.01691211,	42.62439944,	0.02497397,	0.01837607
1834964981.75387692,	0.01643470,	16.21968175,	0.05883804,	0.05649615
1834974986.75637817,	0.01612720,	136.66938602,	0.02350194,	-0.01709546
1834984991.75887942,	0.05229217,	44.39363667,	0.07474753,	0.05341087
1834994996.76138067,	0.05734182,	56.66850152,	0.06863129,	0.03771168
1835005001.76388192,	0.01584246,	13.41231644,	0.06829914,	0.06643635
1835015006.76638317,	0.03648079,	119.27790873,	0.04182340,	-0.02045357
1835025011.76888442,	0.03974197,	89.49576881,	0.03974351,	0.00034976
1835035016.77138567,	0.05319139,	112.95389210,	0.05776531,	-0.02252791
1835045021.77388692,	0.02128664,	84.53722721,	0.02138376,	0.00203571
1835055026.77638817,	0.02320141,	33.36545765,	0.04218612,	0.03523298
1835065031.77888942,	0.00917228,	65.18303683,	0.01010549,	0.00424149
1835075036.78139067,	-0.01561886,	-165.35055936,	0.06175800,	-0.05975033
1835085041.78389192,	0.02472888,	130.94815043,	0.03274035,	-0.02145723
1835095046.78639316,	0.04998909,	85.51306339,	0.05014277,	0.00392276
1835105051.78889441,	-0.00077088,	-1.06682576,	0.04140371,	0.04139654
1835115056.79139566,	0.00024897,	1.65850315,	0.00860240,	0.00859879
1835125061.79389691,	-0.00669655,	-7.26123665,	0.05298177,	0.05255686
1835135066.79639816,	0.02335049,	112.42794954,	0.02526125,	-0.00963771
1835145071.79889941,	0.05114878,	45.40845534,	0.07182509,	0.05042466
1835155076.80140066,	0.04820416,	78.25985420,	0.04923412,	0.01001783
1835165081.80390191,	0.02265301,	141.73145992,	0.03657558,	-0.02871609
1835175086.80640316,	0.00218060,	2.72951896,	0.04579057,	0.04573862
1835185091.80890441,	-0.00920666,	-36.51431219,	0.01547277,	0.01243559
1835195096.81140566,	0.05125336,	89.22942186,	0.05125800,	0.00068935
1835205101.81390691,	0.01412837,	77.52047929,	0.01447026,	0.00312689
1835215106.81640816,	0.02888436,	31.20143581,	0.05575610,	0.04769105
1835225111.81890941,	-0.00929116,	-10.93428878,	0.04898253,	0.04809327
1835235116.82141066,	0.05607156,	73.85097397,	0.05837495,	0.01623621
1835245121.82391190,	0.04840170,	83.35200133,	0.04872935,	0.00564136
1835255126.82641315,	0.01211375,	24.96649309,	0.02869958,	0.02601774
1835265131.82891440,	-0.00669666,	-5.26346843,	0.07299949,	0.07269168
1835275136.83141565,	0.01963538,	46.67182014,	0.02699261,	0.01852169
1835285141.83391690,	0.06006182,	71.45056733,	0.06335304,	0.02015404
1835295146.83641815,	0.03653207,	63.14594593,	0.04094789,	0.01849696
1835305151.83891940,	0.07285798,	81.62381832,	0.07364353,	0.01072778
1835315156.84142065,	0.03129248,	66.80860703,	0.03404337,	0.01340641
1835325161.84392190,	-0.02140793,	-40.54086360,	0.03293577,	0.02502929
1835335166.84642315,	0.01465669,	34.75942915,	0.02570753,	0.02112010
1835345171.84892440,	0.04743819,	105.36216898,	0.04919593,	-0.01303296
1835355176.85142565,	0.04679425,	49.48479841,	0.06155247,	0.03998755
1835365181.85392690,	-0.01706085,	-62.26784302,	0.01927491,	0.00896937
1835375186.85642815,	0.06606963,	93.27355980,	0.06617761,	-0.00377896
1835385191.85892940,	-0.03878901,	-45.16397681,	0.05469962,	0.03856762
1835395196.86143064,	0.03569546,	96.79803751,	0.03594819,	-0.00425519
1835405201.86393189,	0.02088127,	123.25878137,	0.02497156,	-0.01369494
1835415206.86643314,	0.04478213,	34.96491127,	0.07814362,	0.06403895
1835425211.86893439,	0.03737004,	59.98794416,	0.04315645,	0.02158609
1835435216.87143564,	0.03556337,	49.97127837,	0.04644422,	0.02987160
1835445221.87393689,	0.01871079,	29.51143152,	0.03798396,	0.03305582
1835455226.87643814,	0.03122527,	71.16372742,	0.03299216,	0.01065201
1835465231.87893939,	0.05052916,	118.88154632,	0.05770672,	-0.02787237
1835475236.88144064,	0.01534200,	14.48714370,	0.06132808,	0.05937808
1835485241.88394189,	0.00096221,	9.85323339,	0.00562283,	0.00553989
1835495246.88644314,	0.00894576,	58.18287558,	0.01052770,	0.00555031
1835505251.88894439,	0.03815894,	60.45068206,	0.04386431,	0.02163267
1835515256.89144564,	0.01585134,	106.10914097,	0.01649919,	-0.00457799
1835525261.89394689,	0.00001230,	0.24407726,	0.00288739,	0.00288736
1835535266.89644813,	0.03785203,	30.85149231,	0.07381230,	0.06336781
1835545271.89894938,	0.07442880,	101.07700363,	0.07584175,	-0.01457133
1835555276.90145063,	0.02503146,	23.68263187,	0.06231843,	0.05707025
1835565281.90395188,	0.02154297,	79.89355378,	0.02188251,	0.00383989
1835575286.90645313,	0.09481142,	95.27608171,	0.09521483,	-0.00875547
1835585291.90895438,	0.00988348,	10.78762310,	0.05280509,	0.05187191
1835595296.91145563,	0.03614772,	35.71321286,	0.06192557,	0.05028040
1835605301.91395688,	0.02574033,	24.04341347,	0.06317751,	0.05769604
1835615306.91645813,	0.01862868,	81.19995282,	0.01885058,	0.00288389
1835625311.91895938,	-0.00722442,	-101.92748004,	0.00738383,	-0.00152604
1835635316.92146063,	0.01381296,	8.78712519,	0.09042036,	0.08935907
1835645321.92396188,	0.04493299,	59.78550934,	0.05199690,	0.02616684
1835655326.92646313,	0.02448796,	33.87684394,	0.04393171,	0.03647376
1835665331.92896438,	0.00911044,	65.97957399,	0.00997420,	0.00406012
1835675336.93146563,	-0.02849787,	-32.94508010,	0.05240170,	0.04397510
1835685341.93396687,	0.02152327,	42.92930769,	0.03160096,	0.02313805
1835695346.93646812,	0.04106133,	57.60805906,	0.04862763,	0.02605021
1835705351.93896937,	0.03229318,	81.23628614,	0.03267466,	0.00497831
1835715356.94147062,	0.00378444,	50.86542723,	0.00487896,	0.00307933
1835725361.94397187,	0.02463813,	82.29333378,	0.02486270,	0.00333412
1835735366.94647312,	-0.01506675,	-133.17995906,	0.02066180,	-0.01413871
1835745371.94897437,	-0.00229395,	-3.23622242,	0.04063486,	0.04057006
1835755376.95147562,	0.02287444,	141.69320360,	0.03690186,	-0.02895700
1835765381.95397711,	-0.00763241,	-169.81609742,	0.04316771,	-0.04248761
1835775386.95647812,	0.04586285,	59.13307142,	0.05343071,	0.02741241
1835785391.95897961,	0.02133945,	39.39910878,	0.03362033,	0.02597989
1835795396.96148086,	0.02367260,	61.12785944,	0.02703279,	0.01305296
1835805401.96398210,	0.00579740,	144.79625053,	0.01005645,	-0.00821720
1835815406.96648335,	0.05403741,	70.85891179,	0.05719976,	0.01875554
1835825411.96898460,	0.04086335,	88.71609237,	0.04087361,	0.00091584
1835835416.97148585,	-0.02866341,	-75.12865718,	0.02965678,	0.00761139
1835845421.97398710,	0.01017226,	167.76657714,	0.04800614,	-0.04691604
1835855426.97648835,	0.01385234,	36.58507978,	0.02324156,	0.01866234
1835865431.97898960,	0.00984511,	24.10554338,	0.02410542,	0.02200330
1835875436.98149085,	0.02642199,	27.36679645,	0.05747844,	0.05104557
1835885441.98399210,	0.05436383,	104.92402298,	0.05626164,	-0.01448951
1835895446.98649335,	0.01150883,	148.07780163,	0.02176540,	-0.01847375
1835905451.98899460,	0.06909119,	79.64078887,	0.07023606,	0.01262977
1835915456.99149585,	0.03041316,	115.99083197,	0.03383510,	-0.01482747
1835925461.99399710,	0.01833087,	20.24874139,	0.05296462,	0.04969135
1835935466.99649835,	0.02463272,	45.11191470,	0.03476808,	0.02453667
1835945471.99899960,	0.06017342,	108.57224446,	0.06347924,	-0.02021815
1835955477.00150084,	0.00524031,	18.52483449,	0.01649372,	0.01563912
1835965482.00400209,	0.04297379,	108.62504144,	0.04534875,	-0.01448319
1835975487.00650334,	0.05419721,	101.92188911,	0.05539201,	-0.01144277
1835985492.00900459,	0.00027563,	179.06823023,	0.01694971,	-0.01694747
1835995497.01150584,	-0.02787315,	-41.73592628,	0.04187054,	0.03124467
1836005502.01400709,	0.00163202,	13.08913832,	0.00720644,	0.00701920
1836015507.01650834,	0.03514169,	128.04423685,	0.04462238,	-0.02749942
1836025512.01900959,	0.06028805,	35.77157289,	0.10313492,	0.08367892
1836035517.02151084,	0.01998545,	37.36092378,	0.03293397,	0.02617686
1836045522.02401209,	0.00677932,	115.23590465,	0.00749460,	-0.00319529
1836055527.02651334,	0.02618904,	79.51097963,	0.02663410,	0.00484866
1836065532.02901459,	0.00615038,	34.58861091,	0.01083424,	0.00891928
1836075537.03151584,	-0.00268110,	-122.05299774,	0.00316332,	-0.00167879
1836085542.03401709,	0.05961031,	116.20021775,	0.06643618,	-0.02933219
1836095547.03651833,	0.00752506,	22.95672080,	0.01929325,	0.01776522
1836105552.03901958,	0.02419989,	125.10023483,	0.02957889,	-0.01700812
1836115557.04152083,	0.03591491,	79.51334466,	0.03652498,	0.00664778
1836125562.04402208,	0.08958697,	78.24385293,	0.09150645,	0.01864414
1836135567.04652333,	-0.00075224,	-5.15162658,	0.00837757,	0.00834373
1836145572.04902458,	0.04553122,	92.63014105,	0.04557923,	-0.00209156
1836155577.05152583,	0.00694119,	103.60681598,	0.00714164,	-0.00168012
1836165582.05402708,	0.00051344,	0.45886818,	0.06411107,	0.06410901
1836175587.05652833,	0.04295548,	79.47593879,	0.04369042,	0.00797999
1836185592.05902958,	0.02528362,	121.22860130,	0.02956784,	-0.01532956
1836195597.06153083,	0.03381266,	70.06855516,	0.03596704,	0.01226101
1836205602.06403208,	0.05865699,	56.96087127,	0.06997150,	0.03814927
1836215607.06653333,	0.07003006,	53.15549844,	0.08750850,	0.05247406
1836225612.06903458,	0.04413337,	41.34791374,	0.06680500,	0.05015131
1836235617.07153583,	0.01029379,	6.42027142,	0.09205635,	0.09147901
1836245622.07403707,	0.02032626,	50.51838116,	0.02633520,	0.01674473
1836255627.07653832,	-0.00388833,	-7.54856635,	0.02959912,	0.02934261
1836265632.07903957,	0.04274921,	76.12865980,	0.04403338,	0.01055667
1836275637.08154082,	0.04109972,	103.28676585,	0.04223014,	-0.00970554
1836285642.08404207,	0.05074858,	121.83681981,	0.05973556,	-0.03151062
1836295647.08654332,	-0.03618753,	-119.37534573,	0.04152685,	-0.02037011
1836305652.08904457,	0.00239562,	12.19563483,	0.01134019,	0.01108427
1836315657.09154582,	-0.01031979,	-73.47986563,	0.01076413,	0.00306081
1836325662.09404707,	-0.01855500,	-55.60100348,	0.02248755,	0.01270440
1836335667.09654832,	0.01015756,	41.57656104,	0.01530629,	0.01145017
1836345672.09904957,	0.00400982,	5.99967139,	0.03836314,	0.03815301
1836355677.10155082,	0.01955482,	81.13763873,	0.01979110,	0.00304904
1836365682.10405207,	-0.02702915,	-62.27596463,	0.03053457,	0.01420509
1836375687.10655332,	0.00525818,	18.63526714,	0.01645532,	0.01559260
1836385692.10905456,	0.02079921,	129.73850372,	0.02704814,	-0.01729146
1836395697.11155581,	0.00593037,	172.25328225,	0.04399574,	-0.04359422
1836405702.11405706,	0.06534009,	59.36134892,	0.07594167,	0.03870154
1836415707.11655831,	-0.00596316,	-8.07571734,	0.04244793,	0.04202699
1836425712.11905956,	0.00599978,	12.84218283,	0.02699365,	0.02631843
1836435717.12156081,	0.07534126,	58.60965985,	0.08825897,	0.04597107
1836445722.12406206,	0.01877672,	130.99137184,	0.02487615,	-0.01631739
1836455727.12656331,	-0.01964122,	-46.34832397,	0.02714565,	0.01873789
1836465732.12906456,	-0.00163255,	-1.38881449,	0.06735787,	0.06733808
1836475737.13156581,	-0.00340382,	-8.33410893,	0.02348346,	0.02323546
1836485742.13406706,	0.01962140,	42.60128779,	0.02898747,	0.02133715
1836495747.13656831,	0.03057895,	131.01961444,	0.04052957,	-0.02660026
1836505752.13906956,	0.00050647,	0.56679933,	0.05119821,	0.05119571
1836515757.14157081,	0.01690116,	58.18681835,	0.01988906,	0.01048454
1836525762.14407206,	0.01229674,	155.68604214,	0.02986556,	-0.02721658
1836535767.14657330,	0.07787029,	84.49865254,	0.07823063,	0.00749990
1836545772.14907455,	0.01708307,	102.82288644,	0.01752001,	-0.00388836
1836555777.15157580,	0.05216553,	52.76839332,	0.06551843,	0.03964117
1836565782.15407705,	0.03798740,	134.17654246,	0.05296656,	-0.03691089
1836575787.15657830,	0.02570346,	45.27266441,	0.03617843,	0.02545998
1836585792.15907955,	-0.04970464,	-68.93357649,	0.05326462,	0.01914597
1836595797.16158080,	-0.00178123,	-2.60715138,	0.03915854,	0.03911801
1836605802.16408205,	0.04405273,	47.72817958,	0.05953377,	0.04004531
1836615807.16658330,	-0.00377722,	-5.99929148,	0.03614005,	0.03594212
1836625812.16908455,	-0.00266342,	-4.71676847,	0.03238976,	0.03228007
1836635817.17158580,	-0.00697837,	-142.14497682,	0.01137161,	-0.00897864
1836645822.17408705,	0.03692652,	48.10557974,	0.04960730,	0.03312578
1836655827.17658830,	0.00836653,	25.05687289,	0.01975485,	0.01789568
1836665832.17908955,	0.06666470,	93.13800464,	0.06676480,	-0.00365478
1836675837.18159080,	0.03255399,	51.19578368,	0.04177380,	0.02617802
1836685842.18409204,	0.03384225,	52.00999894,	0.04294057,	0.02643095
1836695847.18659329,	0.05983460,	85.16806853,	0.06004801,	0.00505803
1836705852.18909454,	0.00052693,	1.45481088,	0.02075464,	0.02074795
1836715857.19159579,	0.06499127,	107.67937573,	0.06821291,	-0.02071559
1836725862.19409704,	-0.00220218,	-172.97055813,	0.01799466,	-0.01785940
1836735867.19659829,	-0.00688255,	-30.26565235,	0.01365559,	0.01179430
1836745872.19909954,	0.04079952,	49.99354815,	0.05326502,	0.03424269
1836755877.20160079,	0.05007827,	56.93624406,	0.05975470,	0.03260049
1836765882.20410204,	0.01427487,	58.85704778,	0.01667859,	0.00862575
1836775887.20660329,	-0.02432323,	-71.66960070,	0.02562339,	0.00805846
1836785892.20910454,	0.02931201,	48.41665800,	0.03918765,	0.02600919
1836795897.21160579,	0.01115838,	121.03609083,	0.01302267,	-0.00671420
1836805902.21410704,	0.01249090,	34.53179902,	0.02203511,	0.01815278
1836815907.21660829,	-0.00316519,	-177.08964549,	0.06233951,	-0.06225911
1836825912.21910953,	0.05746027,	82.21445600,	0.05799486,	0.00785631
1836835917.22161078,	-0.03380330,	-139.10042298,	0.05162896,	-0.03902418
1836845922.22411203,	0.03281786,	65.84108261,	0.03596817,	0.01472065
1836855927.22661328,	-0.01225583,	-17.94477994,	0.03977872,	0.03784364
1836865932.22911453,	0.01756857,	134.48852752,	0.02462685,	-0.01725767
1836875937.23161578,	0.01155958,	77.89883767,	0.01182228,	0.00247840
1836885942.23411703,	-0.01112531,	-16.10936339,	0.04009530,	0.03852091
1836895947.23661828,	-0.06033521,	-103.96030173,	0.06217156,	-0.01499886
1836905952.23911953,	0.03317697,	104.63829739,	0.03429000,	-0.00866564
1836915957.24162078,	0.08170926,	81.09724011,	0.08270566,	0.01279936
1836925962.24412203,	0.07594907,	125.10903502,	0.09284058,	-0.05339580
1836935967.24662328,	0.03185812,	67.47254882,	0.03448983,	0.01321395
1836945972.24912453,	0.02767116,	74.41517407,	0.02872735,	0.00771803
1836955977.25162578,	-0.01637715,	-13.72149234,	0.06904291,	0.06707244
1836965982.25412702,	0.00850925,	24.45669571,	0.02055348,	0.01870931
1836975987.25662827,	0.02741078,	106.73475991,	0.02862302,	-0.00824176
1836985992.25912952,	0.04947751,	68.77753998,	0.05307709,	0.01921338
1836995997.26163077,	-0.02061849,	-12.00477116,	0.09913062,	0.09696266
1837006002.26413202,	0.00660190,	69.78811169,	0.00703512,	0.00243058
1837016007.26663327,	-0.00369904,	-4.16197473,	0.05096766,	0.05083325
1837026012.26913452,	-0.04675408,	-62.82243377,	0.05255657,	0.02400520
1837036017.27163577,	0.02544019,	133.25365478,	0.03492961,	-0.02393480
1837046022.27413702,	0.06159068,	124.09789353,	0.07437760,	-0.04169672
1837056027.27663827,	-0.00883236,	-144.44369401,	0.01518885,	-0.01235680
1837066032.27913952,	-0.00215353,	-167.17721021,	0.00970339,	-0.00946140
1837076037.28164077,	0.02383156,	41.25478140,	0.03614080,	0.02717011
1837086042.28414202,	0.00971439,	70.09147361,	0.01033185,	0.00351820
1837096047.28664327,	0.02776198,	40.02501157,	0.04316751,	0.03305612
1837106052.28914452,	0.06738304,	65.76655613,	0.07389458,	0.03033043
1837116057.29164576,	-0.00175756,	-165.28375196,	0.00691863,	-0.00669167
1837126062.29414701,	0.04298206,	43.17139788,	0.06282246,	0.04581706
1837136067.29664826,	0.02583716,	98.13632900,	0.02609988,	-0.00369389
1837146072.29914951,	0.03765259,	45.24434207,	0.05302316,	0.03733280
1837156077.30165076,	0.03054777,	65.10464396,	0.03367711,	0.01417679
1837166082.30415201,	0.01984886,	41.27162563,	0.03009092,	0.02261606
1837176087.30665326,	0.04331972,	76.26947590,	0.04459409,	0.01058466
1837186092.30915451,	0.02359605,	100.91191083,	0.02403053,	-0.00454897
1837196097.31165576,	0.05606291,	49.92886155,	0.07326131,	0.04716111
1837206102.31415701,	0.03864930,	136.81336684,	0.05647369,	-0.04117657
1837216107.31665826,	0.03087723,	106.67699846,	0.03223303,	-0.00925010
1837226112.31915951,	0.03337593,	72.94956474,	0.03491035,	0.01023618
1837236117.32166076,	0.06590097,	66.34873954,	0.07194397,	0.02886167
