Frequency,	Imag,	phase,	LinMag,	Real
1866324162.48174095,	-0.03613074,	-144.89413509,	0.06282634,	-0.05139766
1866329164.98299146,	0.05084729,	56.51264384,	0.06096742,	0.03363895
1866334167.48424220,	-0.01841421,	-140.66294619,	0.02904993,	-0.02246810
1866339169.98549271,	0.02168768,	42.87440796,	0.03187520,	0.02335964
1866344172.48674345,	0.00405084,	9.28493213,	0.02510678,	0.02477784
1866349174.98799396,	-0.02530478,	-135.84444142,	0.03632566,	-0.02606189
1866354177.48924470,	0.00594908,	165.56651270,	0.02386736,	-0.02311405
1866359179.99049520,	0.01517610,	130.54656349,	0.01997177,	-0.01298296
1866364182.49174595,	0.05315284,	116.83830849,	0.05956941,	-0.02689405
1866369184.99299645,	0.00848399,	87.96050393,	0.00848937,	0.00030212
1866374187.49424720,	0.01110792,	171.22046548,	0.07277545,	-0.07192274
1866379189.99549770,	-0.00609216,	-30.51957351,	0.01199639,	0.01033436
1866384192.49674845,	-0.00965733,	-13.62174503,	0.04100585,	0.03985242
1866389194.99799895,	-0.01521320,	-74.95412707,	0.01575324,	0.00408942
1866394197.49924970,	0.03257620,	31.78166597,	0.06185154,	0.05257760
1866399200.00050020,	0.00720574,	40.78440676,	0.01103121,	0.00835253
1866404202.50175095,	-0.02949207,	-32.88836319,	0.05431281,	0.04560810
1866409205.00300145,	0.02008956,	159.84750342,	0.05831173,	-0.05474183
1866414207.50425219,	-0.00563292,	-8.16916990,	0.03964157,	0.03923932
1866419210.00550270,	0.07749420,	81.26579591,	0.07840342,	0.01190563
1866424212.50675344,	0.04439598,	121.82436922,	0.05225095,	-0.02755282
1866429215.00800395,	-0.00810272,	-171.96552999,	0.05797232,	-0.05740328
1866434217.50925469,	0.06496989,	84.01726428,	0.06532570,	0.00680882
1866439220.01050520,	0.03298236,	98.23439871,	0.03332594,	-0.00477305
1866444222.51175594,	-0.00263689,	-175.20327145,	0.03153380,	-0.03142336
1866449225.01300645,	0.00685629,	173.13286699,	0.05734247,	-0.05693110
1866454227.51425719,	0.04519845,	74.12808664,	0.04698992,	0.01285117
1866459230.01550770,	0.00517777,	141.39158241,	0.00829778,	-0.00648413
1866464232.51675844,	-0.02984901,	-150.95402963,	0.06147956,	-0.05374730
1866469235.01800895,	0.03321682,	22.37521153,	0.08725874,	0.08068910
1866474237.51925969,	-0.02547510,	-61.81940677,	0.02890092,	0.01364852
1866479240.02051020,	0.04632587,	50.57371906,	0.05997324,	0.03808810
1866484242.52176094,	0.04063269,	45.21678255,	0.05724712,	0.04032638
1866489245.02301145,	0.00325523,	174.58591985,	0.03450058,	-0.03434667
1866494247.52426219,	-0.02664209,	-158.15043347,	0.07158564,	-0.06644323
1866499250.02551269,	-0.02148864,	-149.89564940,	0.04284220,	-0.03706336
1866504252.52676344,	0.01393937,	28.62346563,	0.02909786,	0.02554172
1866509255.02801394,	0.03710255,	65.86054766,	0.04065798,	0.01662744
1866514257.52926469,	-0.07976148,	-83.94267624,	0.08020931,	0.00846396
1866519260.03051519,	-0.02045527,	-66.79785946,	0.02225526,	0.00876804
1866524262.53176594,	0.04058844,	79.54873330,	0.04127318,	0.00748692
1866529265.03301644,	0.01265833,	159.56088220,	0.03624827,	-0.03396622
1866534267.53426719,	0.02962741,	36.35480581,	0.04998012,	0.04025207
1866539270.03551769,	0.05518920,	96.90474677,	0.05559239,	-0.00668327
1866544272.53676844,	0.06369679,	58.91383022,	0.07437810,	0.03840340
1866549275.03801894,	0.00051216,	1.04412637,	0.02810603,	0.02810136
1866554277.53926969,	0.02939960,	18.04255867,	0.09492213,	0.09025449
1866559280.04052019,	0.01630511,	129.69235974,	0.02118965,	-0.01353309
1866564282.54177093,	0.01336021,	33.94208891,	0.02392783,	0.01985058
1866569285.04302144,	0.04109591,	118.93974687,	0.04695983,	-0.02272337
1866574287.54427218,	0.00486527,	36.46497266,	0.00818612,	0.00658345
1866579290.04552269,	0.00856405,	27.54208283,	0.01852087,	0.01642193
1866584292.54677343,	-0.01346832,	-15.37575017,	0.05079547,	0.04897739
1866589295.04802394,	-0.04342427,	-114.52957353,	0.04773224,	-0.01981665
1866594297.54927468,	-0.01479482,	-30.58914320,	0.02907339,	0.02502750
1866599300.05052519,	0.04351208,	116.31231483,	0.04854140,	-0.02151665
1866604302.55177593,	0.04835881,	98.75794579,	0.04892931,	-0.00745000
1866609305.05302644,	0.04634168,	46.51142869,	0.06387448,	0.04395905
1866614307.55427718,	-0.00896797,	-159.65893770,	0.02579910,	-0.02419027
1866619310.05552769,	0.02002825,	108.05906244,	0.02106601,	-0.00653041
1866624312.55677843,	0.02873521,	121.36961685,	0.03365460,	-0.01751914
1866629315.05802894,	-0.04049676,	-63.87880992,	0.04510341,	0.01985773
1866634317.55927968,	-0.02544095,	-27.53422667,	0.05503382,	0.04880041
1866639320.06053019,	0.02512820,	134.98270276,	0.03552592,	-0.02511304
1866644322.56178093,	0.08787533,	103.26603738,	0.09028457,	-0.02071786
1866649325.06303143,	-0.03323506,	-45.96566968,	0.04622893,	0.03213323
1866654327.56428218,	0.00576397,	5.11754272,	0.06461907,	0.06436149
1866659330.06553268,	-0.02889472,	-54.78096219,	0.03536888,	0.02039737
1866664332.56678343,	-0.02033798,	-29.30972437,	0.04154589,	0.03622745
1866669335.06803393,	-0.01886729,	-31.30644950,	0.03631012,	0.03102338
1866674337.56928468,	0.04214170,	55.09136994,	0.05138820,	0.02940790
1866679340.07053518,	-0.00922390,	-15.90847570,	0.03365141,	0.03236259
1866684342.57178593,	0.00444045,	44.32734115,	0.00635479,	0.00454596
1866689345.07303643,	0.04461062,	64.08111897,	0.04959966,	0.02167992
1866694347.57428718,	-0.01455624,	-163.07092361,	0.04998919,	-0.04782296
1866699350.07553768,	0.04132800,	66.66450592,	0.04500975,	0.01782901
1866704352.57678842,	0.03530726,	97.13701365,	0.03558296,	-0.00442092
1866709355.07803893,	0.06000295,	89.25084183,	0.06000808,	0.00078460
1866714357.57928967,	0.00085889,	171.69558875,	0.00594663,	-0.00588428
1866719360.08054018,	-0.01432391,	-23.80025310,	0.03549482,	0.03247627
1866724362.58179092,	-0.00624313,	-10.08274698,	0.03566074,	0.03510999
1866729365.08304143,	-0.03544633,	-121.91295656,	0.04175796,	-0.02207452
1866734367.58429217,	-0.00571404,	-6.23575165,	0.05260597,	0.05229472
1866739370.08554268,	0.01768058,	150.19434761,	0.03557034,	-0.03086497
1866744372.58679342,	-0.03585151,	-106.00906907,	0.03729800,	-0.01028640
1866749375.08804393,	0.08704378,	75.37062309,	0.08996032,	0.02272087
1866754377.58929467,	0.08028938,	91.33738522,	0.08031126,	-0.00187444
1866759380.09054518,	0.00143407,	52.51566939,	0.00180722,	0.00109977
1866764382.59179592,	-0.00514245,	-172.86053019,	0.04137625,	-0.04105544
1866769385.09304643,	0.02061141,	18.39021105,	0.06533207,	0.06199555
1866774387.59429717,	-0.03185427,	-50.47207322,	0.04129868,	0.02628472
1866779390.09554768,	0.05675248,	60.30185370,	0.06533430,	0.03236861
1866784392.59679842,	0.00812231,	17.63687371,	0.02680778,	0.02554771
1866789395.09804892,	0.02411832,	98.56778727,	0.02439051,	-0.00363368
1866794397.59929967,	0.00409354,	11.28691143,	0.02091504,	0.02051053
1866799400.10055017,	-0.03536416,	-97.34210068,	0.03565651,	-0.00455667
1866804402.60180092,	0.04191338,	36.44685701,	0.07055210,	0.05675269
1866809405.10305142,	0.01998863,	25.34609223,	0.04669314,	0.04219839
1866814407.60430217,	-0.01205145,	-18.48894694,	0.03800261,	0.03604110
1866819410.10555267,	-0.02742718,	-136.39958544,	0.03977116,	-0.02880096
1866824412.60680342,	-0.01748274,	-137.46657659,	0.02586128,	-0.01905674
1866829415.10805392,	0.02859898,	75.80704304,	0.02949943,	0.00723291
1866834417.60930467,	0.03982258,	144.67528613,	0.06887223,	-0.05619204
1866839420.11055517,	0.01276529,	169.38678769,	0.06930954,	-0.06812385
1866844422.61180592,	0.03948858,	112.28250022,	0.04267534,	-0.01618136
1866849425.11305642,	0.06794339,	90.66936721,	0.06794803,	-0.00079380
1866854427.61430716,	0.05598024,	94.22677550,	0.05613292,	-0.00413723
1866859430.11555767,	-0.05009914,	-95.28109742,	0.05031271,	-0.00463089
1866864432.61680841,	-0.01574184,	-157.81943146,	0.04169728,	-0.03861163
1866869435.11805892,	0.00127446,	1.70508482,	0.04283189,	0.04281293
1866874437.61930966,	0.01757069,	107.49675758,	0.01842305,	-0.00553893
1866879440.12056017,	-0.01844209,	-29.42917992,	0.03753371,	0.03269050
1866884442.62181091,	0.05708909,	54.62153853,	0.07001828,	0.04053881
1866889445.12306142,	-0.02512593,	-130.44028160,	0.03301341,	-0.02141432
1866894447.62431216,	-0.02302800,	-148.60472585,	0.04420477,	-0.03773291
1866899450.12556267,	-0.02952681,	-28.23919749,	0.06240429,	0.05497693
1866904452.62681341,	0.04101990,	100.75675994,	0.04175358,	-0.00779289
1866909455.12806392,	-0.02149269,	-147.66954443,	0.04018816,	-0.03395810
1866914457.62931466,	-0.00538382,	-8.03351632,	0.03852403,	0.03814598
1866919460.13056517,	-0.06929762,	-96.00976339,	0.06968058,	-0.00729541
1866924462.63181591,	0.04010947,	145.70232696,	0.07118013,	-0.05880341
1866929465.13306642,	0.01757302,	151.07942733,	0.03633816,	-0.03180647
1866934467.63431716,	-0.00540647,	-5.00219157,	0.06200517,	0.06176901
1866939470.13556766,	-0.01462691,	-19.74224384,	0.04330187,	0.04075666
1866944472.63681841,	0.05944570,	117.27951799,	0.06688452,	-0.03065531
1866949475.13806915,	0.01162537,	66.43197118,	0.01268334,	0.00507128
1866954477.63931966,	-0.01696186,	-47.07824395,	0.02316294,	0.01577394
1866959480.14057040,	-0.00559691,	-135.61831839,	0.00800205,	-0.00571903
1866964482.64182091,	0.04652235,	80.67877753,	0.04714486,	0.00763602
1866969485.14307165,	-0.00569031,	-10.75226268,	0.03050078,	0.02996528
1866974487.64432216,	-0.00095819,	-9.64477698,	0.00571920,	0.00563836
1866979490.14557290,	0.03249171,	52.02217501,	0.04122012,	0.02536506
1866984492.64682341,	-0.04393836,	-108.95578900,	0.04645779,	-0.01509128
1866989495.14807415,	-0.00475961,	-168.95916978,	0.02485326,	-0.02439325
1866994497.64932466,	-0.02664936,	-31.23638712,	0.05139008,	0.04394032
1866999500.15057540,	-0.01382506,	-18.78832187,	0.04292528,	0.04063800
1867004502.65182590,	-0.02111373,	-150.11835421,	0.04237917,	-0.03674513
1867009505.15307665,	0.01186058,	149.53685534,	0.02339439,	-0.02016493
1867014507.65432715,	0.02771022,	141.03839426,	0.04406845,	-0.03426620
1867019510.15557790,	-0.02374271,	-26.90820609,	0.05246284,	0.04678283
1867024512.65682840,	-0.02866149,	-157.64718636,	0.07536372,	-0.06970086
1867029515.15807915,	-0.04160613,	-74.22068951,	0.04323540,	0.01175712
1867034517.65932965,	-0.00349100,	-5.68019449,	0.03527122,	0.03509803
1867039520.16058040,	-0.01660276,	-138.17025583,	0.02489470,	-0.01854978
1867044522.66183090,	0.00761899,	173.76757134,	0.07018101,	-0.06976622
1867049525.16308165,	-0.05103990,	-30.49065066,	0.10059151,	0.08668090
1867054527.66433215,	0.01617753,	165.81776341,	0.06602890,	-0.06401642
1867059530.16558289,	0.03018696,	139.63259620,	0.04660735,	-0.03551047
1867064532.66683340,	0.02037908,	76.00899314,	0.02100214,	0.00507768
1867069535.16808414,	-0.01467726,	-62.58895421,	0.01653354,	0.00761156
1867074537.66933465,	0.01657215,	19.40036901,	0.04989097,	0.04705819
1867079540.17058539,	0.02938424,	124.04655986,	0.03546325,	-0.01985468
1867084542.67183590,	-0.03760334,	-53.17430132,	0.04697701,	0.02815720
1867089545.17308664,	-0.00631642,	-171.37967579,	0.04214147,	-0.04166541
1867094547.67433715,	-0.00081569,	-177.17002728,	0.01652125,	-0.01650110
1867099550.17558789,	0.04005135,	142.76117407,	0.06618540,	-0.05269153
1867104552.67683840,	-0.04113606,	-99.76514878,	0.04174083,	-0.00707967
1867109555.17808914,	-0.00018946,	-179.64961959,	0.03098195,	-0.03098137
1867114557.67933965,	0.04643799,	89.71313116,	0.04643858,	0.00023251
1867119560.18059039,	0.02413806,	57.13819167,	0.02873641,	0.01559279
1867124562.68184090,	0.03715744,	59.63259330,	0.04306604,	0.02177174
1867129565.18309164,	0.00935806,	142.97734072,	0.01554157,	-0.01240835
1867134567.68434215,	0.00518230,	172.40177195,	0.03919283,	-0.03884870
1867139570.18559289,	0.03489985,	78.98242268,	0.03555518,	0.00679495
1867144572.68684339,	0.05342031,	80.06134381,	0.05423420,	0.00936048
1867149575.18809414,	0.03402814,	62.05135217,	0.03852091,	0.01805398
1867154577.68934464,	-0.01123658,	-16.75631027,	0.03897507,	0.03732017
1867159580.19059539,	0.00944460,	27.51902014,	0.02044094,	0.01812820
1867164582.69184589,	0.05007912,	43.89214502,	0.07223266,	0.05205419
1867169585.19309664,	0.06759367,	58.52081296,	0.07925809,	0.04138769
1867174587.69434714,	-0.00947548,	-159.26345381,	0.02676149,	-0.02502784
1867179590.19559789,	-0.05272982,	-103.98630857,	0.05434083,	-0.01313364
1867184592.69684839,	-0.00373882,	-172.75082448,	0.02962975,	-0.02939292
1867189595.19809914,	-0.03869039,	-155.91229220,	0.09479812,	-0.08654326
1867194597.69934964,	0.02248742,	23.03917161,	0.05745961,	0.05287649
1867199600.20060039,	0.00841255,	159.87428840,	0.02444932,	-0.02295644
1867204602.70185089,	-0.00292099,	-174.46753069,	0.03029761,	-0.03015648
1867209605.20310163,	0.05839679,	98.78449249,	0.05908993,	-0.00902412
1867214607.70435214,	0.04988462,	61.68465893,	0.05666450,	0.02687733
1867219610.20560288,	0.01487079,	149.09096221,	0.02894972,	-0.02483839
1867224612.70685339,	0.00017463,	0.19874279,	0.05034430,	0.05034400
1867229615.20810413,	0.05848560,	81.52447211,	0.05913138,	0.00871520
1867234617.70935464,	0.06182486,	122.23056532,	0.07308691,	-0.03897927
1867239620.21060538,	0.06132590,	61.62894991,	0.06969734,	0.03311876
1867244622.71185589,	-0.01608232,	-137.72242881,	0.02390630,	-0.01768814
1867249625.21310663,	0.00188013,	1.25116044,	0.08610592,	0.08608539
1867254627.71435714,	-0.02315149,	-60.69413757,	0.02654929,	0.01299513
1867259630.21560788,	0.03525247,	38.82229592,	0.05623237,	0.04381030
1867264632.71685839,	0.03430707,	137.80269717,	0.05107608,	-0.03783901
1867269635.21810913,	0.02936708,	25.92144776,	0.06718026,	0.06042154
1867274637.71935964,	0.00244614,	3.35903729,	0.04174829,	0.04167657
1867279640.22061038,	0.00770112,	167.25849312,	0.03491737,	-0.03405753
1867284642.72186088,	0.02451690,	26.10242810,	0.05572312,	0.05003986
1867289645.22311163,	0.03881417,	39.27345529,	0.06131565,	0.04746650
1867294647.72436213,	0.06621102,	90.58845828,	0.06621451,	-0.00068005
1867299650.22561288,	0.04332524,	136.37914546,	0.06280084,	-0.04546284
1867304652.72686338,	-0.01283674,	-66.82535532,	0.01396346,	0.00549511
1867309655.22811413,	0.03283993,	48.51849854,	0.04383510,	0.02903542
1867314657.72936463,	0.01198797,	153.14166848,	0.02653462,	-0.02367223
1867319660.23061538,	-0.06583307,	-98.85907845,	0.06662793,	-0.01026102
1867324662.73186588,	0.02298757,	37.73040284,	0.03756465,	0.02970984
1867329665.23311663,	0.05670479,	140.29540167,	0.08876356,	-0.06829009
1867334667.73436713,	-0.02286542,	-17.88000672,	0.07447425,	0.07087726
1867339670.23561788,	0.04267395,	75.58665663,	0.04406075,	0.01096740
1867344672.73686838,	0.02492118,	26.09449243,	0.05665800,	0.05088285
1867349675.23811912,	0.04929417,	78.19583730,	0.05035913,	0.01030183
1867354677.73936963,	-0.00708189,	-14.75112229,	0.02781349,	0.02689678
1867359680.24062037,	0.00929237,	37.75356787,	0.01517700,	0.01199971
1867364682.74187088,	0.03729813,	32.17035628,	0.07005154,	0.05929644
1867369685.24312162,	-0.04018479,	-42.54438488,	0.05943079,	0.04378586
1867374687.74437213,	0.00303026,	178.13290141,	0.09300638,	-0.09295700
1867379690.24562287,	0.04250737,	55.30170754,	0.05170201,	0.02943163
1867384692.74687338,	-0.02843075,	-27.09986429,	0.06241071,	0.05555888
1867389695.24812412,	-0.00312105,	-98.90143630,	0.00315910,	-0.00048882
1867394697.74937463,	0.01168586,	9.26482471,	0.07258390,	0.07163703
1867399700.25062537,	-0.00608629,	-7.80153589,	0.04483716,	0.04442216
1867404702.75187588,	0.01590448,	94.52654016,	0.01595424,	-0.00125912
1867409705.25312662,	-0.03755428,	-23.32167508,	0.09485968,	0.08710933
1867414707.75437713,	0.04717649,	72.13710777,	0.04956590,	0.01520386
1867419710.25562787,	0.06368022,	75.61652378,	0.06574088,	0.01633073
1867424712.75687838,	-0.01086376,	-124.06073302,	0.01311344,	-0.00734446
1867429715.25812912,	-0.03182632,	-30.49777055,	0.06271137,	0.05403518
1867434717.75937962,	0.03722784,	60.70089937,	0.04268871,	0.02089052
1867439720.26063037,	0.03727539,	44.95687185,	0.05275508,	0.03733154
1867444722.76188087,	-0.06028543,	-97.55399401,	0.06081320,	-0.00799453
1867449725.26313162,	0.03821111,	129.70917342,	0.04967015,	-0.03173381
1867454727.76438212,	-0.01302056,	-46.57630330,	0.01792748,	0.01232314
1867459730.26563287,	0.03640448,	45.81248960,	0.05076890,	0.03538637
1867464732.76688337,	0.00941700,	14.12965280,	0.03857580,	0.03740872
1867469735.26813412,	-0.01725774,	-159.96617009,	0.05037654,	-0.04732829
1867474737.76938462,	0.04865091,	78.87393863,	0.04958282,	0.00956791
1867479740.27063537,	0.04823022,	91.90510046,	0.04825690,	-0.00160426
1867484742.77188587,	0.01860109,	112.34831775,	0.02011169,	-0.00764719
1867489745.27313662,	-0.01160070,	-19.84019603,	0.03418025,	0.03215140
1867494747.77438712,	0.02607390,	140.72810334,	0.04119091,	-0.03188798
1867499750.27563786,	0.05803824,	48.56088156,	0.07741948,	0.05123806
1867504752.77688837,	-0.03506738,	-47.74234752,	0.04738013,	0.03186151
1867509755.27813911,	-0.04158768,	-34.34321793,	0.07371755,	0.06086659
1867514757.77938962,	0.05542377,	57.67600039,	0.06558732,	0.03506996
1867519760.28064036,	-0.02076040,	-119.05974807,	0.02375023,	-0.01153599
1867524762.78189087,	-0.01615718,	-18.99766517,	0.04963351,	0.04693006
1867529765.28314161,	-0.03401696,	-35.30807738,	0.05885565,	0.04802952
1867534767.78439212,	0.04639662,	30.86186108,	0.09044706,	0.07764035
1867539770.28564286,	-0.00006991,	-0.66051829,	0.00606452,	0.00606412
1867544772.78689337,	0.04143309,	122.46879839,	0.04910973,	-0.02636408
1867549775.28814411,	-0.02085582,	-88.29739056,	0.02086503,	0.00061994
1867554777.78939462,	-0.02293974,	-78.42298936,	0.02341612,	0.00469926
1867559780.29064536,	0.02693826,	33.41594394,	0.04891523,	0.04082928
1867564782.79189587,	0.02521601,	29.79859915,	0.05074127,	0.04403213
1867569785.29314661,	0.08283973,	48.98159755,	0.10979439,	0.07205821
1867574787.79439712,	-0.04710785,	-63.63561034,	0.05257644,	0.02334806
1867579790.29564786,	-0.04777268,	-48.70334355,	0.06358646,	0.04196438
1867584792.79689836,	-0.03592853,	-143.48433085,	0.06037977,	-0.04852686
1867589795.29814911,	0.01775175,	163.21962008,	0.06148774,	-0.05886949
1867594797.79939961,	-0.00204243,	-177.44758502,	0.04586291,	-0.04581741
1867599800.30065036,	0.00055230,	1.07813748,	0.02935273,	0.02934753
1867604802.80190086,	-0.01782922,	-67.11674451,	0.01935226,	0.00752522
1867609805.30315161,	0.01260316,	104.56698184,	0.01302175,	-0.00327512
1867614807.80440211,	0.02327177,	44.93010249,	0.03295148,	0.02332862
1867619810.30565286,	-0.04219222,	-78.87086935,	0.04300087,	0.00830006
1867624812.80690336,	-0.01306802,	-120.54523019,	0.01517370,	-0.00771156
1867629815.30815411,	-0.03321819,	-101.23247738,	0.03386691,	-0.00659695
1867634817.80940461,	0.05319421,	84.84193526,	0.05341050,	0.00480180
1867639820.31065535,	0.02982195,	119.39987398,	0.03423030,	-0.01680372
1867644822.81190586,	-0.03614618,	-46.04329816,	0.05021248,	0.03485321
1867649825.31315660,	0.04853211,	103.70717349,	0.04995485,	-0.01183729
1867654827.81440711,	0.01220487,	141.33116810,	0.01953348,	-0.01525116
1867659830.31565785,	0.01505822,	41.08825815,	0.02291196,	0.01726870
1867664832.81690836,	-0.00123777,	-3.49107855,	0.02032699,	0.02028927
1867669835.31815910,	-0.02472010,	-72.97274185,	0.02585336,	0.00757055
1867674837.81940961,	0.01836302,	130.20741108,	0.02404441,	-0.01552203
1867679840.32066035,	-0.02015569,	-70.76451379,	0.02134747,	0.00703296
1867684842.82191086,	-0.05988525,	-54.65400959,	0.07341816,	0.04247333
1867689845.32316160,	0.04596685,	85.99040951,	0.04607964,	0.00322205
1867694847.82441211,	0.03153720,	103.48355562,	0.03243110,	-0.00756184
1867699850.32566285,	0.06451225,	120.64404736,	0.07498368,	-0.03821941
1867704852.82691336,	0.06115901,	112.25642711,	0.06608227,	-0.02502882
1867709855.32816410,	0.02329988,	86.00239567,	0.02335671,	0.00162831
1867714857.82941461,	0.02926814,	88.84785278,	0.02927406,	0.00058863
1867719860.33066535,	0.00413256,	3.65894756,	0.06475618,	0.06462418
1867724862.83191585,	0.05580914,	94.86049846,	0.05601056,	-0.00474577
1867729865.33316660,	0.03712575,	119.31341798,	0.04257761,	-0.02084543
1867734867.83441710,	-0.07731419,	-76.09731168,	0.07964745,	0.01913718
1867739870.33566785,	-0.00466695,	-158.33872969,	0.01264350,	-0.01175065
1867744872.83691835,	0.03601218,	81.27722438,	0.03643358,	0.00552529
1867749875.33816910,	0.03963418,	81.42179930,	0.04008258,	0.00597868
1867754877.83941960,	-0.02345053,	-165.52698038,	0.09383060,	-0.09085292
1867759880.34067035,	-0.01150711,	-75.89413995,	0.01186487,	0.00289164
1867764882.84192085,	-0.01496039,	-76.93808200,	0.01535775,	0.00347091
1867769885.34317160,	-0.00946961,	-22.48490762,	0.02476102,	0.02287870
1867774887.84442210,	0.00355346,	2.23959657,	0.09093166,	0.09086220
1867779890.34567285,	-0.00913715,	-153.72841667,	0.02064303,	-0.01851073
1867784892.84692335,	-0.01554138,	-136.75552449,	0.02268441,	-0.01652416
1867789895.34817409,	-0.01586573,	-113.76905458,	0.01733623,	-0.00698739
1867794897.84942460,	-0.00915635,	-160.05199788,	0.02683832,	-0.02522809
1867799900.35067534,	-0.01688083,	-139.24430377,	0.02585772,	-0.01958723
1867804902.85192585,	0.00361996,	133.20890962,	0.00496659,	-0.00340042
1867809905.35317659,	0.00570252,	167.15213641,	0.02564509,	-0.02500304
1867814907.85442710,	0.05469488,	70.54644856,	0.05800636,	0.01931859
1867819910.35567784,	-0.02640453,	-159.57199315,	0.07565114,	-0.07089355
1867824912.85692835,	-0.00719404,	-131.97778982,	0.00967716,	-0.00647250
1867829915.35817909,	0.01645252,	29.26486302,	0.03365574,	0.02936023
1867834917.85942960,	0.01039681,	165.73686255,	0.04219903,	-0.04089823
1867839920.36068034,	-0.01375304,	-154.82537125,	0.03233130,	-0.02926033
1867844922.86193085,	-0.03017607,	-145.73108545,	0.05359129,	-0.04428805
1867849925.36318159,	-0.00424904,	-97.95141864,	0.00429029,	-0.00059349
1867854927.86443233,	0.02014908,	106.62231512,	0.02102781,	-0.00601525
1867859930.36568284,	-0.00064443,	-178.06096805,	0.01904558,	-0.01903467
1867864932.86693358,	0.03239840,	79.00356951,	0.03300439,	0.00629552
1867869935.36818409,	-0.01516063,	-126.17168764,	0.01878054,	-0.01108440
1867874937.86943483,	0.03166127,	77.87986698,	0.03238311,	0.00679923
1867879940.37068534,	0.00557802,	78.58925761,	0.00569050,	0.00112581
1867884942.87193608,	0.02075561,	152.75951705,	0.04534503,	-0.04031596
1867889945.37318659,	-0.00537437,	-56.93349413,	0.00641304,	0.00349903
1867894947.87443733,	0.01785271,	19.95822180,	0.05230263,	0.04916143
1867899950.37568784,	-0.03734617,	-104.44906973,	0.03856602,	-0.00962297
1867904952.87693858,	-0.02053275,	-147.00007716,	0.03769982,	-0.03161776
1867909955.37818909,	-0.01904029,	-77.26153255,	0.01952076,	0.00430435
1867914957.87943983,	-0.00584663,	-11.81946361,	0.02854402,	0.02793882
1867919960.38069034,	-0.03936409,	-134.47026002,	0.05516158,	-0.03864284
1867924962.88194108,	0.04250733,	84.99046914,	0.04267032,	0.00372603
1867929965.38319158,	-0.00771018,	-12.91424181,	0.03449861,	0.03362599
1867934967.88444233,	-0.00859947,	-12.81477292,	0.03877128,	0.03780557
1867939970.38569283,	0.00739947,	5.05233783,	0.08402215,	0.08369569
1867944972.88694358,	0.01508829,	156.57615685,	0.03795511,	-0.03482721
1867949975.38819408,	0.01501648,	10.71879597,	0.08073855,	0.07932981
1867954977.88944483,	-0.00239110,	-175.19601814,	0.02855140,	-0.02845110
1867959980.39069533,	-0.00078356,	-4.53995778,	0.00989920,	0.00986814
1867964982.89194608,	0.02336489,	101.68030084,	0.02385895,	-0.00483026
1867969985.39319658,	0.03491808,	140.63329105,	0.05505140,	-0.04256036
1867974987.89444733,	0.04766333,	56.11274027,	0.05741627,	0.03201305
1867979990.39569783,	-0.03337796,	-105.28343355,	0.03460169,	-0.00912080
1867984992.89694858,	-0.00985630,	-12.08203523,	0.04708902,	0.04604595
1867989995.39819908,	-0.04810378,	-131.54359468,	0.06427109,	-0.04262393
1867994997.89944982,	0.04342549,	67.87610425,	0.04687697,	0.01765436
1868000000.40070033,	0.04107125,	59.70636214,	0.04756636,	0.02399398
1868005002.90195107,	-0.00709255,	-174.18974845,	0.07006069,	-0.06970076
1868010005.40320158,	0.00079864,	175.94406127,	0.01129132,	-0.01126304
1868015007.90445232,	0.00341963,	8.22020167,	0.02391718,	0.02367146
1868020010.40570283,	0.00654644,	141.32584604,	0.01047613,	-0.00817885
1868025012.90695357,	0.02625720,	62.50140113,	0.02960152,	0.01366782
1868030015.40820408,	-0.05884090,	-86.01387456,	0.05898359,	0.00410024
1868035017.90945482,	0.03767541,	34.70690197,	0.06616935,	0.05439620
1868040020.41070533,	-0.00942819,	-21.95145053,	0.02522116,	0.02339265
1868045022.91195607,	0.01606831,	41.77465750,	0.02411925,	0.01798743
1868050025.41320658,	0.00072631,	1.77132915,	0.02349702,	0.02348579
1868055027.91445732,	0.02529674,	102.84665652,	0.02594621,	-0.00576895
1868060030.41570783,	0.06532790,	79.42453377,	0.06645673,	0.01219683
1868065032.91695857,	-0.00717251,	-132.31160568,	0.00969920,	-0.00652914
1868070035.41820908,	0.04617883,	38.44024739,	0.07427854,	0.05817918
1868075037.91945982,	-0.05329233,	-41.14711297,	0.08099204,	0.06098883
1868080040.42071032,	-0.04857106,	-69.26020233,	0.05193665,	0.01839204
1868085042.92196107,	0.00268687,	3.90450424,	0.03945835,	0.03936677
1868090045.42321157,	0.05263118,	114.66938986,	0.05791721,	-0.02417358
1868095047.92446232,	0.00321305,	174.94517395,	0.03646678,	-0.03632496
1868100050.42571282,	0.06295785,	116.50259845,	0.07035072,	-0.03139319
1868105052.92696357,	0.05695660,	50.34583065,	0.07397823,	0.04720937
1868110055.42821407,	0.02902480,	114.21653303,	0.03182537,	-0.01305433
1868115057.92946482,	-0.00778951,	-136.72858803,	0.01136399,	-0.00827429
1868120060.43071532,	0.03466668,	72.70876529,	0.03630756,	0.01079165
1868125062.93196607,	-0.02748830,	-103.62416867,	0.02828417,	-0.00666240
1868130065.43321657,	-0.02510119,	-77.00699378,	0.02576073,	0.00579184
1868135067.93446732,	-0.02303422,	-27.02529171,	0.05069332,	0.04515792
1868140070.43571782,	-0.05315385,	-47.66132189,	0.07190954,	0.04843191
