Frequency,	Imag,	phase,	LinMag,	Real
1889852177.65932965,	-0.00116057,	-3.47188005,	0.01916432,	0.01912915
1889855179.16007996,	0.05153852,	70.16811707,	0.05478787,	0.01858741
1889858180.66083050,	0.10818190,	58.92412999,	0.12630923,	0.06519737
1889861182.16158080,	0.01955606,	15.08089639,	0.07516283,	0.07257418
1889864183.66233110,	0.06715635,	33.12550162,	0.12289012,	0.10291748
1889867185.16308165,	0.09586364,	81.68174363,	0.09688287,	0.01401619
1889870186.66383195,	0.05503916,	54.71919811,	0.06742258,	0.03894221
1889873188.16458225,	0.06951486,	59.22341645,	0.08090941,	0.04140068
1889876189.66533256,	0.02080560,	15.82983634,	0.07627211,	0.07337958
1889879191.16608310,	0.09032539,	37.50453752,	0.14836036,	0.11769503
1889882192.66683340,	-0.01465285,	-6.15475466,	0.13666882,	0.13588105
1889885194.16758370,	0.00129233,	5.35558870,	0.01384588,	0.01378543
1889888195.66833425,	0.05865607,	130.81434944,	0.07750216,	-0.05065620
1889891197.16908455,	-0.02047097,	-10.65836795,	0.11068228,	0.10877272
1889894198.66983485,	0.05942987,	120.48206752,	0.06896113,	-0.03498182
1889897200.17058539,	-0.01978314,	-12.13978021,	0.09407220,	0.09196851
1889900201.67133570,	0.07232386,	60.14278494,	0.08339267,	0.04151623
1889903203.17208600,	0.04694567,	47.33284412,	0.06384532,	0.04327042
1889906204.67283630,	0.01261007,	13.39715570,	0.05442420,	0.05294317
1889909206.17358684,	-0.03941162,	-45.66176871,	0.05510369,	0.03851157
1889912207.67433715,	-0.00387623,	-164.43696625,	0.01444746,	-0.01391776
1889915209.17508745,	-0.02087955,	-31.82387175,	0.03959635,	0.03364395
1889918210.67583799,	0.02809117,	16.99679559,	0.09609790,	0.09190045
1889921212.17658830,	0.03585116,	24.13980408,	0.08766325,	0.07999712
1889924213.67733860,	0.13117570,	54.48723947,	0.16115224,	0.09361080
1889927215.17808914,	0.00742423,	4.26092717,	0.09992417,	0.09964798
1889930216.67883944,	-0.00573097,	-40.07453895,	0.00890201,	0.00681189
1889933218.17958975,	0.10145088,	49.71839994,	0.13298476,	0.08598061
1889936219.68034005,	0.19923314,	116.93020343,	0.22346605,	-0.10120884
1889939221.18109059,	0.03406579,	146.51884202,	0.06175113,	-0.05150459
1889942222.68184090,	0.10986262,	63.32845241,	0.12294461,	0.05518680
1889945224.18259120,	0.04656206,	39.10838808,	0.07381553,	0.05727746
1889948225.68334174,	0.04425551,	101.00332217,	0.04508433,	-0.00860506
1889951227.18409204,	0.15734458,	77.52943601,	0.16114650,	0.03479765
1889954228.68484235,	-0.04287999,	-33.28869450,	0.07812585,	0.06530663
1889957230.18559289,	-0.03545846,	-45.88283553,	0.04939070,	0.03438224
1889960231.68634319,	0.15419339,	71.58240945,	0.16251770,	0.05134590
1889963233.18709350,	0.02548821,	162.85093912,	0.08644212,	-0.08259898
1889966234.68784404,	0.09012501,	59.58506697,	0.10450709,	0.05290761
1889969236.18859434,	0.08550902,	41.78959646,	0.12831541,	0.09567159
1889972237.68934464,	0.07256851,	41.97087005,	0.10851323,	0.08067795
1889975239.19009495,	0.02615131,	34.49791484,	0.04617304,	0.03805336
1889978240.69084549,	0.11786034,	62.59340642,	0.13276113,	0.06111021
1889981242.19159579,	0.08453521,	44.31955059,	0.12099630,	0.08656733
1889984243.69234610,	0.03842517,	152.43506573,	0.08303592,	-0.07361026
1889987245.19309664,	0.14003153,	84.60958264,	0.14065355,	0.01321325
1889990246.69384694,	-0.06833609,	-63.18965711,	0.07656667,	0.03453453
1889993248.19459724,	0.04562585,	58.30287501,	0.05362464,	0.02817594
1889996249.69534779,	-0.00571641,	-1.74970671,	0.18721826,	0.18713097
1889999251.19609809,	0.06684460,	29.63407359,	0.13518739,	0.11750502
1890002252.69684839,	-0.01944752,	-100.87864668,	0.01980340,	-0.00373749
1890005254.19759870,	0.02034901,	161.07673155,	0.06274718,	-0.05935593
1890008255.69834924,	0.04352925,	102.39937067,	0.04456884,	-0.00957003
1890011257.19909954,	0.01489800,	6.11651240,	0.13982089,	0.13902493
1890014258.69984984,	0.05391378,	57.59172653,	0.06385993,	0.03422565
1890017260.20060039,	0.07859761,	61.34179767,	0.08957030,	0.04295644
1890020261.70135069,	-0.02711840,	-33.72160276,	0.04884807,	0.04062913
1890023263.20210099,	0.04284365,	18.03245916,	0.13840369,	0.13160548
1890026264.70285153,	-0.02153612,	-19.11105384,	0.06577921,	0.06215383
1890029266.20360184,	0.04311829,	116.22069871,	0.04806414,	-0.02123618
1890032267.70435214,	-0.02514745,	-48.40385609,	0.03362666,	0.02232393
1890035269.20510244,	0.09795425,	96.82070726,	0.09865245,	-0.01171624
1890038270.70585298,	0.10544495,	42.15566802,	0.15711150,	0.11647055
1890041272.20660329,	0.05608784,	114.20217183,	0.06149277,	-0.02520943
1890044273.70735359,	-0.07698973,	-98.82258617,	0.07791158,	-0.01194972
1890047275.20810413,	0.10895423,	102.59901423,	0.11164252,	-0.02435219
1890050276.70885444,	0.10225695,	65.77273099,	0.11213308,	0.04601461
1890053278.20960474,	0.04874698,	35.18955728,	0.08458856,	0.06913000
1890056279.71035528,	0.09103849,	32.24693951,	0.17062166,	0.14430435
1890059281.21110558,	0.04555614,	92.76017777,	0.04560905,	-0.00219633
1890062282.71185589,	-0.04721451,	-38.07456937,	0.07656160,	0.06026997
1890065284.21260619,	0.06680506,	59.79213350,	0.07730226,	0.03889375
1890068285.71335673,	0.06214876,	65.73167322,	0.06817318,	0.02801989
1890071287.21410704,	-0.02671751,	-55.84711221,	0.03228536,	0.01812510
1890074288.71485734,	0.04990624,	19.05698735,	0.15284824,	0.14447129
1890077290.21560788,	0.02378200,	9.45893329,	0.14471161,	0.14274406
1890080291.71635818,	0.02335820,	80.58880362,	0.02367688,	0.00387161
1890083293.21710849,	-0.09670398,	-72.05549907,	0.10164863,	0.03131750
1890086294.71785903,	0.13438734,	74.51725645,	0.13944778,	0.03722532
1890089296.21860933,	0.05229038,	106.20475891,	0.05445380,	-0.01519647
1890092297.71935964,	0.01630152,	16.73604462,	0.05660976,	0.05421186
1890095299.22010994,	-0.01197213,	-95.96852116,	0.01203738,	-0.00125167
1890098300.72086048,	0.13204105,	99.37087691,	0.13382697,	-0.02179031
1890101302.22161078,	-0.01342095,	-7.64869589,	0.10083453,	0.09993738
1890104303.72236109,	0.06458266,	86.55159862,	0.06469981,	0.00389167
1890107305.22311163,	-0.03178896,	-30.13400980,	0.06332157,	0.05476389
1890110306.72386193,	0.06932887,	46.33709824,	0.09583563,	0.06616627
1890113308.22461224,	0.06074655,	138.43371149,	0.09155663,	-0.06850163
1890116309.72536278,	0.02248123,	20.57001715,	0.06398498,	0.05990552
1890119311.22611308,	-0.01001330,	-161.93959936,	0.03229894,	-0.03070758
1890122312.72686338,	0.03914505,	30.39260430,	0.07737363,	0.06674086
1890125314.22761393,	0.07361018,	36.91865092,	0.12254464,	0.09797312
1890128315.72836423,	0.07663317,	59.49741197,	0.08894222,	0.04514505
1890131317.22911453,	0.03269113,	22.13189703,	0.08677372,	0.08038015
1890134318.72986484,	0.12489584,	113.75634565,	0.13645839,	-0.05497200
1890137320.23061538,	0.05753785,	147.89181799,	0.10825162,	-0.09169410
1890140321.73136568,	-0.04153774,	-33.71101975,	0.07484218,	0.06225727
1890143323.23211598,	0.01827376,	23.80344497,	0.04527688,	0.04142542
1890146324.73286653,	0.12024257,	97.87729524,	0.12138801,	-0.01663647
1890149326.23361683,	0.00778179,	45.35835377,	0.01093692,	0.00768505
1890152327.73436713,	0.05655560,	36.26687674,	0.09560623,	0.07708447
1890155329.23511767,	0.14818105,	78.03686463,	0.15147082,	0.03139722
1890158330.73586798,	0.00863985,	6.29487600,	0.07879810,	0.07832301
1890161332.23661828,	0.00353277,	2.25200723,	0.08990430,	0.08983486
1890164333.73736858,	0.03668913,	49.15889668,	0.04849684,	0.03171517
1890167335.23811912,	0.02771594,	15.93961311,	0.10092321,	0.09704288
1890170336.73886943,	0.02549420,	41.07671662,	0.03879988,	0.02924853
1890173338.23961973,	0.11160190,	40.85454406,	0.17060834,	0.12904349
1890176339.74037027,	-0.02212800,	-18.62845172,	0.06927342,	0.06564417
1890179341.24112058,	-0.01520883,	-8.86974308,	0.09863782,	0.09745825
1890182342.74187088,	-0.10840856,	-56.96957369,	0.12930699,	0.07048322
1890185344.24262142,	0.02388734,	70.86975990,	0.02528360,	0.00828585
1890188345.74337172,	0.01471180,	169.54725689,	0.08109049,	-0.07974479
1890191347.24412203,	-0.00799172,	-166.16161999,	0.03341245,	-0.03244263
1890194348.74487233,	0.03317775,	26.80379003,	0.07357521,	0.06566999
1890197350.24562287,	-0.06545041,	-45.46767112,	0.09181449,	0.06439057
1890200351.74637318,	0.05720788,	62.12004635,	0.06471998,	0.03026439
1890203353.24712348,	-0.02948351,	-144.82517409,	0.05118014,	-0.04183455
1890206354.74787402,	0.05954473,	136.93849964,	0.08720887,	-0.06371665
1890209356.24862432,	0.00883065,	6.36804391,	0.07961663,	0.07912539
1890212357.74937463,	0.17182468,	84.48126746,	0.17262483,	0.01660153
1890215359.25012517,	-0.04659935,	-156.50539970,	0.11688919,	-0.10719880
1890218360.75087547,	0.02500909,	25.40789102,	0.05828817,	0.05265031
1890221362.25162578,	0.09990540,	81.36793029,	0.10105004,	0.01516647
1890224363.75237608,	-0.00464668,	-2.84527667,	0.09360948,	0.09349408
1890227365.25312662,	0.09979063,	35.16782355,	0.17325564,	0.14163102
1890230366.75387692,	-0.00716609,	-8.84848199,	0.04658690,	0.04603245
1890233368.25462723,	0.09156294,	39.49523552,	0.14396371,	0.11109355
1890236369.75537777,	0.04972901,	71.86538815,	0.05232826,	0.01628720
1890239371.25612807,	0.05229302,	36.72209420,	0.08745614,	0.07010004
1890242372.75687838,	0.06815897,	128.19668160,	0.08672808,	-0.05362943
1890245374.25762892,	0.05198215,	25.19882452,	0.12209239,	0.11047357
1890248375.75837922,	0.01118448,	155.63783092,	0.02711370,	-0.02469939
1890251377.25912952,	0.10995162,	76.53283156,	0.11306038,	0.02633042
1890254378.75987983,	0.01741390,	154.92606891,	0.04109113,	-0.03721877
1890257380.26063037,	-0.00578063,	-176.91290621,	0.10733920,	-0.10718343
1890260381.76138067,	-0.05654429,	-41.89834455,	0.08467108,	0.06302330
1890263383.26213098,	0.00398896,	2.84224200,	0.08044510,	0.08034614
1890266384.76288152,	0.08871543,	38.80253155,	0.14157359,	0.11032975
1890269386.26363182,	0.05005321,	41.45898948,	0.07559951,	0.05665652
1890272387.76438212,	0.06489739,	34.71591192,	0.11395346,	0.09366814
1890275389.26513267,	0.06579687,	79.59119937,	0.06689776,	0.01208643
1890278390.76588297,	0.05930965,	60.54814510,	0.06811179,	0.03349002
1890281392.26663327,	0.05224115,	117.21716827,	0.05874549,	-0.02686810
1890284393.76738357,	0.06061343,	110.04437444,	0.06452167,	-0.02211466
1890287395.26813412,	0.04091949,	118.11087494,	0.04639201,	-0.02185895
1890290396.76888442,	0.02801372,	74.42845787,	0.02908111,	0.00780657
1890293398.26963472,	-0.00392233,	-138.31092589,	0.00589746,	-0.00440402
1890296399.77038526,	0.06225531,	86.59427748,	0.06236545,	0.00370489
1890299401.27113557,	-0.04207822,	-50.95872099,	0.05417618,	0.03412450
1890302402.77188587,	0.04654781,	47.74878472,	0.06288512,	0.04228286
1890305404.27263641,	-0.03315487,	-27.47152012,	0.07187150,	0.06376728
1890308405.77338672,	0.08096953,	83.96454436,	0.08142084,	0.00856090
1890311407.27413702,	0.06517515,	111.84028155,	0.07021485,	-0.02612136
1890314408.77488756,	0.05829054,	47.93388990,	0.07851929,	0.05260695
1890317410.27563786,	-0.01920052,	-81.25238669,	0.01942650,	0.00295442
1890320411.77638817,	0.03294924,	85.50536705,	0.03305088,	0.00259006
1890323413.27713847,	-0.09901228,	-40.40934998,	0.15273917,	0.11630058
1890326414.77788901,	0.08570454,	51.85877785,	0.10897080,	0.06730057
1890329416.27863932,	-0.03379833,	-85.61062918,	0.03389776,	0.00259433
1890332417.77938962,	0.13324286,	85.69174861,	0.13362043,	0.01003788
1890335419.28014016,	0.01875007,	27.08688061,	0.04117808,	0.03666155
1890338420.78089046,	0.05564407,	80.12597437,	0.05648070,	0.00968545
1890341422.28164077,	-0.01997646,	-56.79319090,	0.02387532,	0.01307562
1890344423.78239131,	0.07219784,	48.37316567,	0.09658741,	0.06416073
1890347425.28314161,	0.03195602,	117.93917160,	0.03617204,	-0.01694783
1890350426.78389192,	0.01333014,	168.89470334,	0.06920696,	-0.06791105
1890353428.28464222,	0.02557632,	22.39941802,	0.06711871,	0.06205460
1890356429.78539276,	-0.02578022,	-23.70329437,	0.06412984,	0.05871981
1890359431.28614306,	-0.07870195,	-62.67132583,	0.08858966,	0.04067100
1890362432.78689337,	0.01550052,	12.06238901,	0.07417344,	0.07253574
1890365434.28764391,	-0.00325364,	-1.37510522,	0.13558050,	0.13554145
1890368435.78839421,	0.08443867,	42.08658833,	0.12598030,	0.09349411
1890371437.28914452,	0.07925145,	63.91647478,	0.08823814,	0.03879663
1890374438.78989506,	0.06500049,	33.32615398,	0.11831085,	0.09885542
1890377440.29064536,	0.05563239,	37.59509927,	0.09118907,	0.07225291
1890380441.79139566,	0.07958122,	57.34523724,	0.09452157,	0.05100155
1890383443.29214597,	-0.00626900,	-174.93894026,	0.07106309,	-0.07078603
1890386444.79289651,	-0.04156692,	-18.17651137,	0.13325062,	0.12660141
1890389446.29364681,	0.02528683,	27.36359087,	0.05501496,	0.04885921
1890392447.79439712,	-0.02110889,	-164.45862854,	0.07878389,	-0.07590333
1890395449.29514766,	-0.09556717,	-49.71767055,	0.12527357,	0.08099619
1890398450.79589796,	0.00762734,	68.64002969,	0.00818990,	0.00298298
1890401452.29664826,	0.06575762,	130.94591287,	0.08705830,	-0.05705333
1890404453.79739880,	0.04622767,	38.24993746,	0.07466998,	0.05863965
1890407455.29814911,	-0.03813754,	-38.14378802,	0.06174748,	0.04856212
1890410456.79889941,	0.08555015,	76.41505319,	0.08801250,	0.02067297
1890413458.29964971,	0.16185850,	98.77928206,	0.16377737,	-0.02499709
1890416459.80040026,	0.08784422,	80.74761570,	0.08900217,	0.01431009
1890419461.30115056,	0.11627008,	53.69351123,	0.14428052,	0.08542914
1890422462.80190086,	0.07311083,	58.25764352,	0.08597001,	0.04522886
1890425464.30265140,	0.02189726,	32.80487392,	0.04041728,	0.03397156
1890428465.80340171,	-0.01604486,	-11.35231930,	0.08151154,	0.07991680
1890431467.30415201,	0.03478102,	20.84303518,	0.09775194,	0.09135492
1890434468.80490255,	0.11264449,	93.27283214,	0.11282851,	-0.00644145
1890437470.30565286,	0.03985992,	112.34099958,	0.04309469,	-0.01638107
1890440471.80640316,	0.04732142,	32.01861248,	0.08925290,	0.07567538
1890443473.30715346,	0.06775399,	134.38547764,	0.09480723,	-0.06631597
1890446474.80790400,	0.09592790,	38.00218024,	0.15580515,	0.12277249
1890449476.30865431,	0.03390943,	40.14866363,	0.05259127,	0.04019940
1890452477.80940461,	0.01287646,	7.96524662,	0.09292228,	0.09202579
1890455479.31015515,	-0.01021256,	-8.75469667,	0.06709767,	0.06631592
1890458480.81090546,	0.03433822,	34.97485311,	0.05990442,	0.04908590
1890461482.31165576,	0.09788959,	120.53312462,	0.11364861,	-0.05773763
1890464483.81240630,	0.07208164,	114.08687978,	0.07895657,	-0.03222387
1890467485.31315660,	0.07649020,	62.56711296,	0.08618118,	0.03970447
1890470486.81390691,	-0.07785078,	-72.01440331,	0.08185047,	0.02527362
1890473488.31465721,	0.00839854,	69.14196149,	0.00898754,	0.00320005
1890476489.81540775,	0.10854473,	39.22860598,	0.17163498,	0.13295341
1890479491.31615806,	-0.01690497,	-29.94118395,	0.03387018,	0.02934981
1890482492.81690836,	0.05684275,	27.36317570,	0.12367091,	0.10983349
1890485494.31765890,	0.12105894,	108.42364726,	0.12759894,	-0.04032645
1890488495.81840920,	0.02584893,	41.75182078,	0.03881772,	0.02895942
1890491497.31915951,	-0.02765626,	-82.54246607,	0.02789219,	0.00362016
1890494498.81991005,	0.00322240,	15.13405482,	0.01234264,	0.01191457
1890497500.32066035,	0.09722080,	116.32402196,	0.10846897,	-0.04810024
1890500501.82141066,	0.11149700,	60.31734583,	0.12833722,	0.06355204
1890503503.32216120,	-0.08972765,	-85.28512555,	0.09003231,	0.00740041
1890506504.82291150,	0.01780953,	57.32005534,	0.02115900,	0.01142471
1890509506.32366180,	-0.02346739,	-14.79392813,	0.09190524,	0.08885862
1890512507.82441211,	-0.01108769,	-11.91082434,	0.05372230,	0.05256566
1890515509.32516265,	0.05303438,	98.78855063,	0.05366446,	-0.00819930
1890518510.82591295,	0.11084240,	100.22614790,	0.11263159,	-0.01999592
1890521512.32666326,	0.00565785,	4.78139181,	0.06787725,	0.06764103
1890524513.82741380,	0.14541031,	68.86121823,	0.15590094,	0.05622228
1890527515.32816410,	-0.03136408,	-50.53485175,	0.04062645,	0.02582253
1890530516.82891440,	-0.02940639,	-25.56319463,	0.06814823,	0.06147720
1890533518.32966494,	0.03192167,	134.59857601,	0.04483106,	-0.03147747
1890536519.83041525,	0.03617489,	24.85605936,	0.08606101,	0.07808889
1890539521.33116555,	0.17549765,	92.37311744,	0.17564829,	-0.00727305
1890542522.83191585,	0.14063063,	87.16202463,	0.14080332,	0.00697142
1890545524.33266640,	-0.00596031,	-13.44636773,	0.02563188,	0.02492926
1890548525.83341670,	0.02306273,	18.35739294,	0.07322820,	0.06950165
1890551527.33416700,	0.06748930,	23.74356881,	0.16761534,	0.15342782
1890554528.83491754,	0.05148534,	64.31741563,	0.05712921,	0.02475895
1890557530.33566785,	0.04271428,	62.11782836,	0.04832417,	0.02259903
1890560531.83641815,	-0.04170914,	-49.04484210,	0.05522759,	0.03619993
1890563533.33716869,	0.00267577,	1.45294415,	0.10552819,	0.10549426
1890566534.83791900,	0.02237365,	164.45675936,	0.08349452,	-0.08044100
1890569536.33866930,	0.00796664,	170.14995304,	0.04656945,	-0.04588296
1890572537.83941960,	0.01975451,	21.81188934,	0.05316634,	0.04936010
1890575539.34017014,	-0.02267699,	-9.45911953,	0.13798500,	0.13610883
1890578540.84092045,	0.15731061,	70.12368772,	0.16727541,	0.05687210
1890581542.34167075,	0.11487172,	65.15326573,	0.12658947,	0.05319193
1890584543.84242129,	0.09274837,	57.42652911,	0.11006072,	0.05925456
1890587545.34317160,	0.00144539,	179.07500904,	0.08953445,	-0.08952278
1890590546.84392190,	0.00863686,	4.60289061,	0.10762552,	0.10727841
1890593548.34467244,	0.07275328,	57.62245473,	0.08614567,	0.04613065
1890596549.84542274,	0.03053185,	57.90075048,	0.03604156,	0.01915204
1890599551.34617305,	-0.07884607,	-123.26271808,	0.09429493,	-0.05171878
1890602552.84692335,	0.05543518,	108.34713109,	0.05840404,	-0.01838403
1890605554.34767389,	0.06800773,	93.62748450,	0.06814426,	-0.00431144
1890608555.84842420,	0.08312151,	78.13602547,	0.08493587,	0.01746187
1890611557.34917450,	0.02870052,	143.60505412,	0.04837049,	-0.03893564
1890614558.84992504,	0.03346225,	20.18649941,	0.09697037,	0.09101390
1890617560.35067534,	0.07087943,	35.10011664,	0.12326709,	0.10085079
1890620561.85142565,	0.18207337,	79.30724455,	0.18529071,	0.03437928
1890623563.35217619,	-0.07722160,	-72.15382477,	0.08112512,	0.02486181
1890626564.85292649,	-0.03833437,	-21.09749545,	0.10649738,	0.09935878
1890629566.35367680,	-0.00669901,	-8.40873444,	0.04581029,	0.04531783
1890632567.85442710,	0.05155641,	98.14591560,	0.05208189,	-0.00737972
1890635569.35517764,	0.09401134,	46.05711898,	0.13056552,	0.09060475
1890638570.85592794,	-0.02755362,	-147.57913308,	0.05139313,	-0.04338263
1890641572.35667825,	-0.05595997,	-52.78754975,	0.07026629,	0.04249510
1890644573.85742879,	-0.02580885,	-136.91215399,	0.03778090,	-0.02759167
1890647575.35817909,	-0.02928776,	-19.57342880,	0.08742232,	0.08237044
1890650576.85892940,	0.04983306,	36.22760911,	0.08432070,	0.06801945
1890653578.35967994,	0.08361743,	34.16035517,	0.14891505,	0.12322263
1890656579.86043024,	0.03680982,	34.00993498,	0.06580977,	0.05455239
1890659581.36118054,	0.04267096,	149.31896395,	0.08362619,	-0.07192030
1890662582.86193085,	0.02332241,	132.28558000,	0.03152528,	-0.02121104
1890665584.36268139,	-0.04471939,	-137.94015740,	0.06675468,	-0.04956171
1890668585.86343169,	0.06263813,	142.95472022,	0.10397303,	-0.08298708
1890671587.36418199,	0.00800751,	10.20156949,	0.04521164,	0.04449688
1890674588.86493254,	0.04789020,	71.01276339,	0.05064578,	0.01647799
1890677590.36568284,	-0.02162133,	-16.54524422,	0.07592496,	0.07278129
1890680591.86643314,	0.00653004,	3.55307135,	0.10536908,	0.10516654
1890683593.36718368,	-0.07383282,	-29.63120062,	0.14933362,	0.12980464
1890686594.86793399,	0.04861088,	115.31846339,	0.05377639,	-0.02299743
1890689596.36868429,	-0.02034989,	-156.90318799,	0.05187514,	-0.04771700
1890692597.86943483,	0.05763133,	40.62786696,	0.08850789,	0.06717348
1890695599.37018514,	-0.01854710,	-58.81812142,	0.02167912,	0.01122451
1890698600.87093544,	0.08175602,	90.17685335,	0.08175641,	-0.00025235
1890701602.37168574,	0.04631974,	127.31850314,	0.05824348,	-0.03530983
1890704603.87243628,	0.08742437,	65.27416909,	0.09624846,	0.04025848
1890707605.37318659,	0.03730390,	17.53129057,	0.12383999,	0.11808794
1890710606.87393689,	0.03709621,	72.51066148,	0.03889418,	0.01168880
1890713608.37468743,	0.01710242,	10.80658335,	0.09121572,	0.08959807
1890716609.87543774,	0.03289928,	90.08591671,	0.03289931,	-0.00004933
1890719611.37618804,	0.01170273,	28.42392882,	0.02458600,	0.02162216
1890722612.87693858,	-0.00979015,	-53.57395772,	0.01216736,	0.00722479
1890725614.37768888,	0.03421538,	141.81749064,	0.05534961,	-0.04350732
1890728615.87843919,	-0.03437817,	-143.90632257,	0.05835639,	-0.04715516
1890731617.37918949,	0.15715401,	99.35527178,	0.15927243,	-0.02589065
1890734618.87994003,	-0.06782924,	-41.06125912,	0.10326198,	0.07786033
1890737620.38069034,	0.01659383,	36.96748659,	0.02759376,	0.02204678
1890740621.88144064,	0.03295954,	99.00646630,	0.03337098,	-0.00522409
1890743623.38219118,	-0.03866927,	-135.97443986,	0.05564090,	-0.04000747
1890746624.88294148,	0.01441734,	51.55893528,	0.01840712,	0.01144388
1890749626.38369179,	0.10639837,	66.23784478,	0.11625366,	0.04684335
1890752627.88444233,	0.02467582,	15.70344890,	0.09116962,	0.08776675
1890755629.38519263,	0.01666081,	148.54540503,	0.03192810,	-0.02723639
1890758630.88594294,	0.02726745,	15.38609303,	0.10277112,	0.09908778
1890761632.38669324,	0.06823696,	35.47685318,	0.11757412,	0.09574649
1890764633.88744378,	0.08434167,	49.46017497,	0.11098254,	0.07213604
1890767635.38819408,	0.08764464,	28.23851541,	0.18523918,	0.16319305
1890770636.88894439,	0.09271507,	56.43502752,	0.11126796,	0.06151808
1890773638.38969493,	0.11550440,	108.15392587,	0.12155506,	-0.03787302
1890776639.89044523,	0.14950731,	75.03053550,	0.15475928,	0.03997498
1890779641.39119554,	0.06933940,	104.87777372,	0.07174459,	-0.01842099
1890782642.89194608,	0.01691735,	89.63984477,	0.01691768,	0.00010634
1890785644.39269638,	0.01707849,	166.37518655,	0.07250072,	-0.07046048
1890788645.89344668,	0.08953946,	58.80405028,	0.10467544,	0.05421837
1890791647.39419699,	0.10129353,	44.56940939,	0.14433950,	0.10282758
1890794648.89494753,	-0.00908208,	-10.59930763,	0.04937538,	0.04853292
1890797650.39569783,	-0.00225188,	-1.15548450,	0.11166897,	0.11164626
1890800651.89644813,	0.09842770,	74.88639002,	0.10195422,	0.02658292
1890803653.39719868,	0.00449696,	175.24541391,	0.05425348,	-0.05406678
1890806654.89794898,	0.01828772,	164.53185221,	0.06856970,	-0.06608603
1890809656.39869928,	0.03592714,	36.13085878,	0.06093152,	0.04921271
1890812657.89944982,	0.03081656,	27.66336544,	0.06637553,	0.05878819
1890815659.40020013,	0.00808179,	173.51102245,	0.07151261,	-0.07105447
1890818660.90095043,	0.06514493,	63.51119372,	0.07278589,	0.03246418
1890821662.40170073,	0.07897967,	93.52641367,	0.07912950,	-0.00486715
1890824663.90245128,	-0.00987948,	-171.20289786,	0.06459885,	-0.06383892
1890827665.40320158,	0.10078131,	109.20749236,	0.10672218,	-0.03511054
1890830666.90395188,	-0.00545826,	-14.19290618,	0.02226161,	0.02158209
1890833668.40470242,	0.00922271,	6.91778979,	0.07657189,	0.07601444
1890836669.90545273,	0.06624095,	39.29438018,	0.10459566,	0.08094683
1890839671.40620303,	-0.02236710,	-25.06594036,	0.05279480,	0.04782263
1890842672.90695357,	0.09036549,	125.30987715,	0.11073687,	-0.06400573
1890845674.40770388,	-0.06220540,	-45.08386261,	0.08784324,	0.06202357
1890848675.90845418,	0.00652903,	57.77642793,	0.00771777,	0.00411530
1890851677.40920448,	0.06715662,	46.18672846,	0.09306628,	0.06443075
1890854678.90995502,	0.04328958,	59.70992267,	0.05013368,	0.02528633
1890857680.41070533,	0.01695958,	129.73388400,	0.02205345,	-0.01409707
1890860681.91145563,	0.00838879,	9.34761657,	0.05164754,	0.05096171
1890863683.41220617,	-0.00782496,	-94.24139796,	0.00784645,	-0.00058031
1890866684.91295648,	0.07768978,	80.60442868,	0.07874618,	0.01285529
1890869686.41370678,	0.08573131,	81.20300093,	0.08675182,	0.01326731
1890872687.91445732,	0.03285503,	22.93232549,	0.08432071,	0.07765649
1890875689.41520762,	0.07316294,	54.93001784,	0.08939197,	0.05136253
1890878690.91595793,	0.00529459,	5.94407262,	0.05112697,	0.05085209
1890881692.41670847,	0.00381518,	2.49175688,	0.08775430,	0.08767132
1890884693.91745877,	0.08198598,	104.59600522,	0.08472018,	-0.02134964
1890887695.41820908,	-0.11554072,	-64.96841654,	0.12751788,	0.05395508
1890890696.91895938,	0.04318466,	20.56270270,	0.12295187,	0.11511841
1890893698.41970992,	-0.01897918,	-25.62149781,	0.04389019,	0.03957449
1890896699.92046022,	0.08562744,	40.16150811,	0.13276717,	0.10146458
1890899701.42121053,	0.00137432,	1.67574129,	0.04699645,	0.04697635
1890902702.92196107,	-0.00303191,	-172.34503146,	0.02276087,	-0.02255803
1890905704.42271137,	0.05458818,	64.33211204,	0.06056471,	0.02623384
1890908705.92346168,	-0.04514683,	-96.81422195,	0.04546801,	-0.00539480
1890911707.42421222,	-0.03577498,	-15.30387864,	0.13554293,	0.13073651
1890914708.92496252,	-0.04112925,	-71.65972879,	0.04333023,	0.01363428
1890917710.42571282,	0.04683364,	23.98254659,	0.11522371,	0.10527637
1890920711.92646313,	0.15281287,	75.31491758,	0.15797326,	0.04004718
1890923713.42721367,	0.12517351,	66.84990846,	0.13613538,	0.05352042
1890926714.92796397,	-0.04277187,	-77.85136866,	0.04375169,	0.00920747
1890929716.42871427,	0.06831159,	113.54296127,	0.07451408,	-0.02976365
1890932717.92946482,	0.04583902,	34.70714114,	0.08050663,	0.06618233
1890935719.43021512,	0.06569949,	46.34541463,	0.09080604,	0.06268424
1890938720.93096542,	0.11159799,	76.78557870,	0.11463332,	0.02620471
1890941722.43171596,	0.04865321,	72.84059571,	0.05091977,	0.01502292
1890944723.93246627,	-0.02582316,	-22.81945244,	0.06658396,	0.06137254
1890947725.43321657,	0.03047013,	87.14248157,	0.03050807,	0.00152090
1890950726.93396687,	0.03861809,	41.36932634,	0.05843167,	0.04385092
1890953728.43471742,	-0.03296211,	-55.48485990,	0.04000371,	0.02266706
1890956729.93546772,	0.06689794,	98.06333583,	0.06756593,	-0.00947732
